Depth,Channel,State,Pulse_Index,AC_Component,AUC,AUC_Ratio,Amplitude,DC_Component,DNP,D_AUC,Datum_Area_Ratio,Delta_T,Diastolic_Width,Downslope,Downslope_Length,Downslope_Length_Ratio,End_Datum_Area,Fall_Time,IPAR,Kurtosis,Length_Height_Ratio,Max_Start_Datum_Diff,Onset_End_Slope,PI,PW50,Pulse_Width,RWI,Rise_Decay_Time_Ratio,Rise_Time,SDPPG_b_a,SDPPG_c_a,SDPPG_d_a,SDPPG_e_a,S_AUC,Skewness,Slope_Length_Ratio,Slope_Ratio,Start_Datum_Area,Systolic_Width,Upslope,Upslope_Length,Upslope_Length_Ratio,Variance,Width_Ratio
9,IR,Normal,0,0.0014772916415327535,0.45040866939601737,0.14879771364595376,0.0014772916415327535,2.452048006510555,0.8610996166865457,0.3920696081050422,2.246080947917657,0.065,0.3635,-3.4899783183995368,1.154904719176256,0.8498608673711554,0.042924676879844414,0.519,0.4095790799679846,-0.9385299846747945,1.3589339637738238,0.0015131569490641,-1.3225197396811688,0.060247256071254536,0.4405,0.6395,0.9428299180400456,0.23217726392443597,0.1205,-0.7793398066494112,0.6750866804408526,-0.5995477534899342,0.6580029829275508,0.05833906129097516,-0.654733153746939,0.1766631907722467,0.6073134739361926,0.09641229915994817,0.276,2.1195108565699456,0.20402915274526925,0.15013913255525763,0.09831441917635265,0.7592847315655339
9,IR,Normal,1,0.002368844012388349,2.2137163013663,0.2436868081110194,0.002368844012388349,2.4522687488215626,0.7695465753046128,1.7799628386380064,3.803992217627577,0.143,0.5185,-2.0432593619844113,1.2591199267293773,0.5609013954087564,0.16584481461323042,0.7405,0.5961110432174429,-1.3855172579235753,2.24481520282748,0.0022929915575161,-0.05084777654212255,0.09659805897824611,0.494,0.9275,0.8854355102030439,0.2525320728895973,0.187,-0.8834254428768571,0.3889422647293443,-0.4406029273982954,0.4458369310829791,0.4337534627282939,-0.07966067159274594,0.7828445571825154,4.29709512543842,0.630872384503016,0.409,8.78007984481934,0.9856951815584252,0.43909860454669636,0.09792558939049338,0.788813886058088
9,IR,Normal,2,0.0024595311417559,2.441535669731258,0.25239208295553434,0.0024595311417559,2.4523225662972252,0.7928520895922554,1.9494978473069002,3.5909341793607537,0.137,0.5165,-2.042104165838623,1.2644619193108433,0.5560640654997269,0.18225291816758227,0.7375,0.5567075957436913,-1.3855383857936259,2.273950159687313,0.0023142276649201,-0.030083514072933856,0.10029394890612882,0.5095,0.937,0.9421899426628825,0.2705084745395921,0.1995,-0.7415316317335956,0.38943464188399823,-0.3872605310632305,0.38159884811351213,0.49203782242435795,-0.1329146497710138,0.7983539343119196,4.208172070258075,0.6544582334953031,0.4205,8.593525715660576,1.0094881481492481,0.4439359344562966,0.10628287688707108,0.8141335913234978
9,IR,Normal,3,0.0025332573337909,2.4438690037624946,0.2630966735499143,0.0025332573337909,2.452368726712453,0.8046700872971588,1.9348234026044326,4.087088882439827,0.147,0.5145,-1.9971255051364096,1.233526445435793,0.5433420044631737,0.16354704558834196,0.7345,0.574154419100969,-1.4244464299114525,2.2702579292947074,0.0023878533333834,0.03435495174516805,0.10329838682470822,0.497,0.9355,0.8949276090197716,0.2736555479545738,0.201,-0.9126764675316608,0.23556071113082336,-0.35779217126578905,0.21488178384805967,0.5090456011580624,-0.10880420642902268,0.8404614252250564,4.349801600038695,0.6684313121887009,0.421,8.687099718155423,1.0367313944678105,0.4566579954927784,0.1031198918630479,0.8182701650498989
9,IR,Normal,4,0.002392350294546876,2.3909232167004584,0.25850654032620085,0.002392350294546876,2.4524024828666304,0.8209492809534567,1.8998099255446763,4.029041328426444,0.143,0.515,-2.1332145420807365,1.2731357707517834,0.5529547017385361,0.15585825320239322,0.7355,0.5447010468091847,-1.4701176182916695,2.302423362679211,0.0023052663709653,-0.010189770018886962,0.09755129148511096,0.5095,0.941,0.9337779709524109,0.27940176746711054,0.2055,-1.0751652240468483,0.4533047576585643,-0.6323259523957271,0.44069629121056303,0.4911132911557822,-0.12649860293867476,0.8084664019988791,3.991489984705996,0.6279593439316995,0.426,8.514704480343596,1.0292874959166107,0.44704529821803135,0.1131766325495009,0.8271844658587991
9,IR,Normal,5,0.0024721559679002775,2.3732624296563793,0.2668387547308852,0.0024721559679002775,2.4524567523353005,0.7801061770452395,1.873373719241679,4.118785569235861,0.142,0.513,-2.0498244773859824,1.2312069301966444,0.5429924858166685,0.16040954513954886,0.7325,0.5879920889767493,-1.3958703268741064,2.267447546664361,0.0023850267820473,0.028824761152290903,0.10080324415284452,0.485,0.932,0.9138790691949927,0.2723549487682792,0.1995,-0.98387618767456,0.3348082478500284,-0.37659675900443845,0.29423997228993615,0.49988871041470045,-0.07836109375526135,0.8416461112067962,4.289572086213129,0.6606925201003409,0.419,8.792869860260282,1.0362405249750277,0.4570075141392291,0.10356380266746637,0.8167641323943929
9,IR,Normal,6,0.0023199349999081893,2.3287215838869897,0.23752187558166207,0.0023199349999081893,2.452475344574682,0.8324842425726565,1.8817619549300393,4.212006230918178,0.1285,0.524,-2.248281298863219,1.2926162608516012,0.5557656155850974,0.14938676273250903,0.7485,0.5555818091829243,-1.488474035462055,2.325829954456079,0.0022942370961786,-0.0022148008396525574,0.09459565026599386,0.5135,0.944,0.9010554902647173,0.261189044721284,0.1955,-0.9474936187397788,0.41932123525372456,-0.4478987623179383,0.36986887082708075,0.4469596289569502,-0.15516660568471993,0.7993196626060795,3.972161935440273,0.6292179758672242,0.42,8.930537395903912,1.0332135935829658,0.4442343843719072,0.11151615243576679,0.8015267174042887
9,IR,Normal,7,0.0024137592228056365,2.3933481017244964,0.23887300260334624,0.0024137592228056365,2.452478096674121,0.8104255912541757,1.931875258134828,3.7149929814729505,0.1385,0.5225,-2.0430516836980814,1.2718747276473803,0.5560286046676154,0.17581706544483564,0.746,0.5619543008503236,-1.4093617097982445,2.287426886819228,0.0023415739649481,-0.020500303988958406,0.09842123466792983,0.5085,0.939,0.8990910826155208,0.2587131366945425,0.193,-1.0744278503293467,0.41899051855244374,-0.6084163986285415,0.5021475028848186,0.4614728435896682,-0.15638692198265117,0.7984686246837231,4.329738408062263,0.6531591645222341,0.4165,8.845879344996831,1.0155520646344356,0.4439713952886673,0.10403907598337435,0.7971291864503102
9,IR,Normal,8,0.0024671489541696536,2.3844733871155137,0.26349341801426374,0.0024671489541696536,2.4524851717478677,0.8097360951516631,1.8872068133419004,4.086517948108671,0.1435,0.5165,-2.187119367101218,1.242595123820011,0.5450804710430549,0.16146269553655485,0.7375,0.579680606728646,-1.4501296531558077,2.2796545464728704,0.0023948368626559,0.028847453797907256,0.10059791522860613,0.4865,0.938,0.9006340609238944,0.27186440674279805,0.2005,-1.10299732575081,0.3979125387062406,-0.4608267504505259,0.3745860149414837,0.4972665737736133,-0.0735686197097818,0.8345915017023886,3.9937344445266802,0.659820203668789,0.4215,8.7347739510829,1.0370593304804676,0.4549195289130789,0.10473461341472862,0.8160696997451946
9,IR,Normal,9,0.0023587596406184925,2.3702080601118727,0.25330587763952156,0.0023587596406184925,2.4525330502378146,0.8504333416095213,1.8911648803168433,3.7240495995578744,0.133,0.5125,-2.2533019499503553,1.2837554867436691,0.5576359543832788,0.1664051203871948,0.7315,0.5405215497063042,-1.4724284443874327,2.3021391122534975,0.002304627385321,-0.02201086067478141,0.09617646703246646,0.5035,0.9335,0.9594433888220059,0.2761449076861046,0.202,-1.0046705158299918,0.4829109806977331,-0.4205921941054286,0.3766266057458746,0.4790431797950293,-0.11684571766245624,0.7932846547315267,3.826203351593895,0.6197009223147176,0.421,8.621591473435728,1.018383528140483,0.4423640455732833,0.11489083504948079,0.8214634144738608
