State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
Normal,IR,11,3.167199074625878,3226.0418473603127,640.0095609535683,2586.032286406744,0.24748707288680172,895.9154675630219,231.5661956125143,3.86893892346092,3.167199074625878
Normal,IR,12,3.161348770491484,3228.6104169848936,624.3351914326809,2604.2752255522123,0.2397347197818911,894.6011666238601,247.22607713125547,3.6185550367686536,3.161348770491484
Normal,IR,13,3.1410167421262383,3241.8969724600674,624.1490688484065,2617.747903611661,0.23842978462031386,898.8850043782597,245.13189764490488,3.6669442574151394,3.1410167421262383
Normal,IR,14,3.208901908241228,3234.4842064741956,632.8506924208975,2601.633514053298,0.24325128385778197,907.0516615146691,228.68817734086528,3.966325115979593,3.208901908241228
Normal,IR,15,3.1588744007467238,3234.091195358192,625.4271635880241,2608.664031770168,0.23974998542208836,895.6845708242737,235.7118458310781,3.799913269807247,3.1588749470826913
Normal,IR,16,3.196945964950075,3256.8149658848433,643.7215658900923,2613.093399994751,0.24634464496806174,908.1373356640468,234.91182471323305,3.865864720827268,3.196945964950075
Normal,IR,17,3.1919062124069932,3223.542138960023,621.5770477239282,2601.965091236095,0.2388875430410331,912.6308271951566,226.42811202331066,4.030554417647583,3.1919062124069932
Normal,IR,18,3.190861471132511,3182.9956172800457,622.5555079921174,2560.4401092879284,0.24314394456398877,892.1850535384287,226.2611279806066,3.943165410255093,3.190861471132511
Normal,IR,19,3.1316400647278604,3207.2007370657357,621.9340556643364,2585.2666814013996,0.24056862688038186,880.7981415979004,244.58224328767977,3.6012350273600933,3.1316400647278604
Normal,IR,20,3.172116646670175,3230.8257222109487,643.8351969932514,2586.9905252176977,0.24887419985392953,894.335536520586,237.842362267478,3.7602028839371116,3.172116646670175
Normal,IR,21,3.161081020940416,3208.7889644864727,632.1522663654287,2576.636698121044,0.2453400849356884,905.7074968627969,226.44285715909007,3.9997176692859053,3.161081020940416
Normal,IR,22,3.156404011397963,3191.349530844229,630.8293789698131,2560.520151874416,0.24636766811150365,897.6422698675599,232.6637238629346,3.858110129778432,3.156404011397963
Normal,IR,23,3.143719637551617,3186.6261815980115,631.1676538260738,2555.4585277719375,0.24698802464087669,885.1852538837619,228.27789687606105,3.8776651879019,3.143719637551617
Normal,IR,24,3.141424802019243,3185.2666195535294,634.7347289375864,2550.5318906159437,0.24886367085741493,882.7951789358157,229.19749729156922,3.8516789640716915,3.141424802019243
Ischaemia,Red,1,3.215658757367228,3249.084797572207,1083.3371875567555,2165.7476100154518,0.5002139596261755,864.0120705779582,236.36209521285298,3.655459517736474,3.1050921425984797
Ischaemia,Red,2,3.0915646923374167,3063.5328474513576,616.7506682231025,2446.782179228255,0.25206602919497856,911.0872036657195,213.7310673304491,4.262773844932378,3.091576311199804
Ischaemia,Red,3,3.0907986782893313,3083.196970401556,554.7476394796312,2528.4493309219247,0.21940231615294373,853.3687886281848,160.62660773701793,5.312748620236956,3.0907986782893313
Ischaemia,Red,4,3.0115340733589333,3163.3062748519806,525.0545815300903,2638.2516933218903,0.19901610709059403,857.369639783604,217.2699406787361,3.946103345475408,3.0115340733589333
Ischaemia,Red,5,3.257149435656867,3303.2442398302246,765.0183727267583,2538.2258671034665,0.30139885604419053,703.1824967340531,191.73499919320932,3.667470726225959,3.2490702981052157
Ischaemia,Red,6,3.2013150751115704,3308.1254796810736,958.0768049082893,2350.048674772784,0.40768381318779345,884.4791478329234,226.49295276814814,3.9051067020982755,3.1969024778103416
Ischaemia,Red,7,3.623465731578214,3214.599134729593,786.0089850230685,2428.5901497065242,0.32364826363067123,965.5085366598059,189.6987110792506,5.089694764749586,3.6234860266271287
Ischaemia,Red,8,3.0248150962619222,3281.214050805218,494.14739526221615,2787.0666555430016,0.17730017123180064,955.3446136363168,223.9140087491798,4.266569202047821,3.0248591501695246
Ischaemia,Red,9,3.5148255648304314,3211.814944714176,532.7433533618711,2679.071591352305,0.19885372047596542,1058.6228587093651,123.41324240658454,8.577870883756018,3.5148264444145667
Ischaemia,Red,10,2.8583204060663343,3137.6122057837943,645.4922523411681,2492.119953442626,0.25901331573124403,728.3696499599884,324.91445280765566,2.241727456768973,2.858592073037235
Ischaemia,Red,11,3.1536518155707167,3293.743742312704,629.8371576212028,2663.906584691501,0.2364336502040451,548.0426109332918,213.44055017452513,2.5676592872590085,3.130291673775621
Ischaemia,Red,12,3.393108109329499,3155.651213389061,602.7609890771668,2552.8902243118946,0.2361092472120045,992.4542884153357,184.21123314793596,5.387588321599897,3.393332642061759
Ischaemia,Red,13,2.767806218934284,3105.673547181623,621.2359995811287,2484.4375476004943,0.2500509623118228,753.6943920765565,408.00613970985427,1.8472623784841369,2.768399088585701
Ischaemia,Red,14,3.18333215028483,3356.0931299553977,1578.6901825882464,1777.4029473671515,0.8882004977693684,816.6100554883092,321.5137783499067,2.53989132185677,2.792163817062149
Ischaemia,Red,15,3.024857406747291,3390.5524106668095,1048.2984456195782,2342.2539650472318,0.44755968450177824,849.573851796232,268.33959349586206,3.1660398703307004,2.982901680861231
Ischaemia,Red,16,3.4268988812812915,3433.5765105392434,598.5080723196738,2835.0684382195695,0.21110886222398867,1019.3407160707142,255.11761794836698,3.9955716279736415,3.4268988812812915
Ischaemia,Red,17,3.2510780847447682,3225.4437106704204,1388.9354055206036,1836.5083051498173,0.7562913827429155,888.2041946909859,279.4275915732527,3.1786560149273617,3.0385318924666
Ischaemia,Red,18,3.029191731024448,3020.73561918,576.4198621201092,2444.3157570598905,0.23582054014717288,814.2059110531796,205.18645808535922,3.968126935133621,3.029191731024448
Ischaemia,Red,19,2.6281841072803136,2873.1126153117802,540.4648033998715,2332.6478119119092,0.23169584394177792,778.6264061788095,186.21638608405502,4.181299092698267,2.6284847156857722
