Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,State,Channel,Pulse_ID
0.004792289140253323,4.894195558475477,0.9770239311261345,3.917171627349342,0.24942076173140865,1.3415286944675644,0.358166028495846,3.745549794606284,0.004792289140253323,Normal,IR,2
0.004782248256718132,4.845400336266733,0.953209104470268,3.892191231796465,0.2449029473894345,1.3712826731534697,0.3348717767743312,4.094948479571546,0.004782271044521967,Normal,IR,3
0.004735992564868827,4.761506401510946,0.9274837024352792,3.8340226990756667,0.24190876664837785,1.3369811171384685,0.3338950568644246,4.004195598742688,0.004735992564868827,Normal,IR,4
0.004736537852710651,4.783421512513527,0.952438705769911,3.830982806743617,0.2486147168536879,1.3347374763024682,0.34987725029692807,3.8148735740026685,0.004736537852710651,Normal,IR,5
0.0047463911230544945,4.742731128654213,0.9485225696652055,3.794208558989007,0.2499922065217063,1.3409271096296524,0.3290093310338955,4.07565069785667,0.0047463911230544945,Normal,IR,6
0.004625677493122001,4.7702770415376445,0.9172014765915613,3.8530755649460833,0.23804398879065217,1.3088000376921285,0.34919813160203794,3.7480155798304686,0.004625677493122001,Normal,IR,7
0.004755652724232902,4.889593891664684,0.9384296108091738,3.9511642808555103,0.23750711033609162,1.3544617661827236,0.3732931017257924,3.6284135975747613,0.004755652724232902,Normal,IR,8
0.004839055384532531,4.85498276406537,0.963268457062824,3.891714307002547,0.2475177726508776,1.37219831864919,0.3409004495609038,4.025217099058237,0.004839070642605206,Normal,IR,9
0.004755400539979958,4.770428293135225,0.9461230383172498,3.824305254817976,0.2473973637761513,1.348027897586736,0.33733275561350207,3.9961369750029094,0.004755408223370866,Normal,IR,10
0.004643829113431291,4.777541339148437,0.9342361954235551,3.8433051437248813,0.24308145215815613,1.3142466354644773,0.3546561953443313,3.705692027143334,0.004643829113431291,Normal,IR,11
0.004751887120437608,4.858146806555331,0.9591984995493388,3.898948307005992,0.24601467473312275,1.3479343563136157,0.3724309569166607,3.6192865584351637,0.004751887120437608,Normal,IR,12
0.00473767579059239,4.825663094807412,0.9573625798115999,3.8683005149958136,0.24748919482865875,1.335601392735963,0.3463720221181088,3.8559736567884184,0.00473767579059239,Normal,IR,13
0.004728918658036841,4.829476543324185,0.9339147704988441,3.8955617728253418,0.23973814945347455,1.3381932544038517,0.37135419505043754,3.603549582150533,0.004728918658036841,Normal,IR,14
0.004698494789906175,4.849304065235935,0.9336344253088936,3.9156696399270414,0.2384354430181933,1.3401068058105723,0.36663119295388114,3.6551903699561796,0.004698494789906175,Normal,IR,15
0.004800050012654074,4.838256446652958,0.9466524994849757,3.891603947167982,0.24325509798443865,1.3568170393844945,0.3435717729648767,3.949151665387837,0.004800050012654074,Normal,IR,16
0.00472520848777765,4.837633434762567,0.9355464649504565,3.9020869698121103,0.23975541093475525,1.3398112762584065,0.3541022949288174,3.7836842501338177,0.004725209184216192,Normal,IR,17
0.00478216848700848,4.871673964115446,0.9629143254362484,3.9087596386791974,0.24634779685803992,1.3584419120453395,0.3529784539525561,3.848512272729054,0.00478216848700848,Normal,IR,18
0.004774609143460819,4.821802771716689,0.9297853359738035,3.8920174357428854,0.23889547036325945,1.3651573451135164,0.3401576134403318,4.013308217053867,0.004774609143460819,Normal,IR,19
0.004773063341944237,4.76123368867578,0.9312522015252448,3.8299814871505355,0.24314796420023593,1.334578486632003,0.33996549110170127,3.925629281687186,0.004773063341944237,Normal,IR,20
0.0046844950681737794,4.797528614471532,0.9303262686090934,3.867202345862439,0.2405682934084014,1.3175507119215797,0.367434190242669,3.5858141319168304,0.0046844950681737794,Normal,IR,21
0.004745017552532272,4.83275325629374,0.9630823190166772,3.869670937277064,0.2488796423848795,1.33321021084086,0.3557315368408974,3.747798754871555,0.004745017552532272,Normal,IR,22
0.004728515489450783,4.799813956175746,0.9456075088418385,3.854206447333908,0.2453442807911727,1.3548059780322042,0.3401996468431685,3.982385021865609,0.004728515489450783,Normal,IR,23
0.00472150792652371,4.773673972213812,0.9436264066424778,3.830047565571335,0.24637459208726964,1.3427382373465013,0.3494929476780494,3.8419608929660662,0.00472150792652371,Normal,IR,24
0.004702553762064,4.766702337411273,0.9441363110910918,3.822566026320181,0.24699019051345752,1.3241101257178012,0.34302844087252404,3.860059306889559,0.004702553762064,Normal,IR,25
0.004699125355565041,4.764689016468199,0.9494730212004865,3.815215995267713,0.24886481456834586,1.3205361807552691,0.34436944570728345,3.834649668303426,0.004699125355565041,Normal,IR,26
0.004720657336709418,4.85321496711818,0.9414135471260264,3.9118014199921536,0.24065985106368584,1.3184098450011785,0.3770240861980269,3.496884929279296,0.004720708030140693,Normal,IR,27
0.004659516790977602,4.955186551672399,0.9504456280942757,4.004740923578122,0.23733011603783835,1.3224990008334276,0.4161025162317,3.1783008976014346,0.004659516790977602,Normal,IR,28
0.004252436099552372,4.235673478950587,0.808684505603141,3.4269889733474463,0.2359752283688344,1.2367510549793281,0.39798257476580545,3.1075507657768675,0.00425301462903441,Normal,IR,29
0.0019089232856338498,1.9417098693358688,0.35006307032349776,1.5916467990123713,0.21993765861918266,0.5678045355567516,0.1217002662549074,4.665598137373472,0.0019094290858934068,Ischaemia,Red,0
0.0015784551566016586,1.7871467058410904,0.3249857471512501,1.4621609586898399,0.22226400261873464,0.47966568703846424,0.18212788461214235,2.633675167643633,0.001578502078023751,Ischaemia,Red,1
0.0019634384561031744,1.945317009920807,0.33879930559266974,1.6065177043281373,0.2108904898339475,0.6105735836462425,0.19521008779803223,3.1277767995163885,0.0019634384561031744,Ischaemia,Red,2
0.0017834474056378198,1.8019468811766637,0.6008342189208089,1.2011126622558548,0.500231358640712,0.4791935170178888,0.13167753756627196,3.639143971512344,0.0017221270989237465,Ischaemia,Red,3
0.0017146270146316974,1.6990356608549357,0.34205901399865535,1.35697664685628,0.25207435573125486,0.5036684295442098,0.11851477001269183,4.249836788193333,0.0017146334884122298,Ischaemia,Red,4
0.0017142141756930026,1.7100000808926552,0.30767331989958224,1.402326760993073,0.2194020170318222,0.4732941464701185,0.08947589634711087,5.289627327498698,0.0017142141756930026,Ischaemia,Red,5
0.0016702497750032482,1.7544165057614678,0.2912045163586731,1.4632119894027946,0.19901731155000127,0.47551224138960735,0.12100575779633492,3.9296662410886523,0.0016702497750032482,Ischaemia,Red,6
0.0018064667505227204,1.832007829946461,0.4242910818118224,1.4077167481346389,0.3014037322309685,0.38819416760873837,0.10632575061272428,3.650989204136238,0.0018015212659121586,Ischaemia,Red,7
0.001775498718216573,1.8347120016766896,0.5313645890527003,1.3033474126239892,0.4076922115362322,0.49054618848570575,0.1262985809508384,3.884019794938554,0.0017730518340029486,Ischaemia,Red,8
