Depth,Channel,State,Pulse_Index,AC_Component,AUC,AUC_Ratio,Amplitude,DC_Component,DNP,D_AUC,Datum_Area_Ratio,Delta_T,Diastolic_Width,Downslope,Downslope_Length,Downslope_Length_Ratio,End_Datum_Area,Fall_Time,IPAR,Kurtosis,Length_Height_Ratio,Max_Start_Datum_Diff,Onset_End_Slope,PI,PW50,Pulse_Width,RWI,Rise_Decay_Time_Ratio,Rise_Time,SDPPG_b_a,SDPPG_c_a,SDPPG_d_a,SDPPG_e_a,S_AUC,Skewness,Slope_Length_Ratio,Slope_Ratio,Start_Datum_Area,Systolic_Width,Upslope,Upslope_Length,Upslope_Length_Ratio,Variance,Width_Ratio
15,IR,Ischaemia,9,0.0006206279046753029,0.6208856439510445,0.22572130911254285,0.0006206279046753029,2.3421265647065206,0.7485183375816962,0.5065471566110009,4.060790697709659,0.1395,0.558,-2.913798398037329,1.3084383117994325,0.5595649165166126,0.04651361452237897,0.7965,0.644939893222484,-1.2705519328321766,2.3383140790577266,0.0005771144672994,0.04086908685404515,0.02649847851952322,0.4915,0.9775,0.8935593051781683,0.2272441933173579,0.181,-0.9048879643177316,0.6544472742818759,-0.6455559748138128,0.6268429708686913,0.11433848734004352,-0.07804220663268771,0.7871027478790918,3.276320826622905,0.18888205357540847,0.4195,9.546538376397791,1.0298753907263236,0.44043508344062154,0.09016593947761106,0.7517921145606106
15,IR,Ischaemia,10,0.000569323759581275,0.6107620774599545,0.19614676696653718,0.000569323759581275,2.3421482888911203,0.8301453701297142,0.5106079741278322,3.4486917420488528,0.1225,0.566,-2.4864031257412336,1.4115790993085005,0.5811658050452203,0.05037494862647643,0.808,0.5784803168175389,-1.3991810991581797,2.428875434161168,0.0005433637542921,-0.012830723674669657,0.024307758917626477,0.542,0.985,0.9471201706732495,0.21905940591348272,0.177,-1.0806967770522058,0.5344837780940954,-0.7081549679315482,0.8177968321152601,0.10015410333212223,-0.15232190719881913,0.7206793504503377,3.8647681555953914,0.17372766967913364,0.419,9.60937162272404,1.0172959084709907,0.4188341949136083,0.10150160493576874,0.7402826853815755
15,IR,Ischaemia,11,0.0005877971478256864,0.5858920824845538,0.21644478085388516,0.0005877971478256864,2.3421785081883266,0.7792435534644067,0.48164297441569154,5.049722838803618,0.125,0.5665,-3.4291679754476263,1.3111195550162984,0.5600365106376812,0.035395780652091494,0.809,0.6459922270421878,-1.48506765599907,2.3411326814974154,0.000561816399441,0.06545713454253602,0.025096172035804856,0.5245,0.9885,0.8911746495387,0.22187886276614596,0.1795,-1.1277156971518933,0.9190822177637452,-0.6951049973283342,0.8452966839946319,0.10424910806886226,-0.10452222127651221,0.7855978689408787,2.813119636176283,0.1787388824611219,0.422,9.6466597677599,1.030012728426077,0.4399634893196044,0.09828703478756438,0.7449249778031906
15,IR,Ischaemia,12,0.0005564742644383984,0.5501186500092587,0.2092868710021506,0.0005564742644383984,2.3421839551568584,0.7809657432808967,0.45491162037709065,4.451186341062619,0.127,0.553,-2.9472189274257516,1.3863563374223922,0.5739539043548934,0.03669903523157765,0.7895,0.6168498586216944,-1.4134911252858395,2.4154493520115357,0.0005684561335482,0.0015491457058420298,0.02375877706742176,0.5195,0.9655,0.8888084474544296,0.2229259024416813,0.176,-1.000600773516903,0.8105085180453415,-0.9879177649840752,0.878447699516363,0.09520702963216816,-0.0958378646834313,0.7423001957828613,3.344111946688505,0.1633542447980929,0.4125,9.85583002504535,1.0290925807676823,0.4260460956037064,0.10218008250752943,0.7459312837710792
15,IR,Ischaemia,13,0.0005631815400614722,0.5649804540841085,0.2605570643984694,0.0005631815400614722,2.342201328403651,0.7474888044163202,0.44819903042442455,3.5094087897864656,0.146,0.5465,-2.3130346307473815,1.296986740827841,0.5577598861069271,0.044424052670501424,0.7805,0.5800180020272514,-1.3278137274473987,2.3253500354633085,0.0005688554131372,-0.01272298348761209,0.024044967151532988,0.5235,0.9925,0.8775932602309732,0.2716207558908878,0.212,-0.9816543700503776,0.6948830098498059,-0.6766330679838883,0.7382437304812067,0.11678142365968402,-0.02439978604135643,0.792886194994651,3.5529862884451315,0.1559021612707355,0.446,8.218180328099493,1.028362881972789,0.4422401138500688,0.09666933938068165,0.8161024701159922
15,IR,Ischaemia,14,0.0005555042304532312,0.5491093734103241,0.23651331799828476,0.0005555042304532312,2.3422342765261734,0.8059319414780397,0.4440788185569987,5.865043344450895,0.141,0.5565,-3.438160617112942,1.3561080075610326,0.5673910910535026,0.027903343873242153,0.795,0.6250199393517176,-1.3991737706067862,2.3900767440192356,0.0005611142277501,0.03789938353767775,0.023716851725583857,0.5185,0.986,0.855829490751134,0.2402515722968237,0.191,-1.0546298946459278,0.7976709603782125,-0.7731544636273742,0.638516537916152,0.10503055485332537,-0.14158556766182787,0.7624527696927897,2.6544174928489097,0.1636543218581879,0.4295,9.126313685554237,1.0339683064437253,0.4326089089046577,0.10119392828398337,0.7717879603285197
15,IR,Ischaemia,15,0.0005756316485505735,0.5776262472327689,0.2024322428048638,0.0005756316485505735,2.3422622993478854,0.804269149295713,0.4803815355658802,2.8268464477838555,0.121,0.5625,-2.796816820596291,1.3623204289204653,0.585317784730918,0.0578875972671402,0.8035,0.5754249263638102,-1.3011124159724703,2.327488931533658,0.0005630852988949,-0.06851607290545571,0.024575883268336794,0.5265,0.9855,0.8645753930205964,0.22650902299607853,0.182,-1.1150938174134566,0.7787647681793614,-0.8179619092364764,0.7203236808885851,0.0972447116668888,-0.12441273308630171,0.708473629220604,3.195418784322667,0.16363934898804233,0.423,8.937001005162529,0.9651680985094993,0.4146822152261171,0.08768881999215505,0.751999999866311
15,IR,Ischaemia,16,0.0005742988041897756,0.5788729902887128,0.24799844041551466,0.0005742988041897756,2.3422809238590676,0.8393215379989526,0.4638411167174056,5.417916044780319,0.14,0.5495,-2.8953074245298467,1.346592249399181,0.5654651449282498,0.031431530093404915,0.785,0.6185083635457967,-1.452282479144872,2.381389013561098,0.0005617391029238,0.041664000145555866,0.024518784160998945,0.5245,0.9795,0.8728671570284133,0.24777070060537953,0.1945,-0.924955589593955,0.9529815587059336,-0.901726472907325,0.7647096893710735,0.11503187357130713,-0.16694520530176402,0.768455596060877,3.132501237428363,0.17029339174684555,0.43,9.069554090388522,1.0347963497398505,0.4345348550297577,0.10389400856395054,0.782529572196082
15,IR,Ischaemia,17,0.0005992556775490943,0.5600748524050176,0.24479737444722538,0.0005992556775490943,2.342295789883986,0.718288739525136,0.44993254635458174,6.347864196140126,0.121,0.552,-2.925773073178675,1.3401426549684925,0.564435951923502,0.02712287161999725,0.788,0.652973472870606,-1.3025797839247535,2.3743046024010184,0.0006100681585378,0.012672864268917032,0.02558411623807732,0.538,0.9775,0.7861785808580598,0.24048223347202002,0.1895,-1.0708884595443189,0.7533390891947482,-0.8297486671489929,0.8882525627934759,0.11014230605043587,-0.12168873398519858,0.7716801995293715,3.1970171969521317,0.1721723062878721,0.4255,9.353746829651413,1.034161551461076,0.43556404803438015,0.09640260612275535,0.7708333331936895
15,IR,Ischaemia,18,0.000560193587280974,0.555310511472659,0.2371021683581189,0.000560193587280974,2.34230175061377,0.7581145766154688,0.4488800728447162,5.019662641111745,0.107,0.5605,-3.002554798794762,1.3648589848782553,0.5678112018370589,0.0320454473150784,0.8005,0.6155929038151027,-1.4497433467404655,2.4037201518916973,0.0005783692862818,0.006132623888559722,0.023916371454287055,0.4925,1.0,0.8856914849516151,0.2492192379451319,0.1995,-0.9584223886013892,0.5475092965414369,-0.7534852555647243,0.7521192634074954,0.1064304386279428,-0.008402179857882509,0.7611487703859983,3.03321833995517,0.16085733520717999,0.4395,9.107404282727998,1.0388607381664807,0.43218879812133876,0.10567122627597926,0.7841213201098802
15,IR,Ischaemia,19,0.0005991949550148469,0.5703584421602544,0.2203481423094203,0.0005991949550148469,2.342347980748332,0.8048779320929091,0.4673735488783206,4.0830033421892855,0.1375,0.549,-3.264325411950381,1.4274779820134227,0.5916373320100025,0.04026938362411352,0.784,0.5831446407248118,-1.2922935518098433,2.4127588690093362,0.0005922468757278,-0.04902504326561255,0.025580953808487305,0.5395,0.9695,0.8465618758550003,0.23660714282696335,0.1855,-1.0288460933567967,0.6295696797399678,-0.7789246509038795,0.8460547589265088,0.1029848932819338,-0.15085033055188865,0.6902246457852661,2.6881008359811838,0.1644200283334583,0.4205,8.774835869047251,0.9852804845705037,0.40836266794855114,0.09163095998430792,0.7659380690772425
15,IR,Ischaemia,20,0.0005735042005217698,0.5905143440011993,0.2615917485437594,0.0005735042005217698,2.342339718917217,0.7817397258032445,0.4680708673441024,4.705797687663791,0.1275,0.55,-3.0442599952809815,1.3088157734357733,0.55711860768537,0.0350279409142682,0.7855,0.5844592623940141,-1.3909499942451304,2.349259176426817,0.0005664882425439,0.014291810580395945,0.024484245212833468,0.545,0.9965,0.886032290082881,0.26861871416058325,0.211,-0.9731022343719078,0.5583781703366955,-0.7805861893678674,0.8428533020597251,0.12244347665709697,-0.1627084647414582,0.7949499193326892,2.745912104018112,0.16483440382856698,0.4465,8.359270369094759,1.0404429935936141,0.44288139227206336,0.10493575549258059,0.8118181816705784
15,IR,Ischaemia,21,0.0005572961615685121,0.5684522811890367,0.2091828647685722,0.0005572961615685121,2.3423643308111837,0.8233290443975175,0.4701127494697964,5.437682342194899,0.126,0.5605,-2.859464869753225,1.3930277062934895,0.5750005736250782,0.030848727150756268,0.8005,0.6116002817850271,-1.3840460044217882,2.422654898022462,0.0005583776119395,0.01858837793908652,0.023792035859414022,0.547,0.979,0.9213391828693644,0.22298563395090748,0.1785,-0.9855720194617015,0.6582540290291375,-0.6441194057094096,0.6707236612896987,0.09833953171924037,-0.18201545105585876,0.7391286996876133,3.3929927354169105,0.16774557945062396,0.4185,9.702143530591854,1.0296267572554383,0.42499942633364485,0.10729902032789966,0.7466547723913194
15,IR,Ischaemia,22,0.0005611578711821254,0.567309646561986,0.24088468233711527,0.0005611578711821254,2.342420982403095,0.7484813696970685,0.4571816016532748,3.739983908190723,0.1375,0.559,-3.4425949037673433,1.3505621991665087,0.5686070989582421,0.04400058080013779,0.7985,0.6137064630755129,-1.251810442269132,2.375212061409688,0.0005655233527169,-0.01220568020277171,0.023956320207756846,0.51,0.997,0.8929296634823335,0.24859110829698297,0.1985,-0.9120550549063327,0.5694959310810194,-0.8083474802814807,0.8230535808984086,0.11012804490871114,-0.08588693457468569,0.758683635427836,2.5640101464227416,0.1645614645175594,0.438,8.826848263539091,1.0246494392109282,0.43139290099965616,0.09959510127541625,0.7835420392158242
15,IR,Ischaemia,23,0.0005870663100431312,0.5990881671084187,0.19472186837598013,0.0005870663100431312,2.342429460708887,0.7779620782031742,0.5014457196663724,3.320192471351761,0.13,0.5655,-2.9681140786926505,1.3414443693160505,0.5815950392725959,0.0508017946825626,0.8075,0.5750047661439242,-1.3726740323140745,2.3064925025858756,0.000551593623585,-0.0687509292066048,0.025062283405554744,0.558,0.987,0.9038861406560383,0.22229102164429831,0.1795,-1.193674581734898,0.7762723006051309,-0.9084035174605042,0.896909933266394,0.09764244744204618,-0.16363110717138027,0.7194094385264339,3.122112666378679,0.16867173656822154,0.4215,9.266786560655419,0.9650477406160471,0.4184049606840482,0.0929139703761154,0.7453580900538712
15,IR,Ischaemia,24,0.0006062610110473403,0.6364263346551746,0.20220210813202055,0.0006062610110473403,2.3424398087756986,0.8321068853031676,0.5293838118649057,3.4943940631984445,0.131,0.5645,-2.816915396302278,1.3925248782916049,0.5786220325660941,0.05283656188085231,0.806,0.5887559308108054,-1.4047707765233197,2.4066230274874303,0.0005612725503949,-0.015843954628589493,0.025881604673476225,0.5155,0.983,0.8985014453575546,0.21960297764024775,0.177,-1.1245406177146413,0.7823613535908838,-0.8713828552976763,0.9734239617188157,0.1070425227902691,-0.13424236254395952,0.7282439030075499,3.3931114792190455,0.18463176850570698,0.4185,9.558107967521437,1.014097752475016,0.421377967392354,0.09740783925033288,0.7413640388412109
15,IR,Ischaemia,25,0.0006297268526776723,0.6410090198622591,0.19663517481276838,0.0006297268526776723,2.3424709193606503,0.8305544450842063,0.5356762305962559,3.8001707678476926,0.1285,0.5585,-3.1937871935576823,1.4472608986770135,0.5877531067569841,0.04963314316119362,0.7975,0.5877491208211393,-1.323031934060817,2.4623623621193405,0.0005780341545041,-0.010978186704152819,0.026883016879572008,0.5415,0.967,0.8631604637975273,0.2125391849263274,0.1695,-1.0314026019959877,0.9322635019569515,-0.8713239573528054,0.7789884023226374,0.10533278926600312,-0.22266067631154002,0.7013946645872344,3.08810839515415,0.1886144201375847,0.4085,9.862761045070101,1.0151010726679228,0.41224689320240454,0.09245836986898014,0.731423455553908
