Depth,State,Channel,Pulse_ID,BPM,Amplitude,DC,PI,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
3,Ischaemia,Red,199,62.745098039215684,0.004110776201520228,2.63510179398175,0.15600066042642974,0.0009646347430209628,0.0007546974024740083,0.00020993734054695467,3.5948697859455465,-0.00012192562250018033,1.188014319444353e-05,-10.26297583325479,0.0017171767586705577
3,Ischaemia,Red,200,62.745098039215684,0.004110776201520228,2.63510179398175,0.15600066042642974,0.001902426117429338,0.0007546974024740083,0.0011477287149553297,0.6575573065655864,-0.00012192562250018033,1.2825621360937854e-05,-9.506410572163086,0.0017171767586705577
3,Ischaemia,Red,201,62.745098039215684,0.0021376036259499465,2.63707496655732,0.08105964574608096,7.095199738769525e-05,8.003681266944363e-05,-9.084815281748548e-06,,5.755086667682979e-06,-6.918436419551638e-05,,0.001573333050553849
3,Ischaemia,Red,202,62.745098039215684,0.0037819141050601246,2.63510179398175,0.14352060757947013,0.0013079256634377584,0.0011048533191804254,0.0002030723442573328,5.440688259255815,0.0001782843634406949,-5.2617935867367226e-06,,0.0026040508830242892
3,Ischaemia,Red,203,62.745098039215684,0.0037819141050601246,2.63510179398175,0.14352060757947013,0.0016162749861227943,0.0011048533191804254,0.000511421666942369,2.160356884732709,0.0001782843634406949,2.7542198117822686e-06,64.73134884805228,0.0026040508830242892
3,Ischaemia,Red,204,62.745098039215684,0.004275207249780255,2.63510179398175,0.16224068685104712,0.0011233929198838169,0.0005789617198834907,0.000544431200000326,1.0634249467759085,-0.0001702683506404989,1.0194724932855343e-05,-16.701613016724135,0.001997332915006922
3,Ischaemia,Red,205,62.745098039215684,0.004275207249780255,2.63510179398175,0.16224068685104712,0.0019216234424839496,0.0005789617198834907,0.0013426617226004588,0.4312044576367019,-0.0001702683506404989,0.00013787543363285714,-1.234943355419643,0.001997332915006922
3,Ischaemia,Red,206,62.745098039215684,0.0037819141060899675,2.63559508712544,0.14349374547570512,0.0018691288306929444,0.00022029649657764693,0.0016488323341152975,0.1336075791453046,-2.4582441791678456e-05,0.00025610135671604283,-0.09598715956407329,0.0012024417175338087
3,Ischaemia,Red,207,62.745098039215684,0.003946345154000053,2.63543065607753,0.1497419461559135,0.0005894441993476406,0.00045012999390021155,0.000139314205447429,3.231041604512259,-4.612290921529504e-05,-3.12418992835539e-06,,0.0017927233939278864
3,Ischaemia,Red,208,62.745098039215684,0.003946345154000053,2.63543065607753,0.1497419461559135,0.0016383087469518881,0.00045012999390021155,0.0011881787530516764,0.3788402988558023,-4.612290921529504e-05,7.580271294834273e-05,-0.6084598746053643,0.0017927233939278864
3,Ischaemia,Red,209,62.745098039215684,0.0037819141060899675,2.63559508712544,0.14349374547570512,0.0018798579565262458,0.00029996333935267583,0.0015798946171735702,0.1898628782527976,1.1592388763315824e-05,0.000348182743366263,0.033293978475898996,0.001778011791171874
3,Ischaemia,Red,210,62.745098039215684,0.004604069345909956,2.63493736293389,0.1747316429861362,0.0007477090830211986,0.0005662183137642239,0.00018149076925697471,3.1198187989523,8.27910324436785e-05,2.959758853861237e-06,27.972222242251632,0.0027514795363270395
3,Ischaemia,Red,211,62.745098039215684,0.004604069345909956,2.63493736293389,0.1747316429861362,0.0019478090869562371,0.0005662183137642239,0.0013815907731920133,0.40983070005312705,8.27910324436785e-05,0.0001343812738557763,0.6160905464591245,0.0027514795363270395
3,Ischaemia,Red,212,62.745098039215684,0.0036174830584898565,2.63592394922131,0.13723776285573464,0.0015109569005628495,0.00032656006142540376,0.0011843968391374456,0.27571845063621236,1.7265259924521107e-05,0.00024713986479076044,0.0698602790737085,0.0015548830680951475
3,Ischaemia,Red,213,62.745098039215684,0.003946345154359765,2.63559508712544,0.14973260398143778,0.0017633174512922704,0.0005403204237563988,0.0012229970275358711,0.44180027554527396,-0.00015127656454514982,5.352230587069278e-05,-2.8264209115098002,0.0023257258790163604
3,Ischaemia,Red,214,62.745098039215684,0.0034530520105300333,2.63608838026927,0.13099151137631102,0.0013312748728214246,0.0002059909954587814,0.001125283877362643,0.18305691532839505,1.1756819866467047e-05,0.00019000007548534737,0.06187797471361385,0.0012299442391165982
3,Ischaemia,Red,215,62.745098039215684,0.00361748305782994,2.63559508712544,0.13725488697034316,0.001179998308344643,0.0005524883212753673,0.000627509987069276,0.8804454632757479,-0.00014839902117918364,3.0255312767122112e-05,-4.904891326737369,0.002218015710986343
3,Ischaemia,Red,216,62.745098039215684,0.00361748305782994,2.63559508712544,0.13725488697034316,0.0017080275112726837,0.0005524883212753673,0.0011555391899973164,0.4781216648105638,-0.00014839902117918364,0.00011074431055528142,-1.340014854353224,0.002218015710986343
3,Ischaemia,Red,217,62.745098039215684,0.002959758866030171,2.63625281131724,0.11227143517207998,0.0011064565223572074,0.00016648643615715963,0.0009399700862000478,0.1771188664420193,9.619216257560569e-06,0.00016418440098440242,0.05858788167381625,0.002106578898988243
