State,Pulse_ID,Red_Amplitude,Red_PI,Red_Rise_Decay_Ratio,Red_Datum_Area_Ratio,Red_b_a,Red_c_a,Red_d_a,Red_e_a,Red_Skewness,Red_Kurtosis,Red_Variance,Red_PI_Ratio,Red_Amplitude_Ratio,Red_Delta_A_Ratio,IR_Amplitude,IR_PI,IR_Rise_Decay_Ratio,IR_Datum_Area_Ratio,IR_b_a,IR_c_a,IR_d_a,IR_e_a,IR_Skewness,IR_Kurtosis,IR_Variance,IR_PI_Ratio,IR_Amplitude_Ratio,IR_Delta_A_Ratio
Ischaemia,10,0.0017621319826595931,0.06682185720362326,0.1559905100830368,4.267609600160744,-1.0521053552997548,0.5898885043262821,-0.7991809407075078,0.9879563592684926,-0.215573019842809,-1.322910931580008,0.0866655606528325,0.4347401350709135,0.6264257799853872,0.4347401350709135,0.0028129940353040688,0.1537052869358921,0.18480243161094223,4.688584500640049,-0.942027363779497,0.2514859939482267,-0.22432828782931846,0.6144179153593698,-0.18669605709797965,-1.3575006569856152,0.1037451849145238,0.4347401350709135,0.6264257799853872,0.4347401350709135
Ischaemia,11,0.0019507761985288205,0.07396060956820853,0.17495506291192328,4.305927325738139,-1.102768153116978,0.5362483832434622,-0.6408660967227724,0.5657141129055485,-0.15702455896757309,-1.1331137525502708,0.07525906392331512,0.4866817312445504,0.7013845499148393,0.4866817312445504,0.0027813218850710067,0.15196915113101794,0.1877649909145972,4.585835032972199,-0.9281482594644226,0.24327738537535235,-0.2656612525763192,0.5648718424915381,-0.1521211975844296,-1.3693369985735426,0.10571052651817517,0.4866817312445504,0.7013845499148393,0.4866817312445504
Ischaemia,12,0.0015873217148960105,0.060181337457896666,0.39012168933428776,4.51509477516266,-0.7855246063191004,0.304994389794873,-0.537011398692286,0.7335335388504916,-0.41163665187761483,-1.152232037020154,0.11007357905150154,0.3951432918615354,0.5694370500128031,0.3951432918615354,0.0027875279890205978,0.15230256642945916,0.17625681405208962,4.654967505049761,-0.9542806134913981,0.23002097468240054,-0.2357120992092886,0.442942819865858,-0.18041494400130553,-1.3811619558731794,0.10401912012306198,0.3951432918615354,0.5694370500128031,0.3951432918615354
Ischaemia,13,0.001622077518689477,0.06149648563488954,0.23320659062103927,6.8829079298852776,-0.9117096527550124,0.8660600231190598,-0.5813315525938,0.7815012874813804,-0.12397283894625037,-1.547538234970622,0.12725277054833764,0.39735031989289704,0.5726316159622201,0.39735031989289704,0.0028326719543136348,0.15476641783367756,0.1887599266951741,4.367943423260411,-0.9890331328310783,0.26377739513952886,-0.2327454281472017,0.54454858494489,-0.19279641802878383,-1.3364759338060757,0.09949170523543505,0.39735031989289704,0.5726316159622201,0.39735031989289704
Ischaemia,14,0.00180365784541858,0.06838229383706623,0.16985645933014354,3.879333218004611,-1.2849750207933122,0.5319984615677069,-0.4767433293623802,0.5522350589646686,0.03507312123413956,-1.0781151731828262,0.07343139058349495,0.440563369195883,0.6348681767871729,0.440563369195883,0.0028409958340426013,0.1552155685614029,0.1804465902232951,4.282883277626204,-0.9782216763273315,0.30082783871712504,-0.21946015654689677,0.5564664312252938,-0.18130732458285048,-1.37938872706215,0.10027070323428607,0.440563369195883,0.6348681767871729,0.440563369195883
Ischaemia,15,0.0016382570447192664,0.062114554314986074,0.32833787465940056,2.127933625733969,-0.7321010274110833,0.46799145916816143,-0.43060875351354133,0.7368317058506194,-0.308713239896056,-1.0670188620349101,0.07997255728819255,0.41749624615257935,0.6015764117759904,0.41749624615257935,0.0027232734074176196,0.14877871331155756,0.1811023622047244,5.038693789677188,-1.0129221812791744,0.2982382039562976,-0.2699571958973131,0.462512913907548,-0.1719127307284708,-1.370349703181274,0.10759376714898447,0.41749624615257935,0.6015764117759904,0.41749624615257935
Ischaemia,16,0.0017385947216329793,0.06591552998889944,0.6155758077879039,2.574010918381335,-0.8882917203644556,0.7222798366113692,-0.6457017576634894,0.8609358689045442,-0.2846497921402601,-1.1584805955285764,0.0819380903290662,0.4302428856015471,0.6199438732065276,0.430242885601547,0.002804438912575212,0.15320539210483208,0.1919315403422983,4.17948068141525,-0.9269283971186769,0.30111172683394966,-0.25217402941616823,0.5128544451809715,-0.16333573609809798,-1.3174936834872084,0.09968238951316967,0.4302428856015471,0.6199438732065276,0.430242885601547
Ischaemia,17,0.0017022661795338474,0.06454771281308445,0.3290190735694823,3.173235378355889,-0.9195292548573669,0.5899845406338698,-0.5792716491782168,0.7421364784156455,-0.28675353873697845,-1.3395390849999755,0.08778627293575905,0.41398337277961467,0.5964045352491446,0.41398337277961467,0.0028542140089909533,0.15591861185073883,0.18963414634146342,4.137254769964766,-0.9502121388831585,0.2565825044974685,-0.24743852786665355,0.5977039495318006,-0.17290226955278135,-1.3224846307775795,0.0976410481244824,0.41398337277961467,0.5964045352491446,0.41398337277961467
Ischaemia,18,0.001791589463800433,0.06792260992541627,0.1851179673321234,4.372267853565061,-1.0591547571855386,0.40582439499665424,-0.4855536439298392,0.5349794282891274,-0.0671655764069766,-1.2806876328741719,0.08286577264206403,0.4467654356008893,0.6437315418585103,0.4467654356008893,0.0027831313945374725,0.15203192662848214,0.19088145896656536,4.220600630075966,-0.9732407583906929,0.24995768767891943,-0.2144513472289484,0.5313965552532648,-0.19936442000468915,-1.3434751641053364,0.1010483631536621,0.4467654356008893,0.6437315418585103,0.4467654356008893
Ischaemia,19,0.0018554704325932268,0.0703467700741874,0.4331628926223521,3.623804364475225,-0.9597692579355742,0.6719738414075832,-0.6512482226404936,0.4134409416926402,-0.09790600480794406,-1.079342694404894,0.08629422779315034,0.4568940494784822,0.6582795031388449,0.4568940494784823,0.0028186665751339206,0.1539673588537301,0.179795550210463,4.306251452927701,-1.064461544971424,0.3074691134316653,-0.23467125436254185,0.5738055671183384,-0.1664487261538952,-1.36478723030958,0.1001421513634811,0.4568940494784822,0.6582795031388449,0.4568940494784823
Ischaemia,20,0.0015473627920091287,0.05866770620326036,0.1725584182144997,4.372799780797,-0.9756521955854012,0.7287164970250662,-1.2155469879248366,0.8324399565904883,0.02577512948972267,-1.1392083510040705,0.0791551244142695,0.38899522814680126,0.5604201050254245,0.38899522814680126,0.0027610765176579984,0.15081857554591904,0.17678893565844858,4.797279842895766,-1.0579642642650935,0.28713286087862167,-0.2864155667785336,0.6594261045605792,-0.16318327610876568,-1.3765858733822465,0.10253104672510349,0.38899522814680126,0.5604201050254245,0.38899522814680126
Ischaemia,21,0.0016032702825233463,0.06078859627396493,0.27350427350427353,3.6228429325590876,-0.6913764345887585,0.5682626941724052,-0.40372451394929,0.7963962683504195,-0.46133464035736177,-1.1824129026971848,0.08596514599954697,0.3932869560710052,0.5665656376567857,0.3932869560710052,0.0028298050145684544,0.15456550321742674,0.18109756097560975,4.590360628060854,-1.0737246151434214,0.21619731738502054,-0.23307612823416607,0.5470244016450121,-0.17747108016432364,-1.3368617432540781,0.09818917893830593,0.3932869560710052,0.5665656376567857,0.3932869560710052
Ischaemia,22,0.0016926271045565491,0.06417203562465916,0.15652687536916715,2.8769035094108992,-1.153450403434611,0.6609711283853926,-0.2873208572189053,0.7320050192736645,-0.29399888646111655,-1.0532616733250728,0.09023706060549619,0.43326996078262353,0.624196093146588,0.43326996078262353,0.0027116912828210344,0.1481109733726844,0.18810679611650485,4.561800452555715,-1.0490489381061283,0.332924638647796,-0.3071170677576825,0.600438266843947,-0.20161327268127535,-1.342663118910247,0.10473236913492405,0.43326996078262353,0.624196093146588,0.43326996078262353
Ischaemia,23,0.0016191108635401205,0.06137945584578065,0.20933087783916515,3.3415057239721726,-0.9283725174154058,0.5978781111164057,-0.5244171041959154,1.2753758236037651,-0.16291834084569867,-1.4515913115842713,0.09457485885405935,0.40138297954372965,0.5782944119941226,0.40138297954372965,0.0027998037504062484,0.1529199267880105,0.19177253478523895,4.71687456312119,-0.9959543422099301,0.3264858634849039,-0.2719547484477536,0.4870844246373016,-0.12346720856395023,-1.3632833561530964,0.10048238747710107,0.40138297954372965,0.5782944119941226,0.40138297954372965
Ischaemia,24,0.001741062249588184,0.06600646730350604,0.34163208852005533,2.6016577706164736,-0.9119108312751905,0.292070587507343,-0.3655537213300307,0.6940983003312563,0.11638931928323464,-1.538120428474769,0.10105380828200769,0.43587021399353904,0.6279224600265608,0.435870213993539,0.0027727344702951663,0.15143605868072568,0.18004866180048662,4.355760767755193,-1.0566373111781207,0.23102123568125113,-0.20353960451284103,0.46763750593508835,-0.144992601263619,-1.309264836801323,0.10010888139540675,0.43587021399353904,0.6279224600265608,0.435870213993539
Ischaemia,25,0.0017789654870746525,0.06743740460230892,0.20270270270270271,3.634067006824355,-0.914558886335589,0.8867824523774636,-0.6889778046294011,1.4516944193915615,-0.35846189071239487,-0.9455379041465553,0.08403884484041996,0.44608469731824385,0.6426802242077563,0.4460846973182438,0.0027680414303514877,0.15117623403745234,0.1953601953601954,4.449096865372005,-1.017328382515827,0.2365106473765422,-0.3356094881154942,0.6161572648387479,-0.1537506011637853,-1.358450791337083,0.10138447586332275,0.44608469731824385,0.6426802242077563,0.4460846973182438
Ischaemia,26,0.0016925150145484708,0.0641573809023818,0.22457891453524642,3.1695857374629144,-0.8522778007134796,0.6685949922406001,-0.8939407521941352,0.9690149992516282,-0.16315793474724907,-1.3799456538466497,0.09254054630853577,0.42100275427402944,0.6065471585956914,0.4210027542740295,0.0027904096005775822,0.15239183176607426,0.186819830713422,4.451201962850508,-0.9337191971042377,0.2745064713183133,-0.2723143175710802,0.6528372774832429,-0.1493129834151107,-1.3510115199231354,0.09910451981107449,0.42100275427402944,0.6065471585956914,0.4210027542740295
Ischaemia,27,0.001497933079143595,0.05677815017802459,0.32764505119453924,3.7556498627284767,-0.9634027436009245,0.33627699707512415,-0.35158818034315775,1.1206485132500894,-0.3679052400373761,-1.2258970509943152,0.10252007925103455,0.378045457992735,0.5446653019378024,0.378045457992735,0.0027501900227796233,0.15018868492559884,0.1795027289266222,4.607845682994751,-1.0096903172318883,0.20548930543868063,-0.2519312881449802,0.47960694419608174,-0.23601282132434928,-1.3478759136264453,0.10202304074232176,0.378045457992735,0.5446653019378024,0.378045457992735
Ischaemia,28,0.0017765515109479397,0.0673482018265788,0.4357090374724467,2.738727996347833,-1.0330225301371803,0.7593860727234304,-0.5812521867208242,0.8970151620092576,-0.18104653065550635,-1.1423683452409907,0.08514155725774794,0.4579930555188356,0.65974259080305,0.45799305551883557,0.002692794941108002,0.1470507052782354,0.18137847642079807,2.986001834465946,-0.9329509989114207,0.2634976982151954,-0.21959043422486169,0.6900932379120537,-0.22355534028830384,-1.157922303212043,0.08217485072541614,0.4579930555188356,0.65974259080305,0.45799305551883557
Ischaemia,29,0.0016533441587360108,0.06268235964422739,0.15285126396237508,1.386833788788679,-1.2157254351126305,0.5672452581756722,-0.4390644249556438,0.8017319044700439,0.07730920096426194,-0.2385222199746142,0.04914824466462195,0.45782097223693197,0.6594208399226571,0.457820972236932,0.0025072670723144423,0.13691456583554662,0.16726190476190478,1.2774279394295363,-1.073853231137857,0.25828768846301814,-0.28338255316457633,0.41768049753614406,0.15530073736028008,0.46192051396031797,0.042476402574216386,0.45782097223693197,0.6594208399226571,0.457820972236932
Congestion,0,0.002738725582011553,0.10583456018426615,0.36091298145506423,2.7184894919727385,-0.791407868514405,0.5018367918547612,-0.502576917394492,0.43694298365374207,-0.3278384547114259,-1.3381405958210382,0.10050359490185565,0.8214608258968482,1.203069013219401,0.8214608258968481,0.0022764492742463295,0.128837014313761,0.20683111954459205,3.269023397068648,-1.1001615596783096,0.3402533504994791,-0.3349926921853198,0.5848864640956727,-0.3965246205539933,-1.2613404994190391,0.10909079577739086,0.8214608258968482,1.203069013219401,0.8214608258968481
Congestion,1,0.0028693504353653953,0.11087522767097935,0.2230031948881789,3.6999941727975227,-0.99699771718563,0.3408333604490968,-0.380693520555229,0.6744094205576151,-0.24209505038073267,-1.3290741126380585,0.10561036571092947,0.7800122054330046,1.1424449022808139,0.7800122054330046,0.00251158758696978,0.14214550349174304,0.32640332640332637,4.4447730019771505,-0.7485065914295365,0.2332220212467742,-0.23734498185832492,0.49454966723722094,-0.23448739168468358,-1.3761463738617359,0.11639230817498931,0.7800122054330046,1.1424449022808139,0.7800122054330046
Congestion,2,0.003058221189190055,0.11815966786906458,0.19382716049382714,2.9800998148930753,-1.4420208859174763,0.6978833867425108,-0.3200337100163966,1.4876533243794827,-0.26731190812059086,-1.1050280615427823,0.0798634336089373,0.8205286271570037,1.201930846303145,0.8205286271570037,0.002544423581936032,0.1440043210661258,0.22405063291139238,4.407734008600452,-0.9718175425585164,0.4592668384890239,-0.38474448111710574,0.6071966690201308,-0.18419685457116172,-1.462229799147838,0.12178650429265626,0.8205286271570037,1.201930846303145,0.8205286271570037
Congestion,3,0.0027653714906476353,0.10683124744622222,0.3331005586592179,2.9316610609690255,-0.7294095570303019,0.35782781200968256,-0.29826717846430384,0.3870884140856861,-0.3648169908941513,-1.2646308023034516,0.09403619434436644,0.721564433292328,1.0570910715027693,0.721564433292328,0.002616020100062297,0.1480550350282323,0.23161290322580644,4.38841892409193,-0.9670964177435304,0.29455624014248843,-0.32191553264409073,0.3994479293649713,-0.19710122363574561,-1.368180934327321,0.11564677228650412,0.721564433292328,1.0570910715027693,0.721564433292328
Congestion,4,0.0029112610315604926,0.11247181344332595,0.2069182389937107,4.28852547585775,-0.9747734774818682,0.3181694177622933,-0.2248859302252638,0.61085424603917,-0.25435807700518775,-1.1136398936877483,0.0912469733646733,0.7802913690526503,1.1430826247392314,0.7802913690526503,0.002546850917469445,0.14414078881825604,0.4131075110456554,4.3575514643105215,-0.8897547862011185,0.30944986142898406,-0.42666759863638504,0.34220963018927847,-0.21854775272475596,-1.441063712414168,0.12209144239769489,0.7802913690526503,1.1430826247392314,0.7802913690526503
Congestion,5,0.00301724013000486,0.11656010399895324,0.19749999999999998,3.5051058027420403,-0.9453448507485545,0.2767810398577147,-0.34377564181856096,0.49519916072248166,-0.2974929476126429,-1.0062852507587667,0.08990896129997311,0.8084200351644991,1.1843338989107417,0.8084200351644991,0.0025476262503166406,0.14418260177734873,0.22584772872680742,4.724378519916063,-0.8931090162921934,0.28053685814332496,-0.3403428016592685,0.42547213070086853,-0.2376326598255902,-1.4319138235464108,0.12253440478629614,0.8084200351644991,1.1843338989107417,0.8084200351644991
Congestion,6,0.002918340224493275,0.11273318485583127,0.19987623762376236,4.868869225138707,-1.106212728407925,0.5767988522089015,-0.40782874083975545,0.4536027313768892,-0.36223012741321936,-1.2120640159223728,0.09606098453642124,0.7594043118900914,1.11258742061225,0.7594043118900914,0.0026230210502356122,0.14844949270204716,0.24056301983365325,4.383565243789976,-0.953417368905181,0.27237353757487065,-0.291170000562371,0.52832274776657,-0.21059070858103518,-1.4335013604014375,0.11651233950522087,0.7594043118900914,1.11258742061225,0.7594043118900914
Congestion,7,0.0029625823341827397,0.11442813497425615,0.37517934002869446,4.063705064197046,-1.2024424199154384,0.6654590700405977,-0.4001949482737058,0.8018169411786664,-0.1079387621818562,-1.455673636628703,0.09909800723839447,0.7614325209003392,1.1156640655715904,0.7614325209003392,0.002655443000814868,0.15028007319539374,0.22413793103448273,4.436174047468733,-0.9905040601387033,0.25897080337914097,-0.3877616679615556,0.4954549164253294,-0.19353425756412876,-1.4205600298816248,0.11582821662280439,0.7614325209003392,1.1156640655715904,0.7614325209003392
Congestion,8,0.002771068700092547,0.1070148748627572,0.1801470588235294,3.0525322874436585,-0.9736015327545156,0.3541075579917691,-0.41460278605961254,0.6916487062355506,-0.18904320879673667,-1.2472247497434785,0.09173002148050971,0.7205927653421302,1.055950663365272,0.7205927653421303,0.002624240692516129,0.14850950496560647,0.21132075471698114,4.190857209106339,-1.024372104210291,0.34614882619572007,-0.4118655952316595,0.48752078591447107,-0.16455526020953712,-1.4526050205272076,0.1170404813407107,0.7205927653421302,1.055950663365272,0.7205927653421303
Congestion,9,0.0025227698594180526,0.09741921513232128,0.21482889733840305,3.9812297942342596,-1.3056313519561844,0.6269811405687499,-0.42813854544436747,0.7060524980378354,-0.3823615876173654,-1.3080409836214049,0.1075844344651991,0.6730049685763106,0.9862528845006171,0.6730049685763106,0.0025579340745811264,0.14475259423181377,0.22413793103448273,4.8137534528654,-0.8845283085517875,0.21742521805599174,-0.2711777815112123,0.44846764097501157,-0.16717673316597018,-1.4584141979726462,0.12186547357433777,0.6730049685763106,0.9862528845006171,0.6730049685763106
Congestion,10,0.0026515934025745152,0.10238799317102235,0.18445404071560764,4.5268898281218055,-1.0379350470792699,0.3163352697432639,-0.25715195303697036,0.5331157488216197,-0.3671928303370796,-1.344738943018329,0.10821799476063848,0.6920872112860011,1.0142406012088057,0.692087211286001,0.0026143632974407237,0.1479408830294237,0.2167300380228137,4.6271033752629895,-1.0624351293568952,0.35345329454580865,-0.30043731000834784,0.612108164961086,-0.1959681101820349,-1.4292052763392118,0.11696001454549254,0.6920872112860011,1.0142406012088057,0.692087211286001
Congestion,11,0.0029476836337810723,0.1137917124864118,0.19032858028518287,3.218490005145393,-1.392603364516035,0.9480348588202417,-0.4850350128982377,0.8091802661106796,-0.4205584847801972,-1.067829432416668,0.07803771182427234,0.7599234860473185,1.1139356402789469,0.7599234860473184,0.00264618845756917,0.14974101284629368,0.21212121212121213,4.729638496901354,-1.1010633673678958,0.4084416437046838,-0.3827607284709739,0.5563099762991882,-0.21147226044431994,-1.4317772371942086,0.1172721466852942,0.7599234860473185,1.1139356402789469,0.7599234860473184
Congestion,12,0.003064590857087428,0.1183007135275155,0.2658311345646438,3.2001709193084578,-0.9182065065076742,0.4898582919898179,-0.4411248810696388,0.7248948219286736,-0.5011440134309946,-1.05589146749542,0.10000100644291111,0.7904579944651083,1.1587128104767646,0.7904579944651083,0.0026448234880793887,0.14966097421478786,0.22307202039515614,4.633193151724753,-0.9931940581531341,0.2312955753842201,-0.27769290918318196,0.5273432238193416,-0.21101149867588312,-1.400636355435932,0.11771472045681981,0.7904579944651083,1.1587128104767646,0.7904579944651083
Congestion,13,0.0032446946790513423,0.12524390157011808,0.2171176840780365,2.8213762478701008,-1.6587387985111501,0.8340610423127982,-1.1286245779950976,2.047267001702731,-0.3752587568756207,-0.9115670112143501,0.07689406344814163,0.8421296375340043,1.2345043026884208,0.8421296375340042,0.0026283380884013635,0.1487228283959557,0.39638989169675093,4.680714358079381,-0.9335464049382206,0.3670045032746405,-0.3083979946807767,0.5253173188540661,-0.19450486050975155,-1.4249096035969275,0.120303878856972,0.8421296375340043,1.2345043026884208,0.8421296375340042
Congestion,14,0.0031213064795035813,0.12048114170674355,0.3972201901975128,2.4898118697709246,-1.0107524776088488,0.6982506743688576,-0.32086806619409175,0.3454830940290033,-0.30216296234810586,-1.3339588885531297,0.0851790509386828,0.7973484449342152,1.1688376915467207,0.7973484449342153,0.0026704361966400675,0.15110224704418126,0.2220089571337172,4.626567331912252,-1.0581851010133276,0.22450050060767188,-0.33650294896711214,0.40668546057064414,-0.1731242873250795,-1.4327767144557961,0.11670556632414299,0.7973484449342152,1.1688376915467207,0.7973484449342153
Congestion,15,0.0027926972208150254,0.10779922776840546,0.23616473616473616,3.8119521244539913,-0.8819629962348272,0.4682109656632625,-0.39144194857989106,0.5071613227927336,-0.1774765815535434,-1.3704017738115422,0.10563547377192287,0.705699453169631,1.0344263416603958,0.705699453169631,0.0026997545483348423,0.15275515275550802,0.34335664335664334,4.437401777486002,-1.0064184446278603,0.3323984945022403,-0.3603170304638026,0.6498144795160358,-0.21458203424576539,-1.3946821126229454,0.11720877870865155,0.705699453169631,1.0344263416603958,0.705699453169631
Congestion,16,0.0027219010066271586,0.1050573263137515,0.1918316831683168,4.9447376391340745,-0.937282469905698,0.282371200598088,-0.29603850854362584,0.5092452505086115,-0.2799884817804381,-1.3709380363155002,0.11176943975314269,0.6774563439664935,0.9930555103116442,0.6774563439664935,0.002740935404278621,0.15507615693528373,0.23699421965317918,3.9552550604495034,-0.9478949944092842,0.21094155374570633,-0.2412161805974604,0.45795191301933197,-0.15082281869875183,-1.420036437722777,0.11311908220709012,0.6774563439664935,0.9930555103116442,0.6774563439664935
Congestion,17,0.002506346523958463,0.09673843647021979,0.20665829145728642,6.163152324099622,-0.8581548179572114,0.44700853544537195,-0.7203855795912011,0.8761637650513067,-0.2659693824644388,-1.4818163537255533,0.11440922385429791,0.6298687123895967,0.9232820165950285,0.6298687123895967,0.0027146055906099175,0.15358507982276717,0.2158227848101266,4.538056639511887,-1.0444614045094798,0.3447194595911147,-0.3499504681311575,0.608025107887873,-0.19370803498147085,-1.4501810502115045,0.11555406201349859,0.6298687123895967,0.9232820165950285,0.6298687123895967
Congestion,18,0.0026825263432200793,0.10351912922049128,0.3813620071684588,4.311318244944439,-0.9197064057406342,0.5532799343700547,-0.4518913748928298,0.6561879441318977,0.009619337375560307,-1.2203786341791574,0.10542471086426825,0.6715996681095701,0.9846062075593127,0.6715996681095702,0.0027244662105773733,0.15413814826901068,0.2142407057340895,4.657070179384324,-0.9117077592431314,0.33037857304460067,-0.43804031219328066,0.44535963194025996,-0.18112117093627036,-1.4381995753416235,0.11542470261142454,0.6715996681095701,0.9846062075593127,0.6715996681095702
Congestion,19,0.0026107333332589114,0.10073653707444437,0.19280843149411037,3.70275564129256,-1.3005589618863587,0.8952433842000408,-0.8952926076723685,1.256562752308347,-0.1410979257221481,-1.2574984301893761,0.08688470428461163,0.6560774827925299,0.9619440976647857,0.6560774827925298,0.002714017726806292,0.15354365866310352,0.22003804692454026,4.851108501716368,-1.0108229854795303,0.34272341205978,-0.2876313653828589,0.39136549682635563,-0.1622688945306987,-1.440501531398366,0.11726317816466396,0.6560774827925299,0.9619440976647857,0.6560774827925298
Congestion,20,0.0023704354636773224,0.09145776746763692,0.17300613496932515,3.3159166976347283,-1.045219344584372,0.3877997703448065,-0.6657904264763159,0.6411529738238875,-0.4808240681767063,-1.1897539422313854,0.09848875180079224,0.5892681967369331,0.8640155973420428,0.5892681967369331,0.002743510037283418,0.15520567370525581,0.21551176096630645,4.636986683408795,-1.0793227733683386,0.2615523198319826,-0.33081600944367257,0.5379046232133333,-0.16126152389904774,-1.4508920418628108,0.1156078904519678,0.5892681967369331,0.8640155973420428,0.5892681967369331
Congestion,21,0.002654989272027128,0.10243049295745445,0.1966501240694789,3.26276767618161,-0.9551494559040655,0.3389426060831507,-0.40957727629710466,0.4443182438623826,-0.2637056055128915,-1.449994738987491,0.10280280588390045,0.6710212943608682,0.9838936315345646,0.6710212943608682,0.0026984515266006755,0.15264864739503842,0.22088607594936707,5.250712753230197,-1.0575024427033186,0.3309940016930114,-0.31999907228321756,0.7275110596348722,-0.19359298675490716,-1.4484631565867572,0.12172701557725879,0.6710212943608682,0.9838936315345646,0.6710212943608682
Congestion,22,0.0025356170867668164,0.09781479071581382,0.17712177121771217,3.4708096541505995,-0.9701962104882947,0.3831235707605461,-0.2961187616885012,0.541929109204509,-0.30642600667872283,-1.4018546673063605,0.10561602682480511,0.6400023890483024,0.9384777889168796,0.6400023890483025,0.0027018402744440383,0.15283503997737657,0.392,5.174316936428769,-0.9836895067244713,0.37544665153424384,-0.38512147708391753,0.5486828352390184,-0.20508159383326705,-1.40602183587314,0.12147213751275704,0.6400023890483024,0.9384777889168796,0.6400023890483025
Congestion,23,0.002676679080744415,0.10325128725422626,0.4100877192982456,3.452031649669911,-0.9769538707394484,0.4310140527536238,-0.33742288868407877,0.5245144006469009,-0.21468159612316914,-1.2895594794054668,0.09955642003876561,0.6321449252498926,0.9269712768176744,0.6321449252498926,0.0028875534201378387,0.16333483530443607,0.21473551637279598,4.243267407484484,-1.0029419122904122,0.32163571126388246,-0.27894354274268857,0.5656958169512585,-0.18423931207134384,-1.4185843117894743,0.10798938486816805,0.6321449252498926,0.9269712768176744,0.6321449252498926
Congestion,24,0.002658702032697362,0.10255145617251009,0.20174890693316677,3.717356155639218,-1.1415924609138155,0.4773064531843231,-0.44227220823306235,0.524137142005759,-0.06965647393936605,-1.5163312083876217,0.1074968333430765,0.6309369627587271,0.9252210843672638,0.6309369627587271,0.002873585651710027,0.16253835521715373,0.22158730158730158,4.283723560592737,-0.9628396214444882,0.2754181467946382,-0.3005814127147104,0.5409402861007376,-0.19331343145054244,-1.4204316569281283,0.11090863383985565,0.6309369627587271,0.9252210843672638,0.6309369627587271
Congestion,25,0.0026648217044480576,0.10278127061062309,0.22215149586250796,3.829170864512461,-0.8764395797876325,0.25747579883189026,-0.30161172601524133,0.44813568934363446,-0.11033593602645765,-1.432180251311945,0.10511403563575929,0.6488102749179768,0.9514562291564072,0.6488102749179768,0.0028007822354694945,0.1584149859889577,0.20376175548589343,4.388697487105137,-0.9555180609687585,0.35160787949819144,-0.3294225327370578,0.43569796268267147,-0.1911459014200763,-1.4079002392496955,0.1137263900689668,0.6488102749179768,0.9514562291564072,0.6488102749179768
Congestion,26,0.0025946035934542974,0.10006515954560442,0.31727460426703374,4.368102845025381,-0.8852693763186564,0.7454003155071443,-0.8071557747729831,0.8836950324858079,-0.10259135236891505,-1.4363894266676216,0.10817342554614999,0.627682036158944,0.9204982437760426,0.627682036158944,0.0028186947786133583,0.15942014233503657,0.21523809523809526,4.427921399921931,-1.0513947075209276,0.2944706946871965,-0.32540503861966147,0.4628355100456614,-0.20702624447092832,-1.4137985913822306,0.1149109280837359,0.627682036158944,0.9204982437760426,0.627682036158944
Congestion,27,0.002541910532342229,0.09803069252374258,0.1967621419676214,5.106105900671401,-1.0756855331780057,0.524371407729574,-0.40423990601396237,0.6405472141912262,-0.30983190264149624,-1.2491866022887619,0.10463087258780647,0.6103176114131007,0.8950044363482648,0.6103176114131007,0.002840109421930417,0.1606224213270971,0.2179974651457541,4.704964789843139,-0.9693458362620972,0.2672101606699981,-0.3192755023419744,0.5266058440623377,-0.20631352530368477,-1.4152381641768015,0.11413725827748862,0.6103176114131007,0.8950044363482648,0.6103176114131007
Congestion,28,0.0025963545092627755,0.10012070853872565,0.41055718475073316,3.850453051429827,-1.0776695281636537,0.6002416366605742,-0.7759669693400609,0.7291038962249521,-0.14989197357059594,-1.4415197968204827,0.1061246364916232,0.6246446469435997,0.9160718453661729,0.6246446469435997,0.002834225855096506,0.1602842656678778,0.2254777070063694,4.0093400304215745,-0.9352827152426744,0.3158837658229768,-0.3263746749928659,0.5164660082389979,-0.24332638197149076,-1.3807509481569442,0.11190084138874387,0.6246446469435997,0.9160718453661729,0.6246446469435997
Congestion,29,0.002463257863638991,0.0949871387652489,0.18176216882316695,2.9096213831896995,-1.056617264941022,0.4288987100086776,-0.36816957204414014,0.44893688796541364,-0.35786489819001754,-1.2190938997583232,0.09038903862589072,0.6112347467134293,0.8963722922417128,0.6112347467134293,0.0027480299033771976,0.15540205997121198,0.20175438596491227,2.6110770016566356,-0.9604611879962704,0.3521062087203659,-0.18845130449925884,0.36919258553690315,-0.3017909208793101,-1.2455232300056445,0.09435939130542001,0.6112347467134293,0.8963722922417128,0.6112347467134293
Congestion,30,0.0022235603609168314,0.08571898158593245,0.298,1.0793139754617047,-1.2126310936954001,0.37269336900580896,-0.37132861245225623,0.5303411765973054,-0.2834288410186439,0.20716533673209359,0.05153709079271823,0.6059883387583668,0.888606965829851,0.6059883387583668,0.0025022990438076254,0.1414531866431051,0.31376518218623484,1.1013523339569353,-1.2046829136764,0.405469978981966,-0.33340774172974025,0.3260789940406092,-0.4323996761834658,-0.2511257609561195,0.06505643641306391,0.6059883387583668,0.888606965829851,0.6059883387583668
