time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.035,2.50668115,-0.064526759,2.453898788,0.060112008,9.771689326,53.383146
0.0355,2.50668115,-0.063704604,2.453405495,0.047121952,9.810897325,53.4501916
0.036,2.50668115,-0.06617107,2.453405495,0.056658955,9.62495636,53.40628563
0.0365,2.507010012,-0.06025155,2.453734357,0.05435692,9.877432112,53.5243571
0.037,2.506845581,-0.063046879,2.452912202,0.043833331,9.818026052,53.45790482
0.0375,2.50668115,-0.058771671,2.454063219,0.062907336,9.811491386,53.45849814
0.038,2.507010012,-0.05564748,2.453405495,0.049588419,10.01525417,53.6109824
0.0385,2.507174443,-0.059429395,2.453241064,0.059947577,9.738421933,53.72015401
0.039,2.507174443,-0.054332031,2.453569926,0.053699196,9.753867508,53.68455457
0.0395,2.507010012,-0.058936102,2.453076633,0.042353451,9.797233932,53.65251508
0.04,2.506845581,-0.060415982,2.453898788,0.060605301,9.594065209,53.9230708
0.0405,2.506845581,-0.060909275,2.453241064,0.048437401,9.643966299,53.3238136
0.041,2.50668115,-0.067486519,2.453241064,0.056823386,9.870303385,53.81211922
0.0415,2.506516719,-0.065348915,2.453569926,0.052054885,9.481787757,53.81805246
0.042,2.506516719,-0.070446279,2.453076633,0.039722553,9.787728962,53.6531084
0.0425,2.505858995,-0.068308674,2.453734357,0.059947577,9.907135141,54.01266272
0.043,2.50668115,-0.065677777,2.453076633,0.043011175,9.759214054,53.90764438
0.0435,2.506352288,-0.072748314,2.452912202,0.050739436,9.548322543,53.96638345
0.044,2.506516719,-0.07209059,2.453569926,0.048766263,9.670104965,53.72964719
0.0445,2.506023426,-0.077352385,2.45258334,0.035940638,9.818026052,54.14438064
0.045,2.506023426,-0.072912745,2.453569926,0.054521351,9.63564945,54.13488746
0.0455,2.506187857,-0.070117416,2.452912202,0.039886984,9.714065449,54.2126129
0.046,2.506352288,-0.074557056,2.452747771,0.04975285,9.727134782,54.12302098
0.0465,2.506352288,-0.069952985,2.453241064,0.043504468,9.689708964,54.37696364
0.047,2.506352288,-0.074228194,2.452254477,0.031007706,9.751491266,54.18354003
0.0475,2.506187857,-0.070281847,2.453405495,0.048108539,9.886343021,54.19718648
0.048,2.506352288,-0.06765095,2.452747771,0.032652017,9.772877447,54.1384474
0.0485,2.506352288,-0.071926158,2.452254477,0.040873571,9.774659629,54.29093166
0.049,2.506352288,-0.066828794,2.452912202,0.040873571,9.656441571,54.08920151
0.0495,2.506516719,-0.070939572,2.452418908,0.029527826,9.540005695,54.46596223
0.05,2.506516719,-0.063375741,2.453569926,0.047779677,9.842976597,54.44519589
0.0505,2.506845581,-0.059100533,2.452912202,0.037420518,9.742580357,54.48376195
0.051,2.50668115,-0.063540172,2.45258334,0.044326624,9.907729202,54.46655556
0.0515,2.506845581,-0.059429395,2.453241064,0.045970935,9.75505563,54.4677422
0.052,2.50668115,-0.063704604,2.452747771,0.037256087,9.784164599,54.22566603
0.0525,2.50668115,-0.062060293,2.453898788,0.056330093,9.801392356,54.85458943
0.053,2.506845581,-0.060087119,2.453241064,0.044655486,9.901194535,54.70922506
0.0535,2.50668115,-0.064855621,2.452912202,0.050739436,9.987927382,54.58462703
0.054,2.50668115,-0.061566999,2.453405495,0.052054885,9.732481327,54.12064768
0.0545,2.506845581,-0.06617107,2.453076633,0.041366864,9.746738781,54.63565289
0.055,2.506516719,-0.063704604,2.454063219,0.058796559,9.742580357,54.54072105
0.0555,2.506845581,-0.060415982,2.453241064,0.046464228,9.7253526,54.70566511
0.056,2.506352288,-0.064526759,2.452912202,0.050739436,9.769907144,54.79051044
0.0565,2.50668115,-0.062718017,2.453569926,0.051232729,9.854263749,54.76440419
0.057,2.506516719,-0.067486519,2.453241064,0.043504468,9.778818053,54.66175914
0.0575,2.506352288,-0.066499932,2.453898788,0.061591888,9.791887386,54.87416912
0.058,2.50668115,-0.065020052,2.453405495,0.049095125,9.826342901,54.60895331
0.0585,2.506352288,-0.070939572,2.453076633,0.05287704,9.831095385,54.88306898
0.059,2.506352288,-0.069295261,2.453898788,0.055179075,9.882778657,54.6261597
0.0595,2.505694564,-0.075379212,2.453241064,0.044655486,9.902382657,54.73058472
0.06,2.506352288,-0.072419452,2.454063219,0.061427457,9.608916724,54.90798859
0.0605,2.506187857,-0.070446279,2.453405495,0.047615245,9.94634314,54.84984284
0.061,2.506187857,-0.074228194,2.452912202,0.04975285,9.547134422,54.83560306
0.0615,2.505858995,-0.070281847,2.453898788,0.049259556,9.624362299,54.87772906
0.062,2.506187857,-0.074063763,2.453076633,0.03922926,9.986739261,55.31619547
0.0625,2.506187857,-0.072419452,2.453898788,0.056165662,9.746738781,55.0272467
0.063,2.506352288,-0.070446279,2.453076633,0.041860158,9.791293326,55.01419358
0.0635,2.506352288,-0.077187954,2.45258334,0.044491055,9.823966658,55.09725893
0.064,2.506023426,-0.076201367,2.453241064,0.046628659,10.05327405,55.24618325
0.0645,2.505201271,-0.082778611,2.452747771,0.035118483,9.671887147,54.9702876
0.065,2.505858995,-0.082120887,2.453569926,0.052383747,9.700402055,55.13701164
0.0655,2.505858995,-0.080641007,2.452912202,0.040544709,9.873867748,54.9999538
0.066,2.506023426,-0.083929629,2.45258334,0.041202433,9.818026052,55.03911318
0.0665,2.505858995,-0.07817454,2.453241064,0.045477641,9.797233932,55.25567643
0.067,2.505858995,-0.080641007,2.45258334,0.031336568,9.936838171,55.06521944
0.0675,2.506187857,-0.073734901,2.453405495,0.046957521,9.871491506,55.26457629
0.068,2.506352288,-0.068637536,2.452747771,0.031994292,9.799610174,55.44850672
0.0685,2.506352288,-0.070775141,2.452254477,0.034954052,9.838818173,54.97384755
0.069,2.506516719,-0.065513346,2.453076633,0.04070914,9.761590296,55.2995824
0.0695,2.506516719,-0.069295261,2.452418908,0.029527826,9.837035991,55.25626975
0.07,2.506352288,-0.063046879,2.453569926,0.047286383,9.676045571,55.04860637
0.0705,2.506845581,-0.057785084,2.452747771,0.038242674,9.651095026,55.0592862
0.071,2.506845581,-0.062224724,2.45258334,0.039393691,9.942184716,55.28178268
0.0715,2.506845581,-0.059100533,2.453405495,0.047944108,9.418223273,55.21236378
0.072,2.507010012,-0.063375741,2.452912202,0.044819917,9.851887506,55.38739435
0.0725,2.506845581,-0.062882448,2.453734357,0.056494524,9.842382537,55.4900394
0.073,2.506845581,-0.060909275,2.453405495,0.04531321,9.749115024,55.59031115
0.0735,2.506516719,-0.065020052,2.452912202,0.044655486,9.796639871,55.55530503
0.074,2.507010012,-0.062389155,2.453569926,0.051726023,9.807927022,55.73626884
0.0745,2.506516719,-0.065020052,2.453076633,0.041860158,9.575649331,55.7623751
0.075,2.506845581,-0.060580413,2.453898788,0.059783146,10.31228447,55.44494677
0.0755,2.506845581,-0.056140773,2.453405495,0.044326624,9.856639991,55.7872947
0.076,2.507010012,-0.059264964,2.452912202,0.044984348,9.987333321,55.88044656
0.0765,2.507174443,-0.055811911,2.453734357,0.053205902,9.917828232,55.5001259
0.077,2.506845581,-0.06025155,2.453076633,0.042353451,9.833471628,56.03767742
0.0775,2.506845581,-0.059100533,2.454392081,0.060934163,9.812085446,55.64430363
0.078,2.507010012,-0.058113946,2.453405495,0.047944108,9.696837691,55.72677566
0.0785,2.50668115,-0.064362328,2.452912202,0.046299797,9.85545187,55.84188051
0.079,2.506845581,-0.062389155,2.453734357,0.053863627,9.983174897,55.93918564
0.0795,2.50668115,-0.066664363,2.453241064,0.041038002,9.965353079,56.38773855
0.08,2.506187857,-0.064526759,2.453898788,0.059454284,9.728322903,55.95995198
0.0805,2.50668115,-0.063375741,2.453405495,0.049259556,9.79545175,56.02047102
0.081,2.506187857,-0.067815381,2.452912202,0.042517882,9.68555054,55.80034783
0.0815,2.506516719,-0.068801968,2.453569926,0.049259556,9.777035872,56.00029801
0.082,2.506187857,-0.074392625,2.452747771,0.03610507,9.839412234,56.02343764
0.0825,2.506187857,-0.071926158,2.453898788,0.055507938,9.734857569,56.07149688
0.083,2.506187857,-0.070775141,2.453076633,0.047286383,9.758025933,56.18660173
0.0835,2.506352288,-0.075050349,2.452418908,0.033967465,10.07406617,56.33849267
0.084,2.506187857,-0.07209059,2.453241064,0.043011175,9.63505539,56.05844375
0.0845,2.506187857,-0.076201367,2.452912202,0.032980879,9.809709204,56.09344987
0.085,2.506187857,-0.074228194,2.453569926,0.051232729,9.692679267,56.43223785
0.0855,2.506516719,-0.072419452,2.452912202,0.038078243,9.82515478,55.96529189
0.086,2.506023426,-0.07817454,2.452418908,0.031172137,9.796639871,56.15159562
0.0865,2.506352288,-0.072748314,2.453241064,0.042846744,9.958818413,56.19668824
0.087,2.506023426,-0.076530229,2.452747771,0.029856688,9.932679747,56.4357978
0.0875,2.506187857,-0.073241607,2.453569926,0.047615245,9.879214293,56.48504368
0.088,2.506352288,-0.068637536,2.45258334,0.034131896,9.806738901,56.67194073
0.0885,2.506516719,-0.070775141,2.45258334,0.028705671,10.04673938,56.56039583
0.089,2.50668115,-0.066006639,2.453076633,0.037091656,9.763966538,56.47673715
0.0895,2.506516719,-0.067486519,2.452418908,0.027883515,9.848917203,56.54437608
0.09,2.506845581,-0.060909275,2.453405495,0.047450814,9.7057486,56.41977805
0.0905,2.506845581,-0.055811911,2.452912202,0.035447345,9.832283507,56.43995106
0.091,2.507010012,-0.059100533,2.452418908,0.031172137,9.769907144,56.61379499
0.0915,2.507174443,-0.055154186,2.453241064,0.04531321,9.725946661,56.75737938
0.092,2.507010012,-0.058278377,2.452912202,0.034460759,9.676639631,56.45537749
0.0925,2.506516719,-0.055318618,2.453898788,0.055014644,9.556639392,56.60192851
0.093,2.507338874,-0.051536702,2.453241064,0.043997762,9.991491746,56.88613069
0.0935,2.507010012,-0.055483049,2.452747771,0.037913811,9.632679147,56.39841839
0.094,2.506845581,-0.052194427,2.453734357,0.05139716,9.75505563,56.71466006
0.0945,2.507174443,-0.055154186,2.452912202,0.040051416,9.7253526,56.59124867
0.095,2.507010012,-0.053674307,2.454063219,0.058467697,9.818620113,56.7502595
0.0955,2.507338874,-0.051701133,2.453241064,0.047450814,9.870303385,56.80603195
0.096,2.507174443,-0.054989755,2.452912202,0.03610507,9.970699625,56.88850398
0.0965,2.507338874,-0.051372271,2.453569926,0.052054885,9.768124963,56.5746356
0.097,2.507338874,-0.053838738,2.453076633,0.041366864,9.782976477,56.87723083
0.0975,2.507174443,-0.055811911,2.454063219,0.059783146,9.838224113,56.78467229
0.098,2.507174443,-0.055976342,2.453569926,0.047779677,9.751491266,56.85943111
0.0985,2.506845581,-0.060580413,2.453241064,0.038735967,9.854263749,56.89799716
0.099,2.507010012,-0.061402568,2.453734357,0.059783146,9.558421573,57.09379407
0.0995,2.50668115,-0.067157657,2.453241064,0.042353451,9.873867748,56.98521579
0.1,2.506516719,-0.067486519,2.45422765,0.060605301,9.450302545,56.98224917
0.1005,2.50668115,-0.066499932,2.453405495,0.045970935,9.721788236,56.97334931
0.101,2.50668115,-0.070939572,2.452912202,0.035611776,9.781788356,57.04810813
0.1015,2.506516719,-0.070446279,2.453569926,0.050081712,9.908917323,57.13236013
0.102,2.506516719,-0.072912745,2.452912202,0.037913811,9.610104845,57.04039492
0.1025,2.506023426,-0.068473105,2.453898788,0.054521351,9.696837691,57.01013539
0.103,2.50668115,-0.062224724,2.453076633,0.041531295,9.696837691,57.15431312
0.1035,2.50668115,-0.064362328,2.452747771,0.029692257,9.608322663,57.09023413
0.104,2.506516719,-0.062718017,2.453405495,0.044819917,9.899412354,57.10862717
0.1045,2.507010012,-0.066499932,2.452912202,0.031172137,9.921392596,57.10210061
0.105,2.506516719,-0.066499932,2.453569926,0.050575005,9.850105324,57.07599435
0.1055,2.506352288,-0.06617107,2.453076633,0.03610507,9.857828112,57.49606772
0.106,2.506516719,-0.068637536,2.452418908,0.025088187,9.860204355,57.55362015
0.1065,2.506516719,-0.06765095,2.453076633,0.041366864,9.431292606,57.40054256
0.107,2.50668115,-0.069295261,2.45258334,0.029034533,9.942184716,57.16677292
0.1075,2.506516719,-0.064855621,2.453405495,0.046957521,9.888125202,57.58447299
0.108,2.506845581,-0.060744844,2.452747771,0.030843275,9.94574908,57.47114811
0.1085,2.50668115,-0.060580413,2.452418908,0.023772738,9.63564945,57.29671087
0.109,2.50668115,-0.06025155,2.453241064,0.039886984,9.942778777,57.60286603
0.1095,2.506845581,-0.06321131,2.452418908,0.026403635,9.819214174,57.59515282
0.11,2.506845581,-0.060580413,2.453241064,0.048601832,10.06040277,57.68415142
0.1105,2.507010012,-0.056634066,2.452912202,0.035776207,9.876243991,57.75179035
0.111,2.506845581,-0.058113946,2.45258334,0.025910342,9.726540721,57.50852752
0.1115,2.507010012,-0.056140773,2.453241064,0.044819917,9.817431992,57.72746407
0.112,2.507174443,-0.058771671,2.452912202,0.034789621,9.693867389,57.49903434
0.1125,2.507010012,-0.059758257,2.453734357,0.056494524,9.769907144,57.6366855
0.113,2.506845581,-0.057949515,2.453241064,0.039886984,9.910699505,57.59277953
0.1135,2.506845581,-0.059100533,2.452747771,0.033474172,9.646342541,57.42664882
0.114,2.507010012,-0.058278377,2.453569926,0.050081712,10.0057492,58.10303814
0.1145,2.507010012,-0.062224724,2.453076633,0.045806504,9.772283387,57.81764931
0.115,2.507010012,-0.058771671,2.453898788,0.057974404,9.8459469,57.91080117
0.1155,2.507174443,-0.054332031,2.453241064,0.044491055,9.759214054,57.85740202
0.116,2.50668115,-0.054989755,2.452747771,0.039064829,9.883372718,57.95470715
0.1165,2.507010012,-0.055976342,2.453569926,0.051068298,9.863768718,57.88825486
0.117,2.507010012,-0.059429395,2.453076633,0.040051416,9.577431512,57.80162956
0.1175,2.507010012,-0.059100533,2.453898788,0.059454284,9.771689326,58.10185149
0.118,2.50668115,-0.057785084,2.453405495,0.044655486,10.08594738,58.19025676
0.1185,2.506516719,-0.058771671,2.452912202,0.032816448,10.12456132,58.11787124
0.119,2.506845581,-0.057785084,2.453569926,0.051726023,9.7253526,58.11075135
0.1195,2.506516719,-0.059922688,2.453241064,0.040873571,9.873273688,58.19796997
0.12,2.507010012,-0.057291791,2.453898788,0.057316679,9.737233812,58.11787124
0.1205,2.507010012,-0.053181013,2.453241064,0.04531321,9.938620353,58.34748761
0.121,2.507010012,-0.055811911,2.452747771,0.033638603,10.00337296,58.18195022
0.1215,2.506516719,-0.059922688,2.453734357,0.049095125,9.746738781,58.30239499
0.122,2.507174443,-0.064526759,2.453076633,0.033638603,9.869709324,58.35520082
0.1225,2.50668115,-0.065020052,2.453569926,0.054028058,9.617233572,58.06031881
0.123,2.506516719,-0.062718017,2.453076633,0.039722553,9.924956959,58.27925535
0.1235,2.506352288,-0.064855621,2.45258334,0.028870102,9.657629692,58.65008283
0.124,2.506516719,-0.067322088,2.453405495,0.043833331,9.831095385,58.68746224
0.1245,2.506516719,-0.070939572,2.452912202,0.031500999,9.7253526,58.45784587
0.125,2.506516719,-0.068473105,2.453734357,0.050575005,9.758025933,58.56108424
0.1255,2.506845581,-0.065677777,2.452912202,0.034131896,9.780006174,58.51480497
0.126,2.506516719,-0.064362328,2.45258334,0.027225791,9.862580597,58.62338325
0.1265,2.506516719,-0.065184483,2.453076633,0.041531295,9.666540601,58.39376688
0.127,2.506845581,-0.06765095,2.452747771,0.02854124,9.899412354,58.92479183
0.1275,2.506516719,-0.067157657,2.453405495,0.048437401,9.777035872,58.62041663
0.128,2.50668115,-0.064362328,2.452912202,0.034460759,9.570302785,58.67440912
0.1285,2.506516719,-0.063540172,2.45258334,0.026239204,9.803174538,58.93547166
0.129,2.507010012,-0.06025155,2.453241064,0.041202433,9.77525369,58.81206028
0.1295,2.507010012,-0.060580413,2.452747771,0.028705671,9.867333082,58.86427278
0.13,2.506845581,-0.057620653,2.453405495,0.049095125,9.758025933,58.74620132
0.1305,2.507174443,-0.055976342,2.452747771,0.035447345,9.769313084,58.8696127
0.131,2.506845581,-0.053016582,2.45258334,0.026239204,9.796639871,58.84172647
0.1315,2.507174443,-0.05268772,2.453405495,0.044326624,9.904164838,58.85418628
0.132,2.507174443,-0.054660893,2.452747771,0.032980879,9.689708964,58.89512563
0.1325,2.507010012,-0.054660893,2.453734357,0.053863627,10.07168993,59.33596534
0.133,2.507174443,-0.052194427,2.453076633,0.041366864,9.704560479,59.07312282
0.1335,2.507174443,-0.04824808,2.452912202,0.031994292,9.718817933,59.03693006
0.134,2.507503305,-0.05120784,2.453569926,0.048766263,9.777629932,58.99183744
0.1345,2.507338874,-0.053016582,2.453076633,0.039722553,9.951689686,59.0553231
0.135,2.507174443,-0.053345444,2.453898788,0.059618715,9.682580237,59.14313505
0.1355,2.507010012,-0.051372271,2.453405495,0.049259556,9.860798415,58.99243076
0.136,2.507010012,-0.049070236,2.453076633,0.036598363,9.928521323,59.10041572
0.1365,2.507338874,-0.050221254,2.453734357,0.051726023,9.831095385,59.22026716
0.137,2.507503305,-0.051865564,2.453076633,0.04070914,9.662382177,59.13720181
0.1375,2.507503305,-0.051865564,2.454063219,0.060276439,9.92614508,59.24756007
0.138,2.507503305,-0.049892391,2.453405495,0.045806504,9.762778417,59.34071193
0.1385,2.507010012,-0.05268772,2.452912202,0.035118483,9.712283267,59.42615058
0.139,2.507338874,-0.051536702,2.453734357,0.050903867,9.721194176,59.29739928
0.1395,2.507338874,-0.053838738,2.452912202,0.038078243,9.834659749,59.45937672
0.14,2.507174443,-0.056305204,2.454063219,0.058138835,9.844164719,59.44632359
0.1405,2.507174443,-0.055483049,2.453241064,0.043504468,9.724164479,59.49616281
0.141,2.507010012,-0.061402568,2.452747771,0.032323155,9.7449566,59.50684264
0.1415,2.507010012,-0.060087119,2.453734357,0.04827297,9.79545175,59.49378951
0.142,2.50668115,-0.06321131,2.453241064,0.035611776,9.818026052,59.56202177
0.1425,2.506845581,-0.061402568,2.453734357,0.054521351,9.826342901,59.51989577
0.143,2.507010012,-0.057949515,2.453241064,0.036598363,9.789511144,59.62610076
0.1435,2.50668115,-0.062389155,2.45258334,0.028047946,9.818620113,59.66288684
0.144,2.506845581,-0.059922688,2.453241064,0.042846744,9.641590056,59.70026625
0.1445,2.507174443,-0.062882448,2.45258334,0.028212377,9.920204474,59.68305986
0.145,2.50668115,-0.063704604,2.453405495,0.046135366,9.844164719,59.98268846
0.1455,2.506845581,-0.061238137,2.452747771,0.033474172,9.604164239,59.74417222
0.146,2.50668115,-0.065513346,2.452418908,0.023608307,9.911887626,59.36385156
0.1465,2.507010012,-0.061073706,2.453076633,0.03774938,9.864362779,60.03668094
0.147,2.507010012,-0.062224724,2.452254477,0.026732498,9.869709324,59.80350462
0.1475,2.507010012,-0.06173143,2.453076633,0.045477641,9.771095266,60.201625
0.148,2.507010012,-0.059429395,2.452747771,0.030021119,9.740798175,59.73289907
0.1485,2.50668115,-0.061402568,2.452254477,0.021306272,9.788917083,60.00998136
0.149,2.507010012,-0.057291791,2.452912202,0.03774938,9.545946301,60.01116801
0.1495,2.507174443,-0.058113946,2.452418908,0.025417049,9.716441691,60.00286147
0.15,2.507174443,-0.05712736,2.452912202,0.044819917,9.790105205,60.08948677
0.1505,2.507010012,-0.0541676,2.452912202,0.032487586,9.777035872,60.24137771
0.151,2.507174443,-0.057620653,2.452254477,0.023608307,9.740204115,60.11084643
0.1515,2.507010012,-0.053509875,2.453076633,0.03922926,9.676639631,60.02718776
0.152,2.507338874,-0.055154186,2.452747771,0.03018555,9.551292846,60.33571622
0.1525,2.507174443,-0.054496462,2.453241064,0.050246143,9.493668969,60.2585841
0.153,2.507338874,-0.05120784,2.452912202,0.040051416,9.485946181,60.07940026
0.1535,2.507174443,-0.055811911,2.452747771,0.027883515,9.892877687,60.48286056
0.154,2.507174443,-0.052029996,2.453569926,0.04827297,10.01228387,60.32444306
0.1545,2.507338874,-0.054332031,2.452912202,0.036927225,9.723570418,60.29477686
0.155,2.507174443,-0.051865564,2.453569926,0.05287704,9.714659509,60.42708811
0.1555,2.507503305,-0.046603769,2.453241064,0.043011175,9.900600475,60.30011678
0.156,2.507174443,-0.050221254,2.452747771,0.032816448,9.869115263,60.3624158
0.1565,2.507174443,-0.050385685,2.453569926,0.049917281,9.660005935,60.67865747
0.157,2.507338874,-0.053181013,2.453241064,0.040215847,9.505550181,60.49532036
0.1575,2.507010012,-0.054496462,2.453569926,0.056494524,9.701590176,60.60389865
0.158,2.507338874,-0.053345444,2.453405495,0.043997762,9.703372358,60.38436878
0.1585,2.506845581,-0.058936102,2.452747771,0.033309741,9.69505551,60.46446752
0.159,2.507174443,-0.058113946,2.453569926,0.049259556,9.870303385,60.75282296
0.1595,2.507174443,-0.058442808,2.452912202,0.03774938,9.76515466,60.66323105
0.16,2.507010012,-0.061402568,2.453241064,0.054521351,9.89584799,60.77062268
0.1605,2.507010012,-0.059593826,2.453241064,0.041695726,9.817431992,60.81393533
0.161,2.50668115,-0.065184483,2.452747771,0.031994292,9.80555078,60.82342852
0.1615,2.50668115,-0.063046879,2.453569926,0.047286383,9.722382297,60.76231615
0.162,2.50668115,-0.06617107,2.452912202,0.031500999,9.848917203,60.88928748
0.1625,2.506516719,-0.064362328,2.453241064,0.050246143,9.772877447,60.68755733
0.163,2.507010012,-0.060744844,2.453076633,0.036927225,9.756837811,60.96285965
0.1635,2.50668115,-0.065020052,2.452418908,0.029363395,9.736639751,60.67925079
0.164,2.506845581,-0.060087119,2.453241064,0.040051416,9.611887027,61.06728467
0.1645,2.507010012,-0.06025155,2.45258334,0.027883515,10.14951186,61.37225318
0.165,2.506845581,-0.061566999,2.452912202,0.042353451,10.03545223,60.82461516
0.1655,2.506845581,-0.059758257,2.452747771,0.039064829,9.996838291,60.99371249
0.166,2.50668115,-0.063869035,2.452254477,0.021799565,9.74555066,60.6347515
0.1665,2.506845581,-0.062224724,2.452912202,0.03922926,9.68555054,61.09339092
