time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.0,2.51687587427346,-0.0525232888602702,2.34159239517271,0.0254170488708343,10.57449836,50.37342267
0.0005,2.51671144323574,-0.0577850839793272,2.34126353312316,0.030514412572739,10.78123144,50.3396032
0.001,2.51687587427346,-0.056798497392869,2.34208568824711,0.030514412572739,10.73311253,50.63033195
0.0015,2.51654701219802,-0.0641978968097444,2.34142796414793,0.0206485473259513,10.68024114,50.40249554
0.002,2.51671144323574,-0.0633757413168767,2.34225011927193,0.0354473451693563,10.54123096,50.63923181
0.0025,2.51687587427346,-0.0635401724154081,2.34159239517271,0.0216351338538532,10.64043908,50.30103715
0.003,2.51621815012264,-0.0697885541752313,2.34109910209841,0.0247593245208111,10.65885496,50.00615513
0.0035,2.51621815012264,-0.0688019675795478,2.34159239517271,0.0259103421331428,10.52934975,50.46479456
0.004,2.51605371908496,-0.0747214871650788,2.34126353312316,0.0150578903209315,10.99568732,50.38291585
0.0045000000000000005,2.51621815012264,-0.0719261584684914,2.34208568824711,0.0333097410463409,10.6552906,50.37401599
0.005,2.51621815012264,-0.0697885541752313,2.34159239517271,0.0191686675327521,10.76459775,50.458268
0.0055,2.5158892880473,-0.0755436426652414,2.34109910209841,0.0209774095019983,10.68736987,50.29273061
0.006,2.5158892880473,-0.0737349005655837,2.3417568261975,0.0222928582053891,10.77053835,50.3817292
0.006500000000000001,2.51572485700965,-0.080147713475966,2.34109910209841,0.013578010521615,10.73073629,50.47666104
0.007,2.5158892880473,-0.0776812469681482,2.34208568824711,0.0298566882251773,10.54776563,50.6712713
0.0075,2.51621815012264,-0.0768590914666054,2.34126353312316,0.0148934592321987,10.91964756,50.30103715
0.008,2.5158892880473,-0.080147713475966,2.34077024004893,0.0180176499147015,10.68202332,50.46954115
0.0085,2.5158892880473,-0.0773523847674673,2.34159239517271,0.0217995649417671,10.76043932,50.17643911
0.009000000000000001,2.5158892880473,-0.08047657567737,2.34109910209841,0.0083162156664449,11.02479629,50.26247109
0.0095,2.5158892880473,-0.0773523847674673,2.3419212572223,0.0262392043079159,10.65766684,50.4137687
0.01,2.51605371908496,-0.0732416072661224,2.34142796414793,0.0157156146756627,10.83232065,50.23755148
0.0105,2.51605371908496,-0.0762013670657535,2.34093467107366,0.0180176499147015,10.53350818,50.17406582
0.011,2.51638258116032,-0.0724194517674442,2.3417568261975,0.0236083069075049,10.83410284,50.52590693
0.0115,2.51605371908496,-0.0768590914666054,2.34109910209841,0.0150578903209315,10.6190529,50.17821908
0.012,2.51605371908496,-0.0747214871650788,2.34225011927193,0.0324875856135223,10.74321156,50.32595675
0.0125,2.51572485700965,-0.0740637627653306,2.34159239517271,0.0203196851498245,10.7170729,50.17406582
0.013000000000000001,2.5158892880473,-0.075872504865455,2.34142796414793,0.0237727379951798,10.55192405,50.1983921
0.0135,2.51638258116032,-0.0694596919765856,2.34208568824711,0.029363394964298,10.77529084,50.35621627
0.014,2.51621815012264,-0.0727483139668519,2.34159239517271,0.0245948934332557,10.81449884,50.29391726
0.0145,2.51638258116032,-0.0692952608772944,2.34241455029676,0.0369272249448733,10.75271653,50.29391726
0.015,2.51621815012264,-0.0669932254894372,2.3419212572223,0.0259103421331428,10.63687472,50.19364551
0.0155,2.51605371908496,-0.0719261584684914,2.34126353312316,0.0252526177833583,10.68618175,50.2577245
0.016,2.51638258116032,-0.0692952608772944,2.34208568824711,0.0296922571382374,10.74499375,50.39478233
0.0165,2.51621815012264,-0.0727483139668519,2.34159239517271,0.0196619607973314,10.5406369,50.28679737
0.017,2.51654701219802,-0.0663355010936669,2.34241455029676,0.0375849492890345,10.58400333,50.37935591
0.0175,2.51671144323574,-0.0618958614310416,2.3417568261975,0.0260747732205393,10.52875569,50.57277952
0.018000000000000002,2.51671144323574,-0.0664999321925778,2.34142796414793,0.0252526177833583,10.55489436,50.32417678
0.0185,2.51671144323574,-0.0651844834018811,2.34208568824711,0.0326520167001256,10.65053811,50.10108697
0.019,2.51621815012264,-0.0701174163739616,2.34159239517271,0.021141840589992,10.70103326,50.3544363
0.0195,2.5158892880473,-0.0671576565884326,2.34241455029676,0.0382426736328802,10.5768746,50.05836764
0.02,2.51654701219802,-0.065020052303139,2.34208568824711,0.0267324975699264,10.68677581,50.40012225
0.0205,2.51621815012264,-0.0712684340701843,2.34142796414793,0.0249237556083468,10.7141026,50.2007654
0.021,2.51621815012264,-0.0706107096722158,2.34208568824711,0.0328164477867091,10.77944926,50.16753925
0.021500000000000002,2.51605371908496,-0.0770235225668715,2.34159239517271,0.0188398053562661,10.86142962,50.12956652
0.022,2.51572485700965,-0.0752147804651127,2.34241455029676,0.0361050695142279,10.86202368,50.32833005
0.0225,2.51621815012264,-0.0722550206677721,2.3417568261975,0.0278835151805891,10.73073629,50.30400377
0.023,2.51605371908496,-0.076530229266137,2.34126353312316,0.0190042364445191,10.4230129,49.89045696
0.0235,2.51621815012264,-0.0729127450665876,2.34208568824711,0.0282123773548855,10.69331047,50.03166807
0.024,2.5158892880473,-0.078174540269329,2.34142796414793,0.0167022012071592,10.52756757,50.03938128
0.0245,2.51605371908496,-0.0770235225668715,2.34225011927193,0.0326520167001256,10.79073641,50.04353454
0.025,2.51621815012264,-0.0768590914666054,2.34142796414793,0.0191686675327521,10.67667678,49.83765113
0.025500000000000002,2.5158892880473,-0.08047657567737,2.34109910209841,0.0155511835870099,10.8180632,49.79967839
0.026000000000000002,2.5158892880473,-0.0783389713697651,2.3417568261975,0.0244304623456803,10.64340938,49.68813349
0.0265,2.51572485700965,-0.0836007665949589,2.34109910209841,0.0127558550768491,10.7200432,50.00200187
0.027,2.5158892880473,-0.0814631622820933,2.34208568824711,0.0296922571382374,10.5739043,49.99428866
0.0275,2.5158892880473,-0.0799832823752959,2.34142796414793,0.0157156146756627,10.72123132,49.60447481
0.028,2.51523156389679,-0.0824497488875836,2.34077024004893,0.009631664382165,10.59113205,50.03048142
0.0285,2.5158892880473,-0.0794899890734132,2.34142796414793,0.0201552540617311,10.87449896,49.78187868
0.029,2.51572485700965,-0.0817920244838382,2.34093467107366,0.009631664382165,10.64816187,49.6810136
0.029500000000000002,2.5158892880473,-0.0770235225668715,2.3419212572223,0.0270613597445007,10.65469654,49.38969154
0.03,2.51621815012264,-0.0720905895681212,2.34142796414793,0.0148934592321987,10.78717205,49.46029709
0.0305,2.51621815012264,-0.0748859182650689,2.34077024004893,0.0111115441858133,11.02539035,49.47928345
0.031,2.51605371908496,-0.0720905895681212,2.34159239517271,0.0252526177833583,10.64400345,49.423511
0.0315,2.51605371908496,-0.075872504865455,2.34109910209841,0.012262561809749,10.7230135,49.55107565
0.032,2.51621815012264,-0.0727483139668519,2.34225011927193,0.0323231545268993,10.59053799,49.21169435
0.0325,2.51638258116032,-0.0681442431828482,2.34159239517271,0.0217995649417671,10.71647884,49.56650208
0.033,2.51621815012264,-0.0701174163739616,2.34109910209841,0.024266031258085,10.75806308,49.21940756
0.0335,2.51654701219802,-0.064526759007039,2.34208568824711,0.0296922571382374,10.71053823,49.09243623
0.034,2.51638258116032,-0.0671576565884326,2.34159239517271,0.0190042364445191,10.66538963,49.12625569
0.0345,2.51671144323574,-0.0617314303327207,2.34241455029676,0.0372560871169933,10.64816187,48.91384572
0.035,2.5170403053112,-0.0581139461749812,2.3417568261975,0.0252526177833583,10.68974611,49.01767741
0.035500000000000004,2.51671144323574,-0.0615669992344209,2.34126353312316,0.0203196851498245,10.7170729,49.02420397
0.036000000000000004,2.5170403053112,-0.0586072394686195,2.34208568824711,0.0306788436595798,11.05746962,48.91740566
0.0365,2.51638258116032,-0.0637046035139605,2.34159239517271,0.0181820810030544,10.75212247,48.82722042
0.037,2.51671144323574,-0.0594293949584369,2.34241455029676,0.0384071047187923,10.71826102,48.63557678
0.0375,2.5170403053112,-0.0576206528815317,2.3417568261975,0.0270613597445007,10.75687496,48.72101543
0.038,2.51671144323574,-0.0620602925293835,2.34142796414793,0.0222928582053891,10.73370659,48.45461297
