time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.0,2.62507150008904,-0.0617314303327207,1.82297698616342,0.0347896208241688,10.0966404704971,62.1400143946988
0.0005,2.62507150008904,-0.0523588577631452,1.82248369316029,0.0244304623456803,9.88337271764741,61.9810035720981
0.001,2.6245782069482,-0.0597582571545109,1.82231926215926,0.0280479462677472,10.1239672577703,62.1506942260675
0.0015,2.62474263799513,-0.0591005327624469,1.82248369316029,0.0273902219189956,9.73069914527314,62.1542541698571
0.002,2.62441377590128,-0.0653489145006444,1.82215483115823,0.0190042364445191,9.99446204851896,62.2224864258238
0.0025,2.6245782069482,-0.0617314303327207,1.82281255516237,0.0306788436595798,9.94277877693701,62.3209782040018
0.003,2.62507150008904,-0.0582783772728396,1.82248369316029,0.0224572892932233,9.87921429349714,62.385650516179
0.0035,2.6245782069482,-0.0614025681361421,1.82215483115823,0.0250881866958625,10.2701061636227,62.3577642898274
0.004,2.62490706904208,-0.0566340662951994,1.82264812416133,0.0270613597445007,10.1560465297867,62.2349462290873
0.0045000000000000005,2.62474263799513,-0.0618958614310416,1.82231926215926,0.0196619607973314,9.99683829089055,62.2652057512986
0.005,2.62490706904208,-0.0561407730023165,1.82314141716447,0.0331453099598168,9.97307586717471,62.3168249362473
0.0055,2.62523593113602,-0.0526877199574161,1.82248369316029,0.0306788436595798,10.0479275018796,62.3203848800369
0.006,2.6245782069482,-0.0531810132489794,1.82231926215926,0.0259103421331428,10.0847592586392,62.5185550843228
0.006500000000000001,2.62523593113602,-0.0495635291152187,1.82281255516237,0.0321587234402564,9.86555089986053,62.4805823505674
0.007,2.62523593113602,-0.0513722711808343,1.82248369316029,0.0264036353952726,9.82277853717202,62.5636477056574
0.0075,2.62523593113602,-0.0508789778899612,1.82330584816552,0.0426823129455973,10.1002048340545,62.6793458788183
0.008,2.62523593113602,-0.0493990980184698,1.82314141716447,0.0334741721328453,10.1667396204588,62.5956871997635
