time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.0,1.90601464225897,-0.0658422077970607,2.42528778825824,0.0303499814858783,11.06006418,45.1151365
0.0005,1.90634350426575,-0.0641978968097444,2.42610994341168,0.0395581223196257,11.15511387,45.02435793
0.001,1.90634350426575,-0.0620602925293835,2.42545221928891,0.0278835151805891,11.1260049,44.82915434
0.0015,1.90601464225897,-0.0653489145006444,2.42495892619696,0.0183465120913873,11.04699484,45.19048864
0.002,1.90617907326236,-0.0625535858245355,2.42545221928891,0.0308432747464009,10.96442042,45.09140354
0.0025,1.90601464225897,-0.066171069994777,2.42495892619696,0.0217995649417671,11.40224308,45.47231752
0.003,1.90601464225897,-0.0643623279083811,2.42594551238097,0.0382426736328802,11.08739096,45.31508667
0.0035,1.90601464225897,-0.0635401724154081,2.42528778825824,0.0264036353952726,11.25491605,45.40764521
0.004,1.90585021125559,-0.0674865187864866,2.42479449516633,0.0167022012071592,11.06481666,45.56428274
0.0045000000000000005,1.90617907326236,-0.064526759007039,2.42561665031958,0.0319942923535938,11.10105436,45.47291085
0.005,1.90617907326236,-0.0674865187864866,2.42528778825824,0.0224572892932233,11.15689605,45.20947501
0.0055,1.90585021125559,-0.0651844834018811,2.42594551238097,0.0382426736328802,11.10521278,45.39043882
0.006,1.90601464225897,-0.0628824480214088,2.42528778825824,0.0264036353952726,11.24303484,45.10267669
0.006500000000000001,1.90617907326236,-0.0648556212044179,2.42495892619696,0.0180176499147015,11.41353023,45.1821821
0.007,1.90617907326236,-0.0622247236277464,2.42594551238097,0.0377493803750255,11.21511399,45.49605048
0.0075,1.90617907326236,-0.0648556212044179,2.42512335722759,0.0226217203810375,10.91273715,45.39103214
0.008,1.90650793526915,-0.056798497392869,2.4262743744424,0.0428467440309781,11.21867836,45.45629778
0.0085,1.90667236627255,-0.0513722711808343,2.42561665031958,0.0306788436595798,10.88719255,45.42129166
0.009000000000000001,1.90667236627255,-0.0525232888602702,2.42512335722759,0.0245948934332557,11.11352963,45.90900396
0.0095,1.90683679727595,-0.0484125114384152,2.42594551238097,0.0389003979764105,11.28402502,45.42425828
0.01,1.90617907326236,-0.0512078400838557,2.42528778825824,0.0270613597445007,11.06600478,45.62005519
0.0105,1.90683679727595,-0.0515367022778339,2.4262743744424,0.0436688994575876,10.95313327,45.53639651
0.011,1.90650793526915,-0.0513722711808343,2.42561665031958,0.0339674653922399,11.14323266,45.46460431
0.0115,1.90667236627255,-0.0540031687353367,2.42545221928891,0.0268969286572235,11.13016333,45.47469082
0.012,1.90667236627255,-0.0518655644718957,2.42610994341168,0.042189019689337,10.96145012,45.67642097
0.0125,1.90617907326236,-0.0549897553196566,2.42578108135027,0.0290345327902793,11.28699532,45.7019339
0.013000000000000001,1.90683679727595,-0.0531810132489794,2.42643880547314,0.04909512526091,11.03333145,45.8306852
0.0135,1.90683679727595,-0.0513722711808343,2.42594551238097,0.0357762073418316,10.97214321,45.69184739
0.014,1.90683679727595,-0.0544964620274024,2.42561665031958,0.0264036353952726,11.28758938,45.60937536
0.0145,1.90683679727595,-0.0525232888602702,2.42594551238097,0.0400514155768303,11.15808418,46.10242757
0.015,1.90667236627255,-0.0559763419047307,2.42561665031958,0.0285412395291026,11.19372781,46.20388597
0.0155,1.90667236627255,-0.0515367022778339,2.42610994341168,0.045970934649483,11.23768829,45.75473973
0.016,1.90700122827937,-0.0475903559556101,2.42594551238097,0.0334741721328453,11.07848006,46.04012856
0.0165,1.90683679727595,-0.0513722711808343,2.42528778825824,0.0249237556083468,10.97036103,46.01936222
0.017,1.90683679727595,-0.0502212535024228,2.42578108135027,0.0454776413944006,11.25075763,45.85441816
0.0175,1.90667236627255,-0.0548253242222176,2.42545221928891,0.0277190840934111,11.38560938,46.30593769
0.018000000000000002,1.90667236627255,-0.0528521510545829,2.4262743744424,0.0446554859688709,11.10461872,46.21397248
0.0185,1.90667236627255,-0.0526877199574161,2.42578108135027,0.0365983627726743,11.11768806,46.10658084
0.019,1.90667236627255,-0.0579495150771437,2.42512335722759,0.0196619607973314,11.03689581,46.30059778
0.0195,1.90634350426575,-0.0569629284905596,2.42578108135027,0.0342963275650707,11.13729205,46.2466053
0.02,1.90617907326236,-0.0618958614310416,2.42528778825824,0.0227861514688319,11.03214333,46.20625927
0.0205,1.90634350426575,-0.0609092748414319,2.42594551238097,0.0405447088338577,11.02263836,46.10005428
0.021,1.90650793526915,-0.0597582571545109,2.42528778825824,0.0260747732205393,11.07907412,46.22227901
0.021500000000000002,1.90617907326236,-0.063046879119877,2.42463006413571,0.0170310633841647,11.0446186,46.07276138
0.022,1.90617907326236,-0.0617314303327207,2.42561665031958,0.0298566882251773,11.03451957,46.05318168
0.0225,1.90601464225897,-0.066171069994777,2.42495892619696,0.0157156146756627,10.7778854,46.10954746
0.023,1.90585021125559,-0.0658422077970607,2.42578108135027,0.0362695006003964,10.89016285,46.19379946
0.0235,1.90617907326236,-0.063046879119877,2.42512335722759,0.0239371690828347,10.97630163,46.40205618
0.024,1.90601464225897,-0.0666643632915098,2.42495892619696,0.0216351338538532,10.84382612,46.52962083
0.0245,1.90617907326236,-0.0641978968097444,2.42578108135027,0.0308432747464009,10.97867788,46.62099272
0.025,1.90601464225897,-0.0679798120837261,2.42528778825824,0.0208129784139848,11.11174745,46.8013632
0.025500000000000002,1.90585021125559,-0.0658422077970607,2.42594551238097,0.0389003979764105,10.8170934,46.73253762
0.026000000000000002,1.90601464225897,-0.064526759007039,2.42528778825824,0.0257459110457265,10.90857873,46.76398379
0.0265,1.90585021125559,-0.0669932254894372,2.42495892619696,0.0171954944726375,10.74640018,46.65837213
0.027,1.90617907326236,-0.0641978968097444,2.42578108135027,0.0326520167001256,10.45412237,46.64591233
0.0275,1.90617907326236,-0.0678153809846252,2.42528778825824,0.0222928582053891,10.85986576,46.59429314
0.028,1.90585021125559,-0.0660066388959083,2.42594551238097,0.0415312953473813,11.10461872,46.59903973
0.0285,1.90617907326236,-0.0638690346125341,2.42545221928891,0.029363394964298,10.92937085,46.83399602
0.029,1.90585021125559,-0.0678153809846252,2.42512335722759,0.0254170488708343,10.73511303,46.54801387
0.029500000000000002,1.90617907326236,-0.0658422077970607,2.42594551238097,0.0356117762556038,10.68461788,46.47562835
0.03,1.90585021125559,-0.0689663986787755,2.42528778825824,0.0245948934332557,10.9632323,46.82094289
0.0305,1.90601464225897,-0.066171069994777,2.42610994341168,0.0439977616280939,10.97036103,46.81678963
0.031,1.90617907326236,-0.0628824480214088,2.42561665031958,0.0318298612669113,10.81531121,47.12947136
0.0315,1.90601464225897,-0.0683086742819914,2.42512335722759,0.0236083069075049,10.80580624,46.88324191
0.032,1.90601464225897,-0.0655133455994287,2.42594551238097,0.0392292601480575,10.9572917,47.00309335
0.0325,1.90585021125559,-0.0686375364803412,2.42561665031958,0.0338030343057948,10.96501448,46.93901436
0.033,1.90617907326236,-0.0637046035139605,2.42643880547314,0.0471219522439893,11.02323242,46.8458625
0.0335,1.90617907326236,-0.0610737059396476,2.42594551238097,0.0339674653922399,10.93590551,47.09861851
0.034,1.90601464225897,-0.0635401724154081,2.42528778825824,0.0239371690828347,11.00125218,46.96274732
0.0345,1.90634350426575,-0.0622247236277464,2.42610994341168,0.0375849492890345,10.80224188,46.90638155
0.035,1.90617907326236,-0.0663355010936669,2.42561665031958,0.0275546530062133,11.04343048,47.15142434
0.035500000000000004,1.90617907326236,-0.064526759007039,2.42643880547314,0.0461353657344713,10.81828152,46.99834676
0.036000000000000004,1.90601464225897,-0.0628824480214088,2.42561665031958,0.0323231545268993,10.95847982,47.15320432
0.0365,1.90601464225897,-0.066828794390463,2.42512335722759,0.0234438758198101,11.16402478,47.09802519
0.037,1.90634350426575,-0.0614025681361421,2.42610994341168,0.0374205182030238,10.98818285,47.39706046
0.0375,1.90617907326236,-0.0641978968097444,2.42545221928891,0.0244304623456803,10.90501436,47.48487241
0.038,1.90617907326236,-0.0614025681361421,2.42643880547314,0.044491054883706,11.019074,47.27127578
0.0385,1.90617907326236,-0.0591005327624469,2.42578108135027,0.0308432747464009,11.16283666,47.28254894
0.039,1.90601464225897,-0.064526759007039,2.42528778825824,0.021141840589992,11.0054106,47.37036089
0.0395,1.90634350426575,-0.0635401724154081,2.42594551238097,0.0351184829968021,11.02442054,47.32526827
