time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
0.0,2.506023426,-0.077516816,2.453734357,0.059947577,9.610698906,51.65538661,0.0002966595734918515,0.0014521587563535864
0.0005,2.506187857,-0.078503402,2.453076633,0.048108539,9.569114664,51.56816799,0.0003002591475817524,0.0014501341539001876
0.001,2.505858995,-0.081627593,2.453734357,0.065373803,9.892877687,52.17691838,0.0003038169851284242,0.0014482351134178719
0.0015,2.506023426,-0.077187954,2.453734357,0.053370333,9.659411874,52.05410031,0.0003074313168540038,0.0014462650219482839
0.002,2.506187857,-0.080312145,2.453076633,0.043011175,9.837630052,51.90576932,0.00031105256259049326,0.0014442243494052136
0.0025,2.505858995,-0.079161127,2.453734357,0.056330093,9.415847031,51.69335934,0.00031463114347994885,0.0014423106485744147
0.003,2.505858995,-0.077516816,2.453076633,0.045477641,9.696837691,51.82685724,0.0003182487924202087,0.0014402612993205052
0.0035,2.505858995,-0.081627593,2.453569926,0.06192075,9.828125083,52.29202322,0.0003218722000718771,0.001438323358215391
0.004,2.505858995,-0.078667834,2.453241064,0.047615245,9.587530542,52.01138099,0.0003255010609042317,0.0014362999757848503
0.0045,2.506023426,-0.082943042,2.452747771,0.039393691,9.583372118,51.94018211,0.00032915157144216336,0.00143425715653256
0.005,2.506023426,-0.080312145,2.453569926,0.053863627,9.67485745,52.07664663,0.0003327906581195758,0.001432343177077276
0.0055,2.506187857,-0.078338971,2.453076633,0.041531295,9.800798295,52.13004578,0.00033645102083227,0.0014302956442955486
0.006,2.505530133,-0.081298731,2.453569926,0.056165662,9.66535248,52.10927944,0.00034003358162819396,0.00142834533894233
0.0065,2.505858995,-0.078338971,2.453076633,0.044162193,9.970105564,51.95620186,0.00034371862034384836,0.0014262954025409504
0.007,2.505858995,-0.082449749,2.452254477,0.032816448,9.723570418,52.12233257,0.0003473742909486001,0.0014242115955381154
0.0075,2.505858995,-0.076859091,2.453241064,0.052054885,9.911887626,52.0066344,0.00035103329547177226,0.0014223077219200405
0.008,2.506187857,-0.072912745,2.452747771,0.038078243,9.713471388,52.03867389,0.0003547283361904249,0.0014202556027333038
0.0085,2.506023426,-0.075708074,2.453405495,0.0558368,9.828125083,52.36796869,0.00035837707307506466,0.0014183190067789137
0.009,2.506516719,-0.070775141,2.453076633,0.044491055,9.629114784,52.26354367,0.00036209448478095684,0.0014162847909378628
0.0095,2.506352288,-0.072419452,2.45258334,0.036433932,9.931491626,52.47773363,0.000365748964345216,0.0014142354334235547
0.01,2.506352288,-0.068473105,2.453241064,0.05287704,9.846540961,52.58037867,0.0003694224923702144,0.0014123026797357324
0.0105,2.506516719,-0.065020052,2.452747771,0.040544709,9.704560479,52.2765968,0.0003731147787636452,0.0014102568746625673
0.011,2.50668115,-0.067157657,2.453241064,0.058632128,9.753867508,52.39526159,0.0003768092697314607,0.0014083122640583215
0.0115,2.50668115,-0.061238137,2.453241064,0.049095125,9.686144601,52.42967438,0.00038048941566171145,0.0014063214590978499
0.012,2.506516719,-0.063046879,2.452747771,0.040215847,9.813867628,52.59224515,0.00038415493901006485,0.0014042848798085977
0.0125,2.50668115,-0.063704604,2.453734357,0.058138835,9.620203875,52.3210961,0.0003878548377902145,0.001402400260263047
0.013,2.50668115,-0.061402568,2.453076633,0.044655486,9.632085087,52.51748633,0.0003915395733651287,0.0014003558884756713
0.0135,2.506516719,-0.066335501,2.453569926,0.062742905,9.789511144,52.47417368,0.00039520888262890445,0.0013984317674224447
0.014,2.50668115,-0.06321131,2.453405495,0.054192489,9.756837811,52.66997059,0.00039891177799666633,0.0013964474914356423
0.0145,2.50668115,-0.066993225,2.453076633,0.04218902,9.898224232,52.67471718,0.00040259873520234117,0.0013944527392760688
