time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.0,2.51276509833427,-0.0707751407716762,2.33813934365467,0.0412024331762854,10.495488297113,48.7150821869706
0.0005,2.51292952937168,-0.0711040029706604,2.33748161955654,0.0296922571382374,10.4699436916185,49.0028443099607
0.001,2.5124362362595,-0.0720905895681212,2.33731718853203,0.0403802777482016,10.7271719283424,49.0473436073303
0.0015,2.5130939604091,-0.0678153809846252,2.33797491263012,0.0367627938587837,10.4135079352934,49.0687032700677
0.002,2.51292952937168,-0.0704462785727766,2.33731718853203,0.0275546530062133,10.3505375124464,49.0983694683141
0.0025,2.5124362362595,-0.0664999321925778,2.33830377467923,0.0446554859688709,10.5156863572715,49.0645500023132
0.003,2.51325839144654,-0.0628824480214088,2.33781048160558,0.0347896208241688,10.4693496310256,49.1381221739642
0.0035,2.51276509833427,-0.0694596919765856,2.33781048160558,0.0451487792242476,10.4717258733972,49.0764164816117
0.004,2.51276509833427,-0.0701174163739616,2.33830377467923,0.0416957264328997,10.4242010259655,49.1120159195074
0.0045000000000000005,2.51276509833427,-0.0738993316654465,2.33764605058105,0.0318298612669113,10.4283594501158,49.0865029890155
0.005,2.5130939604091,-0.0679798120837261,2.3384682057038,0.0461353657344713,10.4449931467168,48.9702114918896
0.0055,2.51325839144654,-0.0640334657111287,2.33781048160558,0.0385715358046848,10.6820233232823,49.4923365810263
0.006,2.51325839144654,-0.0666643632915098,2.33781048160558,0.0451487792242476,10.4135079352934,49.2033878101063
0.006500000000000001,2.5130939604091,-0.0632113102183663,2.33830377467923,0.0476152454984838,10.3909336327633,49.1416821177538
0.007,2.5130939604091,-0.0674865187864866,2.33764605058105,0.0341318964786652,10.443805025531,49.4490239315865
0.0075,2.51325839144654,-0.0656777766982342,2.33863263672838,0.0504105739372916,10.3915276933562,49.4424973679723
0.008,2.51342282248399,-0.0622247236277464,2.33781048160558,0.0377493803750255,10.4990526606704,49.4110511978311
0.0085,2.5130939604091,-0.0674865187864866,2.33764605058105,0.0510682982750133,10.3731118149764,49.3386656741099
0.009000000000000001,2.51292952937168,-0.0664999321925778,2.33830377467923,0.0423534507747767,10.4289535107086,49.4270709448842
0.0095,2.51292952937168,-0.0707751407716762,2.33764605058105,0.0319942923535938,10.307171089165,49.3766384078653
0.01,2.5130939604091,-0.0714328651697293,2.33830377467923,0.048766263091619,10.4242010259655,49.4792834537979
0.0105,2.5130939604091,-0.0669932254894372,2.33764605058105,0.0357762073418316,10.4164782382578,49.395624774743
0.011,2.51292952937168,-0.0686375364803412,2.33748161955654,0.0403802777482016,10.4164782382578,49.4389374241827
0.0115,2.51276509833427,-0.0640334657111287,2.33830377467923,0.0397225534053803,10.4503396920529,49.3273925187763
0.012,2.51292952937168,-0.0691308297780244,2.33748161955654,0.0295278260512776,10.569745871225,49.3095927998284
0.0125,2.51292952937168,-0.0757080737653376,2.33830377467923,0.045970934649483,10.4836070852551,49.4513972274462
0.013000000000000001,2.51292952937168,-0.0688019675795478,2.33781048160558,0.0331453099598168,10.5744983559682,49.4128311697259
0.0135,2.51292952937168,-0.0727483139668519,2.33715275750754,0.0356117762556038,10.5685577500392,49.4709769182889
0.014,2.5130939604091,-0.0683086742819914,2.33797491263012,0.0367627938587837,10.7224194435993,49.552262301484
0.0145,2.51276509833427,-0.0740637627653306,2.33731718853203,0.0262392043079159,10.5198447814217,49.6382942763986
0.015,2.51292952937168,-0.0717617273688829,2.33813934365467,0.0425178818601969,10.6362806576294,49.7112731240847
0.0155,2.51276509833427,-0.0707751407716762,2.33748161955654,0.0298566882251773,10.5453893869163,49.7100864761548
0.016,2.51276509833427,-0.0745570560651099,2.33715275750754,0.0311721369199836,10.5572705987742,49.6970333489264
0.0165,2.51276509833427,-0.0724194517674442,2.33781048160558,0.0324875856135223,10.7782611393315,49.9907287115658
0.017,2.51260066729688,-0.0773523847674673,2.33731718853203,0.0226217203810375,10.4746961763616,49.7860319436656
0.0175,2.51276509833427,-0.0743926249651623,2.33797491263012,0.0389003979764105,10.7247956859709,49.8293445931054
0.018000000000000002,2.51292952937168,-0.0730771761663444,2.33731718853203,0.0272257908317581,10.9600436807577,50.1396530267627
