Datum_Area_Ratio,Rise_Decay_Ratio,Skewness,Kurtosis,Variance,b_a,c_a,d_a,e_a,State,Channel,Pulse_ID,PI_Ratio,Amplitude_Ratio,Delta_A_Ratio
5.411988878080542,0.165175909361946,-0.17223224349984267,-1.3496807710539194,7.454482667261623e-07,-1.057140186473284,0.5443014781921904,-0.5137164356645942,0.5443014781921904,Ischaemia,IR,15,,,
,,,,,,,,,Ischaemia,Dual,15,0.4299150900407415,0.6194715424190054,0.6197816787435769
2.704885352501637,0.5874183006535467,-0.2989154713477938,-1.0839576391107144,2.3047375319957148e-07,-0.9647772735596772,0.8024036563748197,-0.9061312203881162,0.8024036563748197,Ischaemia,Red,16,,,
4.378670330437234,0.17543859649121746,-0.17580679563267163,-1.2800415118501582,7.281473714118338e-07,-0.9264880922834426,0.5324984466657599,-0.36218311861578933,0.5324984466657599,Ischaemia,IR,16,,,
,,,,,,,,,Ischaemia,Dual,16,0.4381038831024926,0.631269484993625,0.6315837616358659
3.478722094251233,0.3175994605529118,-0.2697383556260065,-1.3400898797027194,2.3833999342959862e-07,-0.999084197672475,0.9999999999996372,-1.0886405911036678,0.7120802582741299,Ischaemia,Red,17,,,
4.281619411118456,0.17710843373492907,-0.17392150453916375,-1.2976769011778992,7.428962006514241e-07,-1.0575100215604107,0.5118775188304844,-0.46202022823139655,0.5118775188304844,Ischaemia,IR,17,,,
,,,,,,,,,Ischaemia,Dual,17,0.4136996372593509,0.5959962799887586,0.5963279250936429
4.205110104959852,0.1718562874251394,-0.05376763359467408,-1.2453039567746294,2.495135451279419e-07,-1.023850586592649,0.6266786997334837,-0.6718237375928008,0.5793830684689466,Ischaemia,Red,18,,,
4.422569509381913,0.17326139088727976,-0.2085746080661429,-1.3145231182972477,7.283466416420918e-07,-1.020346026470428,0.4118102300157681,-0.4374860196462513,0.4118102300157681,Ischaemia,IR,18,,,
,,,,,,,,,Ischaemia,Dual,18,0.45537157315577775,0.6561317487835907,0.6564336281841782
3.2927123732228853,0.4283636363636052,-0.10041921727822604,-1.0210688558397634,2.835010561736194e-07,-0.7516317485424213,0.5100411451213377,-0.6952411095114801,0.4240701305994089,Ischaemia,Red,19,,,
4.49840634093795,0.16557863501482697,-0.1665771020165465,-1.3428571234963456,7.418216125532047e-07,-1.0463589433248217,0.6053234166598742,-0.6146514637073022,0.6053234166598742,Ischaemia,IR,19,,,
,,,,,,,,,Ischaemia,Dual,19,0.4814003883750425,0.6935876397875989,0.6938773191245896
4.532915299083007,0.17396520695859785,0.05437927603460409,-1.0733616923953808,1.7803680308729664e-07,-0.8093286548758611,0.742493099111698,-1.0656960681756704,0.6296352909928309,Ischaemia,Red,20,,,
4.935915591154613,0.16280451574568253,-0.16813193906101614,-1.3498448930158873,7.287745910635673e-07,-1.0360047281616793,0.5614464289854164,-0.6037220470161925,0.5614464289854164,Ischaemia,IR,20,,,
,,,,,,,,,Ischaemia,Dual,20,0.3935810298299558,0.5670265904008182,0.5673562414234066
3.7088907015682167,0.2642249836494268,-0.4874810134195025,-1.120753712776264,2.100887394393806e-07,-0.77328767798836,0.6195332929899675,-0.6169502786213812,0.6195332929899675,Ischaemia,Red,21,,,
4.646768981889577,0.168681983071332,-0.1849211478653567,-1.3040784153911218,7.302146788209871e-07,-1.0211884491907033,0.38146963564238057,-0.6187779127518007,0.38146963564238057,Ischaemia,IR,21,,,
,,,,,,,,,Ischaemia,Dual,21,0.40525253509589615,0.5838021859609023,0.5841357477815747
2.776763733798352,0.15046838407493263,-0.3018518294816104,-0.9853356047238444,2.4689473122816285e-07,-1.3229719954287724,0.9999999999996575,-1.2128599456584315,0.9999999999996575,Ischaemia,Red,22,,,
4.844159989562212,0.17453676031080845,-0.20115425635355808,-1.3210400644675444,7.211279288053146e-07,-1.0563057493886738,0.41711612017747823,-0.5140461401524319,0.41711612017747823,Ischaemia,IR,22,,,
,,,,,,,,,Ischaemia,Dual,22,0.4606748559206056,0.6636791181232666,0.6639714156112164
3.312089216112536,0.18258258258257162,-0.17433180274484125,-1.4232300610764343,2.3138980565270407e-07,-0.5993453643847555,0.9999999999997533,-0.9173836966105074,0.9999999999997533,Ischaemia,Red,23,,,
