State,PI_Ratio,Amplitude_Ratio,Delta_A_Ratio,Red_Datum_Area_Ratio,Red_Rise_Decay_Ratio,Red_Skewness,Red_Kurtosis,Red_Variance,Red_b_a,Red_c_a,Red_d_a,Red_e_a,IR_Datum_Area_Ratio,IR_Rise_Decay_Ratio,IR_Skewness,IR_Kurtosis,IR_Variance,IR_b_a,IR_c_a,IR_d_a,IR_e_a
Ischaemia,0.4273607172500679,0.6157059714810794,0.42717411000576583,-1.479249423152478,0.24697644812219943,-0.1870760925340703,-1.3375856299128963,0.09073193214501439,-0.8522764445431633,0.42283675622189576,-0.8939393297278685,0.708202889847068,-0.6382068763834479,0.1868198307134107,-0.1493129834151107,-1.3510115199231354,0.09910451981107449,-0.9337177050553616,0.27450603266708573,-0.31779748231918664,0.2394526564413958
Ischaemia,0.3933741046590584,0.5667416469587812,0.39319477995226315,-1.1806331464734683,0.3388484447385613,-0.3274680845214591,-1.2823009177077886,0.10353232763625123,-1.0515940207463224,0.5949754479085556,-0.41782330528357015,0.37055223292964684,-0.6391409057485117,0.17950272892661132,-0.23601282132434928,-1.3478759136264453,0.10202304074232176,-1.0096887986394498,0.20548899637906098,-0.2567450227747858,0.21251157108839966
Ischaemia,0.45798924996347445,0.6597425663027602,0.45780659876480634,-1.4618626277451612,0.40339233038345107,-0.19319099292029898,-1.1104962603654172,0.08036526724361583,-1.0330211547646289,0.7593850616721418,-0.6104619394404625,0.8970139677177529,-0.8088528531793092,0.18137847642078708,-0.22355534028830384,-1.157922303212043,0.08217485072541614,-0.9329495989936697,0.2634973028299013,-0.22280982282683795,0.1766396004215957
Ischaemia,0.45800034502600845,0.6597241861690069,0.4578302901468583,1.6346571940250028,0.19105984138426885,-0.07645023122927269,-0.5379218240100747,0.05742028470719866,-1.2157238290114079,0.6511811052061993,-0.5534539107989218,0.6876189252629453,2.621166255617749,0.16726190476189481,0.15530073736028008,0.46192051396031797,0.042476402574216386,-1.073851689141415,0.32137906315224296,-0.21353098883173088,0.24339598843668855
Congestion,0.8214184505823827,1.2030689603709157,0.8213238741650911,-0.37964056915981975,0.39556962025313325,-0.47839234301031125,-1.0940350953198015,0.0880767080063228,-0.7914066160169412,0.25835766712496777,-0.420038490471418,0.3505875833050078,-0.32617319456011407,0.20683111954457895,-0.3965246205539933,-1.2613404994190391,0.10909079577739086,-1.1001596169955796,0.3402527496747165,-0.380508191711078,0.28652453499024283
Congestion,0.7800167316871881,1.1424115706253701,0.7798946623651248,0.24887556411768913,0.319344262295061,-0.1268122263034006,-1.447341353271117,0.10866332242489608,-0.29619814974154723,0.4422454749735551,-0.35956653726774984,0.48764358746124586,-0.4275473101959768,0.3264033264033038,-0.23448739168468358,-1.3761463738617359,0.11639230817498931,-0.7485053336546883,0.23322162934535917,-0.30173967658355677,0.26089151275486
Congestion,0.8205053535662915,1.201878960759081,0.8203992079112145,-0.5485198345238539,0.21878862793570958,-0.2597087412950383,-1.1276509753104371,0.08377770332195551,-1.2807848056321,0.6978815432119319,-0.4323875045030296,0.4979669272706928,-0.38065137606757665,0.22405063291137822,-0.18419685457116172,-1.462229799147838,0.12178650429265626,-0.9718157315384096,0.4592659826272572,-0.4123711468103403,0.2737270745851913
Congestion,0.7216419013790105,1.057199139904261,0.721493057570422,-0.659522498471044,0.3292096219931045,-0.3411398729329331,-1.2983354113635237,0.09596272770802045,-0.7294086310721859,0.2885736825373069,-0.27495854212399107,0.2085161986784964,-0.4619692195675036,0.2316129032257915,-0.19710122363574561,-1.368180934327321,0.11564677228650412,-0.967094623924729,0.2945556937848431,-0.2661392307457903,0.1968929675756578
Congestion,0.7827627112203751,1.1467032867531508,0.7826400412689306,-0.8260785336330793,0.19065420560746474,-0.2665995579985828,-1.0960937352228761,0.09056034810599808,-0.9747717620281952,0.3045129651832127,-0.30847774070097506,0.3181688578320847,-0.37542372800654916,0.41310751104562493,-0.21854775272475596,-1.441063712414168,0.12209144239769489,-0.8897531998441405,0.30125409121574304,-0.42666683792440807,0.3094493097062458
Congestion,0.8083992270444668,1.1843224609169951,0.8082874562613125,-0.9620002960973321,0.1927016645326381,-0.3278854587709933,-0.9188176868524538,0.08470788641501299,-0.9453433301471584,0.27678059465166815,-0.24072982323899814,0.35740120788908136,-0.3806256690906615,0.22584772872679296,-0.2376326598255902,-1.4319138235464108,0.12253440478629614,-0.8931074372473472,0.2669859418971097,-0.38143667879436133,0.27409353835218764
Congestion,0.7679216919982846,1.1250952021153324,0.7677892801620071,-0.5213809064890343,0.24260752688170412,-0.45434770299107763,-1.0371912223702073,0.08652070997318727,-1.1062103479834489,0.5767976110132785,-0.4883742274768855,0.4953725062981132,-0.38236662094170776,0.24056301983363784,-0.21059070858103518,-1.4335013604014375,0.11651233950522087,-0.9534154740722274,0.13718004179430332,-0.29116942188766864,0.3118887548965556
Congestion,0.7614584938445191,1.115656180975971,0.7613218745529929,0.08326323861202607,0.4696969696969358,-0.030127970266100937,-1.4943687668732555,0.10717204012704049,-0.15824490370988648,0.28255298645242216,-0.7274174669599118,0.6654575902825569,-0.46336347778344433,0.22413793103446844,-0.19353425756412876,-1.4205600298816248,0.11582821662280439,-0.9905021873337453,0.25702649860729737,-0.30564674695790056,0.33249699617668727
Congestion,0.7214393619995608,1.0571923744084863,0.7212899941779949,-0.8075154392863505,0.18653489808522628,-0.19571053177390393,-1.235965431004762,0.09130461183884703,-0.9735999869233942,0.3541069957596829,-0.41460212777613564,0.49908633959753584,-0.4457703824362617,0.21132075471696785,-0.16455526020953712,-1.4526050205272076,0.1170404813407107,-1.024370236192639,0.3461481949679515,-0.4428465722216577,0.3112534318157965
Congestion,0.6760267546256826,0.9906709816249409,0.6758680980678744,-0.4469873407437416,0.22068965517239994,-0.3583773689855881,-1.3399372442084492,0.10989020890174228,-1.204201160795721,0.626979636647462,-0.49918078881898964,0.5626895148024882,-0.459599170960513,0.22413793103446844,-0.16717673316597018,-1.4584141979726462,0.12186547357433777,-0.8845267799686867,0.19106827608526453,-0.24308170553109013,0.2174248423161643
Congestion,0.6920604436427092,1.01424056241387,0.691902657059857,-0.8214673807487595,0.18913480885310602,-0.5231131636210152,-1.0893559842397038,0.0937993201931619,-1.0379335535750236,0.31633481456249907,-0.25715158301619223,0.21033560371744484,-0.4445911678192298,0.21673003802279994,-0.1959681101820349,-1.4292052763392118,0.11696001454549254,-1.0624331352507468,0.3534526311421161,-0.36320786553666573,0.24380800904205044
Congestion,0.7599422517769862,1.113917446735248,0.7598055307199331,-0.04033223522854608,0.27193528313626186,-0.294049151885272,-1.278763868394855,0.08529455194317839,-0.1732035336581067,0.2907859452752046,-0.5542263989665661,0.41606907945368915,-0.4436252314900373,0.21212121212119872,-0.21147226044431994,-1.4317772371942086,0.1172721466852942,-1.1010613120500323,0.40844088128043887,-0.38276001398442755,0.3134386113462305
Congestion,0.7904056595477549,1.1586689412625175,0.7902815673728395,-0.48947419430699174,0.285216178521598,-0.5555443209510752,-0.9246779477655842,0.08978022819252889,-0.9182046051044757,0.08877219349856702,-0.26146115713584783,0.27098610162883974,-0.4259262492799943,0.22307202039514193,-0.21101149867588312,-1.400636355435932,0.11771472045681981,-0.9931922878581039,0.23129516311694537,-0.263958983520511,0.2600284604987203
Congestion,0.8421219895609496,1.2344599325282144,0.8420230232423315,-0.25243064560320394,0.2707672796448782,-0.35862622714714953,-0.9877156899457122,0.08469422771110283,-0.8543415024288336,0.0824470015203037,-0.32929126692597094,0.6239084354126073,-0.3968753732765563,0.3963898916967223,-0.19450486050975155,-1.4249096035969275,0.120303878856972,-0.9335447075362063,0.3670038359760683,-0.3936839155469251,0.20683875217131972
Congestion,0.8001600770714328,1.1729474498445638,0.8000391444841741,-0.4234409041349517,0.3989935298346226,-0.2826634596844414,-1.3468448303206406,0.0876781653777196,-1.0107507482822922,0.6982494797108149,-0.5605957531956188,0.31336928966521255,-0.473955943194738,0.222008957133703,-0.1731242873250795,-1.4327767144557961,0.11670556632414299,-1.0581831134293809,0.22450007892946963,-0.2984087548397654,0.240897922421468
Congestion,0.7084668080603606,1.0384834670929701,0.7083089035661383,-0.729823057199467,0.2184713375796039,-0.18746859521063114,-1.3586651822364344,0.10453091500062445,-0.8819614463039099,0.1666357589483694,-0.26356338212938113,0.34669999247663047,-0.38531604893365623,0.34335664335661936,-0.21458203424576539,-1.3946821126229454,0.11720877870865155,-1.0064163975260172,0.3323978183882697,-0.3228575260753365,0.33623358285742894
Congestion,0.6774435336695465,0.9930554740811123,0.6772739396022376,-0.7037981340572456,0.18749999999998804,-0.3387280331397591,-1.294117914596076,0.10606971719245356,-0.9372810481167014,0.28237077226161655,-0.2605340644589305,0.358362049966572,-0.45295663005021203,0.23699421965316397,-0.15082281869875183,-1.420036437722777,0.11311908220709012,-0.9478932761727588,0.21094117137478496,-0.2527178995560906,0.21861662117569974
Congestion,0.643008405602521,0.9425267814021437,0.6428319667404602,-0.4909646404311547,0.23416149068321526,-0.21431192040200736,-1.52183451649417,0.11562931452454335,-0.8581530924963969,0.24806184995831557,-0.33383207095733897,0.6293457470844084,-0.4370461029084105,0.2158227848101129,-0.19370803498147085,-1.4501810502115045,0.11555406201349859,-1.044459399614263,0.34471879788509796,-0.3499497963839616,0.3012180606955619
Congestion,0.6715739757561956,0.9845941683184444,0.6714038289768461,-0.9942886163219185,0.38939393939390987,-0.02610691915980284,-1.175603811528763,0.0975728826591064,-0.9197047545349414,0.26980200153971046,-0.48921448631940817,0.6272929110077913,-0.45737961768750407,0.21424070573407597,-0.18112117093627036,-1.4381995753416235,0.11542470261142454,-0.911706156193169,0.33037799214205404,-0.4380395419897819,0.27461895525214236
Congestion,0.6618989633412041,0.9704646080695306,0.661726995488698,-0.6164296148443011,0.24430379746833897,-0.12955383018060243,-1.2700928187958496,0.08912598461397254,-0.8972027712756186,0.5061603980671328,-0.6244884403391728,0.8952412055283997,-0.47339864531518117,0.2200380469245263,-0.1622688945306987,-1.440501531398366,0.11726317816466396,-1.0108211813901464,0.24931868590301717,-0.29433487559008975,0.3013852919422278
Congestion,0.5961299011420805,0.8740590044887439,0.5959428985418572,-0.5240793489346312,0.19021739130433635,-0.4424732775244368,-1.2456666287842726,0.10373644418049645,-1.045217416220267,0.5013080306550253,-0.31482604300493294,0.27988076207817786,-0.4820732219398276,0.2155117609662927,-0.16126152389904774,-1.4508920418628108,0.1156078904519678,-1.0793207825497189,0.2615518373968472,-0.2646910777220001,0.24602695860629353
Congestion,0.6710153697421691,0.9838935950731501,0.6708467225766671,-0.7240373489867608,0.17896678966788568,-0.26661354208373433,-1.453604797330971,0.10124530562923154,-0.9551481281073606,0.1786685456185446,-0.14587971422237697,0.4180731524368905,-0.40453099566222683,0.2208860759493531,-0.19359298675490716,-1.4484631565867572,0.12172701557725879,-1.0575004426535062,0.33099337568548254,-0.39938796230211876,0.29862361576086427
Congestion,0.6413798780787021,0.9404988714159741,0.6412039476388405,-0.7277870243332879,0.1674816625916768,-0.31040897760682434,-1.396616236309354,0.10483176442015976,-0.9701948461462302,0.38312303198883235,-0.25463577116201985,0.30688662970188574,-0.45270942290596683,0.3919999999999715,-0.20508159383326705,-1.40602183587314,0.12147213751275704,-0.9836877428168492,0.3754459783002551,-0.3964304579758019,0.2453579355481737
Congestion,0.6321202062847266,0.9269712447153681,0.6319301091802537,-0.8487159383285634,0.4379968203497267,-0.29756505982384923,-1.160313937516337,0.08876883383931403,-0.976952275899585,0.4310133491396523,-0.44819204810578217,0.2695396425650076,-0.4492936007888036,0.21473551637278243,-0.18423931207134384,-1.4185843117894743,0.10798938486816805,-1.0029400664715828,0.30382387291197493,-0.27894302937373144,0.3216351193240654
Congestion,0.63529513547337,0.9315766269748486,0.635106656339068,-0.027697477952397246,0.26728395061726745,0.018267812357574707,-1.5422670480651521,0.11392619906122554,-0.2361269777302851,0.15117270516074863,-0.17213790867101383,0.4264138517394303,-0.46894459803321475,0.2215873015872875,-0.19331343145054244,-1.4204316569281283,0.11090863383985565,-0.9628378608529614,0.20610145327281906,-0.2812449901002562,0.2754176431813211
Congestion,0.6488070506572913,0.9514561951853192,0.6486263987102943,-0.8637253475163298,0.21019108280253437,-0.11680642194499659,-1.433227955447882,0.10305272459322605,-0.8764382556865327,0.14483334950056603,-0.15520278475385585,0.2923716288203327,-0.4844261253358641,0.20376175548588063,-0.1911459014200763,-1.4079002392496955,0.1137263900689668,-0.9555164546778111,0.3516072884213956,-0.45122820446036166,0.26213667116715783
Congestion,0.6276697401398116,0.9204879479956865,0.6274832816064521,-0.7042545991299509,0.3228511530398097,-0.11172068560771177,-1.4338529720935531,0.10612687578853214,-0.8852675038861247,0.3700894306677102,-0.5031074651284855,0.6830967201671532,-0.44357498182871824,0.21523809523808157,-0.20702624447092832,-1.4137985913822306,0.1149109280837359,-1.051392751207762,0.26997758808301053,-0.32540443314375733,0.2944701467703269
Congestion,0.6120336455952702,0.8975195521757148,0.6118427693040058,-0.6445182788985175,0.2135186355021975,-0.31082397413638335,-1.2476254485091807,0.10396614956030321,-1.0756833387511648,0.40050011546841835,-0.5752969181291455,0.5243703379975501,-0.4274111498886973,0.2179974651457403,-0.20631352530368477,-1.4152381641768015,0.11413725827748862,-0.9693440279402243,0.2672096621874544,-0.3192749067311482,0.2956449605574237
Congestion,0.6281066320261283,0.921142148768605,0.6279192514499768,-0.4604887119973075,0.4283614988978377,-0.13962677595305698,-1.4465498845695037,0.10683353797793006,-1.0776671240650244,0.6002402976221672,-0.7118036519940845,0.5108661161434491,-0.436841008878196,0.22547770700635505,-0.24332638197149076,-1.3807509481569442,0.11190084138874387,-0.9352809081678525,0.3158831554988571,-0.2610844166697448,0.2750154696858125
Congestion,0.6112910398113423,0.8964754941157934,0.6111062436851135,-1.0252306195937706,0.19363222871993543,-0.43533915397644063,-1.0751392566650249,0.08356083934321093,-1.056615621439872,0.4288980428823391,-0.3681689993791018,0.42398238793142423,-0.5174210687150541,0.20175438596489964,-0.3017909208793101,-1.2455232300056445,0.09435939130542001,-0.960459605625393,0.3521056286213287,-0.36127245528166974,0.18689260348791994
Congestion,0.6283299166497127,0.9212958485777274,0.6281646088640871,-0.10935546772721137,0.3380530973451028,-0.38085674028600414,0.056247937324518826,0.06069002391160365,-0.9964389881717658,0.3561442466435703,-0.06869782418412484,0.48189515345449296,-3.7943135660134275,0.31376518218620303,-0.4323996761834658,-0.2511257609561195,0.06505643641306391,-1.2046808594515435,0.40546928757470857,-0.36829163990621067,0.38088840457812356
