time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,ppgA_Red_AGC,ppgA_IR_AGC
0.0,2.51276509833427,-0.0707751407716762,2.33813934365467,0.0412024331762854,10.495488297113,48.7150821869706,-0.005354190717121031,0.00418808267263366
0.0005,2.51292952937168,-0.0711040029706604,2.33748161955654,0.0296922571382374,10.4699436916185,49.0028443099607,-0.004009088053055328,-0.0025715879892121716
0.001,2.5124362362595,-0.0720905895681212,2.33731718853203,0.0403802777482016,10.7271719283424,49.0473436073303,-0.009229959186635724,-0.00439073979330104
0.0015,2.5130939604091,-0.0678153809846252,2.33797491263012,0.0367627938587837,10.4135079352934,49.0687032700677,-0.002924352819138408,0.0020223089361732175
0.002,2.51292952937168,-0.0704462785727766,2.33731718853203,0.0275546530062133,10.3505375124464,49.0983694683141,-0.004819142029569985,-0.004705599599020495
0.0025,2.5124362362595,-0.0664999321925778,2.33830377467923,0.0446554859688709,10.5156863572715,49.0645500023132,-0.009976827996733236,0.005025757225402673
0.003,2.51325839144654,-0.0628824480214088,2.33781048160558,0.0347896208241688,10.4693496310256,49.1381221739642,-0.0019501177651563403,-2.316243454118633e-05
0.0035,2.51276509833427,-0.0694596919765856,2.33781048160558,0.0451487792242476,10.4717258733972,49.0764164816117,-0.007044256156602241,-0.0001186124076101187
0.004,2.51276509833427,-0.0701174163739616,2.33830377467923,0.0416957264328997,10.4242010259655,49.1120159195074,-0.007168658313432875,0.004741061591008892
0.0045,2.51276509833427,-0.0738993316654465,2.33764605058105,0.0318298612669113,10.4283594501158,49.0865029890155,-0.007253708300113983,-0.0018859912442030803
0.005,2.5130939604091,-0.0679798120837261,2.3384682057038,0.0461353657344713,10.4449931467168,48.9702114918896,-0.004008924371024078,0.006310014748036924
0.0055,2.51325839144654,-0.0640334657111287,2.33781048160558,0.0385715358046848,10.6820233232823,49.4923365810263,-0.00236611260002739,-0.00026813321202550933
0.006,2.51325839144654,-0.0666643632915098,2.33781048160558,0.0451487792242476,10.4135079352934,49.2033878101063,-0.0023249198946557513,-0.0002444928699475393
0.0065,2.5130939604091,-0.0632113102183663,2.33830377467923,0.0476152454984838,10.3909336327633,49.1416821177538,-0.0038857861020395526,0.004736067711933225
