time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,ppgA_Red_AGC,ppgA_IR_AGC
0.0,2.50355696,-0.05268772,2.448965857,0.021306272,29.83786803,71.30093641,0.002156396262586375,0.0015476935512783907
0.0005,2.50355696,-0.054660893,2.448636995,0.008151785,29.75529361,71.24397731,0.002502973235410186,-0.0013282616057851823
0.001,2.503392529,-0.053345444,2.448143702,-0.002700667,29.98103664,71.1496388,0.001191708490820519,-0.0058684233366618896
0.0015,2.50355696,-0.04972796,2.448636995,0.012262562,30.04757142,70.74677183,0.0031500280147798527,-0.0005699177050763249
0.002,2.503392529,-0.0467682,2.447979271,-0.002207374,29.95014549,70.50944224,0.00179543642354945,-0.006815600034760973
0.0025,2.502899236,-0.049070236,2.448965857,0.01653777,30.1669776,70.61505391,-0.002876965222978584,0.0033415979742212605
0.003,2.503721391,-0.04972796,2.448308133,0.002396696,30.11232403,70.05139614,0.005571483803642782,-0.0029899613774084966
0.0035,2.50355696,-0.05268772,2.448143702,-0.0076336,30.10697748,70.07631575,0.004116560225453247,-0.00443879741492975
0.004,2.503392529,-0.053181013,2.448308133,0.007822922,29.98341288,70.00808349,0.002620883951225937,-0.002652775848230239
0.0045,2.502899236,-0.061073706,2.44781484,-0.004016116,29.96083858,69.54291751,-0.0022066859664161133,-0.007500235343300049
0.005,2.502899236,-0.059100533,2.448801426,0.013249148,30.12658148,69.53105103,-0.0021463385411450327,0.0023935119284504117
0.0055,2.503228098,-0.064197897,2.448143702,0.001081248,30.102225,69.52571111,0.0011567070580973519,-0.004213595825666578
0.006,2.502734805,-0.066006639,2.44781484,-0.007469169,29.93767021,69.4289993,-0.003807766902630654,-0.007588832670851332
0.0065,2.502734805,-0.065842208,2.448308133,0.012755855,29.91628403,69.03799881,-0.003884452576428824,-0.002797104455498579
0.007,2.502405943,-0.069788554,2.447979271,-0.002536236,29.96974948,69.06410507,-0.0072932005988027,-0.006278234851282565
0.0075,2.502734805,-0.065513346,2.448965857,0.017195494,30.1669776,68.92467393,-0.004165602733124846,0.003348123057134593
0.008,2.502899236,-0.067979812,2.448143702,0.005192025,29.98697724,68.78583613,-0.002719853054766859,-0.0051546587570119335
0.0085,2.502570374,-0.066664363,2.448143702,9.47e-05,29.85331361,68.35211631,-0.006240467197438129,-0.005471530530251142
0.009,2.502734805,-0.063704604,2.448801426,0.013906873,29.69410537,67.86855728,-0.0048568087495029924,0.0007599790182515645
0.0095,2.502734805,-0.066828794,2.448143702,0.003876576,29.82836306,68.26489768,-0.0051407614645017615,-0.006184529395279158
0.01,2.503228098,-0.064362328,2.44945915,0.0241016,30.05767045,68.15691272,-0.0005092555494823825,0.006588840070726463
0.0105,2.503063667,-0.063540172,2.448636995,0.01045382,29.79568973,67.74751919,-0.0024662759279299876,-0.002019764276082045
0.011,2.502899236,-0.061238137,2.448308133,0.001574541,29.91093749,67.59740822,-0.004428170051183735,-0.005693458591519799
0.0115,2.50355696,-0.058278377,2.449130288,0.018839805,29.73865991,67.50662966,0.00183311743475067,0.0021527694788480755
0.012,2.502899236,-0.063046879,2.448472564,0.007000767,30.0012347,67.1981012,-0.005051983936140507,-0.0047825921593152845
0.0125,2.502734805,-0.060909275,2.44945915,0.028870102,29.90440282,67.12096908,-0.006989790000565921,0.004749305115408908
0.013,2.503063667,-0.063704604,2.448801426,0.01505789,29.9483633,67.17614821,-0.003974349340635851,-0.0021314222177291143
0.0135,2.502734805,-0.065677777,2.448308133,0.005027594,30.03687833,66.86227983,-0.007510335380737942,-0.00733182714175226
0.014,2.502734805,-0.063540172,2.449130288,0.02097741,30.0071753,66.79879417,-0.007726970168255115,0.0006628992948944273
0.0145,2.502734805,-0.066335501,2.448472564,0.009631664,29.8895513,66.48136585,-0.007908646927200388,-0.006096869184124937
0.015,2.502734805,-0.060580413,2.449294719,0.028870102,30.07133385,66.30811525,-0.008051928663459522,0.001989022404816628
0.0155,2.503392529,-0.057949515,2.448801426,0.014400166,30.01430403,66.01679318,-0.0015770103523435957,-0.003031237907566293
0.016,2.503228098,-0.056634066,2.448472564,0.00141011,29.88776912,66.10935172,-0.0032810525508449755,-0.006358540905199308
0.0165,2.503392529,-0.051701133,2.449130288,0.020319685,29.9620267,65.90643492,-0.0016532346479709097,0.00022784873077843693
0.017,2.50355696,-0.055154186,2.448308133,0.013578011,30.06123482,65.81387639,1.74736044514083e-05,-0.007938636087621203
0.0175,2.503228098,-0.05268772,2.44945915,0.026568066,29.87054137,65.7474241,-0.0032032068429172136,0.0036695523748906333
0.018,2.503392529,-0.054496462,2.448636995,0.013084717,29.95786827,65.36710344,-0.0014517403206167857,-0.004414951791508582
0.0185,2.503228098,-0.05712736,2.448308133,0.009631664,30.16578948,65.38134322,-0.0029529296646970977,-0.007532284317557304
0.019,2.50355696,-0.054989755,2.449130288,0.017688788,30.01430403,65.36651012,0.0005106625721232706,0.0008892728267957618
0.0195,2.502899236,-0.060744844,2.448472564,0.00601418,29.87469979,65.0467085,-0.005864636370220779,-0.005465358230929469
0.02,2.502734805,-0.057949515,2.448965857,0.02558148,29.98222476,64.81234553,-0.007285581045981788,-0.00029377757159929204
0.0205,2.503228098,-0.057785084,2.448636995,0.013084717,29.87707603,64.67706767,-0.002113942790059163,-0.0033345441444048484
0.021,2.503063667,-0.060580413,2.448143702,-0.002042943,29.92638306,64.34539957,-0.003510680842417119,-0.008017366719477316
0.0215,2.503063667,-0.057456222,2.448801426,0.012591424,30.06242294,64.48186408,-0.0032609727181436158,-0.001194653208243129
0.022,2.502734805,-0.063540172,2.447979271,-0.000563063,29.984601,64.14722937,-0.006304567228568591,-0.00918202246534578
