time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,ppgA_Red_AGC,ppgA_IR_AGC
0.0,1.90601464225897,-0.0658422077970607,2.42528778825824,0.0303499814858783,11.06006418,45.1151365,0.001294951834790932,-0.005960121628275576
0.0005,1.90634350426575,-0.0641978968097444,2.42610994341168,0.0395581223196257,11.15511387,45.02435793,0.004649555591466643,0.0022272457929879887
0.001,1.90634350426575,-0.0620602925293835,2.42545221928891,0.0278835151805891,11.1260049,44.82915434,0.004698056718850682,-0.004397781491387264
0.0015,1.90601464225897,-0.0653489145006444,2.42495892619696,0.0183465120913873,11.04699484,45.19048864,0.0014378371406221593,-0.00939285442269885
0.002,1.90617907326236,-0.0625535858245355,2.42545221928891,0.0308432747464009,10.96442042,45.09140354,0.0030882140221219507,-0.004536804383714345
0.0025,1.90601464225897,-0.066171069994777,2.42495892619696,0.0217995649417671,11.40224308,45.47231752,0.001425854614052705,-0.009561337296386786
0.003,1.90601464225897,-0.0643623279083811,2.42594551238097,0.0382426736328802,11.08739096,45.31508667,0.0013824133078277408,0.0001986401352800765
0.0035,1.90601464225897,-0.0635401724154081,2.42528778825824,0.0264036353952726,11.25491605,45.40764521,0.0013128572079549618,-0.0064978981385124856
0.004,1.90585021125559,-0.0674865187864866,2.42479449516633,0.0167022012071592,11.06481666,45.56428274,-0.0004272595664586318,-0.011562238480179619
0.0045,1.90617907326236,-0.064526759007039,2.42561665031958,0.0319942923535938,11.10105436,45.47291085,0.0027397755454035316,-0.003482489674228148
0.005,1.90617907326236,-0.0674865187864866,2.42528778825824,0.0224572892932233,11.15689605,45.20947501,0.0025935006170064714,-0.006921191267060156
0.0055,1.90585021125559,-0.0651844834018811,2.42594551238097,0.0382426736328802,11.10521278,45.39043882,-0.0008643869503920191,-0.0004998320242649829
0.006,1.90601464225897,-0.0628824480214088,2.42528778825824,0.0264036353952726,11.24303484,45.10267669,0.0005899485560110749,-0.007235961037639345
0.0065,1.90617907326236,-0.0648556212044179,2.42495892619696,0.0180176499147015,11.41353023,45.1821821,0.0020264155374214643,-0.010683416005512454
0.007,1.90617907326236,-0.0622247236277464,2.42594551238097,0.0377493803750255,11.21511399,45.49605048,0.0018040466098154064,-0.0009730744026003993
0.0075,1.90617907326236,-0.0648556212044179,2.42512335722759,0.0226217203810375,10.91273715,45.39103214,0.0015709370464923778,-0.009343439854400337
0.008,1.90650793526915,-0.056798497392869,2.4262743744424,0.0428467440309781,11.21867836,45.45629778,0.004619861650054775,0.002028072611898999
0.0085,1.90667236627255,-0.0513722711808343,2.42561665031958,0.0306788436595798,10.88719255,45.42129166,0.006022331430543338,-0.0046742503864412146
0.009,1.90667236627255,-0.0525232888602702,2.42512335722759,0.0245948934332557,11.11352963,45.90900396,0.005782982513204156,-0.009715367992907096
0.0095,1.90683679727595,-0.0484125114384152,2.42594551238097,0.0389003979764105,11.28402502,45.42425828,0.0071951684963540655,-0.0015819800006360548
0.01,1.90617907326236,-0.0512078400838557,2.42528778825824,0.0270613597445007,11.06600478,45.62005519,0.00039775842912558837,-0.008224503607233074
0.0105,1.90683679727595,-0.0515367022778339,2.4262743744424,0.0436688994575876,10.95313327,45.53639651,0.006771404259959388,0.0016014677605765443
0.011,1.90650793526915,-0.0513722711808343,2.42561665031958,0.0339674653922399,11.14323266,45.46460431,0.003300176367192484,-0.004988180094138167
0.0115,1.90667236627255,-0.0540031687353367,2.42545221928891,0.0268969286572235,11.13016333,45.47469082,0.004786965274659726,-0.006615803950330476
0.012,1.90667236627255,-0.0518655644718957,2.42610994341168,0.042189019689337,10.96145012,45.67642097,0.004658225688908174,8.288808170557812e-06
0.0125,1.90617907326236,-0.0549897553196566,2.42578108135027,0.0290345327902793,11.28699532,45.7019339,-0.0003714602562480883,-0.0032028239431824545
0.013,1.90683679727595,-0.0531810132489794,2.42643880547314,0.04909512526091,11.03333145,45.8306852,0.006143639635696373,0.0034824608080931537
0.0135,1.90683679727595,-0.0513722711808343,2.42594551238097,0.0357762073418316,10.97214321,45.69184739,0.0061181102578866196,-0.0013126412526544423
0.014,1.90683679727595,-0.0544964620274024,2.42561665031958,0.0264036353952726,11.28758938,45.60937536,0.006130497301428218,-0.004435031131175875
0.0145,1.90683679727595,-0.0525232888602702,2.42594551238097,0.0400514155768303,11.15808418,46.10242757,0.006181378001115755,-0.0009537833291216131
0.015,1.90667236627255,-0.0559763419047307,2.42561665031958,0.0285412395291026,11.19372781,46.20388597,0.004626268216288148,-0.004025981733331017
0.0155,1.90667236627255,-0.0515367022778339,2.42610994341168,0.045970934649483,11.23768829,45.75473973,0.004752855859669479,0.0011440094089891746
0.016,1.90700122827937,-0.0475903559556101,2.42594551238097,0.0334741721328453,11.07848006,46.04012856,0.0082037707221877,-0.00024626098106998566
0.0165,1.90683679727595,-0.0513722711808343,2.42528778825824,0.0249237556083468,10.97036103,46.01936222,0.006755060899656627,-0.006556575093299573
0.017,1.90683679727595,-0.0502212535024228,2.42578108135027,0.0454776413944006,11.25075763,45.85441816,0.006980886120893643,-0.0013482778858326491
0.0175,1.90667236627255,-0.0548253242222176,2.42545221928891,0.0277190840934111,11.38560938,46.30593769,0.005588925467269298,-0.00435780803983107
0.018,1.90667236627255,-0.0528521510545829,2.4262743744424,0.0446554859688709,11.10461872,46.21397248,0.0058635501851527095,0.004141672711862889
0.0185,1.90667236627255,-0.0526877199574161,2.42578108135027,0.0365983627726743,11.11768806,46.10658084,0.006155738633274035,-0.0005194436258064265
