time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
2.583,2.51654701219802,-0.0691308297780244,2.34290784337133,0.043504468372305,10.92855847,42.76522947,0.0005961768981752763,0.0003265990891031916
2.5835,2.51687587427346,-0.0658422077970607,2.34225011927193,0.0288701017032403,10.73311253,42.5035736,0.0005958238664446453,0.00032622266581225546
2.584,2.51638258116032,-0.0717617273688829,2.3417568261975,0.0203196851498245,10.72123132,42.64419138,0.0005953755720433889,0.0003258646002025237
2.5845,2.51671144323574,-0.0706107096722158,2.34241455029676,0.0329808788732728,10.68915205,42.58248569,0.0005949963865728526,0.00032562314625205917
2.585,2.51638258116032,-0.076530229266137,2.3417568261975,0.021963996029661,10.62796381,42.456701,0.0005945383229608393,0.0003252516626776695
2.5855,2.51638258116032,-0.0757080737653376,2.34257898132161,0.0402158466625258,10.74677593,42.73615659,0.0005940999834551366,0.0003250296870811165
2.586,2.51638258116032,-0.0750503493650802,2.3419212572223,0.0245948934332557,10.67370647,42.63588484,0.0005936484264060847,0.0003246613070271404
2.5865,2.51621815012264,-0.0766946603663606,2.34142796414793,0.0157156146756627,10.76935023,42.81625533,0.0005931672123675747,0.0003243105481634379
2.587,2.51638258116032,-0.0712684340701843,2.34208568824711,0.0324875856135223,10.71766696,42.7759093,0.0005927056745203214,0.0003240756626760886
2.5875,2.51654701219802,-0.0753792115651664,2.34159239517271,0.0157156146756627,10.81152853,42.86787451,0.0005922311064612889,0.00032372650738412797
2.588,2.51638258116032,-0.0712684340701843,2.34241455029676,0.0328164477867091,10.66063714,42.81032209,0.0005917108022860863,0.00032350984572997665
2.5885,2.51671144323574,-0.0691308297780244,2.34159239517271,0.0178532188263287,10.85786526,42.79430234,0.0005912271001832397,0.000323129758916172
2.589,2.51638258116032,-0.0747214871650788,2.34126353312316,0.0107826820073654,10.63628066,42.81388203,0.0005906650223800595,0.00032279953577645345
2.5895,2.51638258116032,-0.0757080737653376,2.3419212572223,0.0249237556083468,10.79964732,42.71420361,0.0005901231770376932,0.0003225681490079509
2.59,2.51605371908496,-0.0814631622820933,2.34142796414793,0.0139068726993811,10.75865714,42.83346172,0.0005895356250121699,0.0003222219472299511
2.5905,2.51605371908496,-0.0789966957717221,2.34225011927193,0.0291989638772986,10.73786502,43.09452427,0.0005889679720107505,0.0003220076830532382
2.591,2.51605371908496,-0.0768590914666054,2.34208568824711,0.0203196851498245,10.74439969,42.91771373,0.0005883872814238921,0.00032169543298605417
