time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,ppgA_Red_AGC,ppgA_IR_AGC
0.0,2.50141935678501,-0.0729127450665876,2.3287667752728,0.0413668642618432,29.88978447,48.20304361,-0.011304524945514857,0.000143457723306453
0.0005,2.50174821885802,-0.0704462785727766,2.32810905117715,0.0265680664826094,30.12503247,48.37036096,-0.008530071952590266,-0.006514859401888166
0.001,2.50158378782151,-0.0745570560651099,2.32778018912939,0.0181820810030544,29.90344787,48.2944155,-0.01069075169031155,-0.009889235487606386
0.0015,2.50174821885802,-0.0688019675795478,2.32860234424887,0.0344607586514565,29.61532848,48.26118935,-0.009558197974985515,-0.00175723732679917
0.002,2.50191264989454,-0.0711040029706604,2.32810905117715,0.0287056706161813,29.90938847,48.07488563,-0.008414140350473734,-0.006782470192349876
0.0025,2.50174821885802,-0.0701174163739616,2.3287667752728,0.0449843481391416,29.96107174,48.36858099,-0.010540341256376,-0.000299067885472235
0.003,2.50174821885802,-0.0692952608772944,2.32843791322495,0.0303499814858783,29.97117077,48.76848134,-0.010997155809590237,-0.0036816948165481036
0.0035,2.50158378782151,-0.0724194517674442,2.32794462015326,0.0222928582053891,29.9135469,48.40299378,-0.01306674699115413,-0.008707289789930938
0.004,2.50191264989454,-0.0669932254894372,2.32860234424887,0.0375849492890345,30.22839901,48.25644276,-0.010165781096496162,-0.002219741051624676
0.0045,2.50191264989454,-0.0701174163739616,2.32827348220105,0.0285412395291026,30.11018095,48.8094207,-0.010510188611772824,-0.005593360002591382
0.005,2.50191264989454,-0.065020052303139,2.32893120629674,0.0481085387528021,29.98839853,48.7500883,-0.010806297730468688,0.0009053557051090053
0.0055,2.50207708093108,-0.0605804126450636,2.32843791322495,0.0405447088338577,30.0988938,48.72398205,-0.009405408680807891,-0.004097829321847426
0.006,2.50224151196763,-0.0627180169229616,2.32827348220105,0.0259103421331428,30.17374544,48.71092892,-0.007948185732619444,-0.005802351040022321
0.0065,2.5024059430042,-0.0577850839793272,2.32893120629674,0.0420245886038775,30.00800253,48.69253588,-0.006431796300581569,0.0007264198630247552
0.007,2.50224151196763,-0.0599226882525794,2.32843791322495,0.0313365680067452,29.93136871,48.67117621,-0.008142899297698198,-0.004241663740911294
0.0075,2.50224151196763,-0.0592649638604314,2.32926006834465,0.0518904536967257,29.89631914,48.66998957,-0.0081475155986968,0.003959454435129778
0.008,2.5024059430042,-0.0574562217837572,2.32860234424887,0.0393936912338515,29.90047756,48.6337968,-0.006445538713085668,-0.0026223192921570756
0.0085,2.50224151196763,-0.0638690346125341,2.32860234424887,0.0316654301802091,29.84404181,49.02717059,-0.007970746484671084,-0.002610040461365705
0.009,2.50207708093108,-0.0605804126450636,2.32909563732069,0.0449843481391416,30.08523041,48.896046,-0.009436313339582034,0.002352580420650931
0.0095,2.50207708093108,-0.0655133455994287,2.32860234424887,0.0369272249448733,29.89928944,48.79043433,-0.009200650958031792,-0.002532997561247754
0.01,2.50191264989454,-0.0635401724154081,2.3295889303926,0.0555079375464644,30.02879465,48.82781374,-0.010555990925235488,0.007397752201308498
0.0105,2.50207708093108,-0.0623891547261305,2.3287667752728,0.0405447088338577,29.94978459,49.04734361,-0.008573847626543153,-0.0007419015803413567
0.011,2.50207708093108,-0.0651844834018811,2.3287667752728,0.0313365680067452,29.8606755,48.85866659,-0.008192362739342856,-0.0006439328504648128
0.0115,2.50224151196763,-0.060415981546911,2.32893120629674,0.045970934649483,30.03829962,48.87824628,-0.006128807387368595,0.0011130669754030175
0.012,2.50207708093108,-0.0635401724154081,2.32843791322495,0.0349540519104953,30.20938907,49.3072195,-0.007322588993722278,-0.0036942069122477793
0.0125,2.50191264989454,-0.0607448437432373,2.32909563732069,0.0495884185146998,30.1939435,49.5101363,-0.008492039431298474,0.0030195220501793613
0.013,2.5024059430042,-0.0594293949584369,2.32860234424887,0.0380782425469483,29.85354678,48.93520538,-0.0030672283523571113,-0.0017685761996308657
0.0135,2.50207708093108,-0.064526759007039,2.32827348220105,0.0287056706161813,30.16958701,48.98326462,-0.005854493364034969,-0.004906814552388339
0.014,2.50207708093108,-0.0615669992344209,2.32909563732069,0.0416957264328997,30.00325005,49.36951852,-0.0053513087947301705,0.003467618111337453
