time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
0.0,2.50141935678501,-0.0729127450665876,2.3287667752728,0.0413668642618432,29.88978447,48.20304361,0.0004295229591874389,0.0004922699892115367
0.0005,2.50174821885802,-0.0704462785727766,2.32810905117715,0.0265680664826094,30.12503247,48.37036096,0.0004363274857874251,0.0004895986813813484
0.001,2.50158378782151,-0.0745570560651099,2.32778018912939,0.0181820810030544,29.90344787,48.2944155,0.00044308129298121514,0.0004869649316747946
0.0015,2.50174821885802,-0.0688019675795478,2.32860234424887,0.0344607586514565,29.61532848,48.26118935,0.0004498656511459919,0.0004844511878011068
0.002,2.50191264989454,-0.0711040029706604,2.32810905117715,0.0287056706161813,29.90938847,48.07488563,0.000456646788541885,0.00048181149860407834
0.0025,2.50174821885802,-0.0701174163739616,2.3287667752728,0.0449843481391416,29.96107174,48.36858099,0.00046339093496694045,0.00047929308388689184
0.003,2.50174821885802,-0.0692952608772944,2.32843791322495,0.0303499814858783,29.97117077,48.76848134,0.0004701463619003664,0.0004766827525083769
0.0035,2.50158378782151,-0.0724194517674442,2.32794462015326,0.0222928582053891,29.9135469,48.40299378,0.0004768790685968123,0.000474062933895863
0.004,2.50191264989454,-0.0669932254894372,2.32860234424887,0.0375849492890345,30.22839901,48.25644276,0.00048365383175860894,0.00047156532396893606
0.0045,2.50191264989454,-0.0701174163739616,2.32827348220105,0.0285412395291026,30.11018095,48.8094207,0.0004903876177184223,0.0004689767188448341
0.005,2.50191264989454,-0.065020052303139,2.32893120629674,0.0481085387528021,29.98839853,48.7500883,0.0004971124383345171,0.00046649504634290443
0.0055,2.50207708093108,-0.0605804126450636,2.32843791322495,0.0405447088338577,30.0988938,48.72398205,0.0005038438067605235,0.0004639070945266909
0.006,2.50224151196763,-0.0627180169229616,2.32827348220105,0.0259103421331428,30.17374544,48.71092892,0.000510564470649702,0.00046136104496018876
0.0065,2.5024059430042,-0.0577850839793272,2.32893120629674,0.0420245886038775,30.00800253,48.69253588,0.0005172736836731321,0.0004589065342501038
