time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
0.0,1.90601464225897,-0.0658422077970607,2.42528778825824,0.0303499814858783,11.06006418,45.1151365,0.0002597269989598862,0.00040973172900303473
0.0005,1.90634350426575,-0.0641978968097444,2.42610994341168,0.0395581223196257,11.15511387,45.02435793,0.0002639544108638542,0.00041473774825646594
0.001,1.90634350426575,-0.0620602925293835,2.42545221928891,0.0278835151805891,11.1260049,44.82915434,0.0002681404481490263,0.00041958806239384577
0.0015,1.90601464225897,-0.0653489145006444,2.42495892619696,0.0183465120913873,11.04699484,45.19048864,0.00027228461527319456,0.00042444609035365764
0.002,1.90617907326236,-0.0625535858245355,2.42545221928891,0.0308432747464009,10.96442042,45.09140354,0.00027646846032859846,0.0004293929803426734
0.0025,1.90601464225897,-0.066171069994777,2.42495892619696,0.0217995649417671,11.40224308,45.47231752,0.0002806092210351245,0.00043423076010483576
0.003,1.90601464225897,-0.0643623279083811,2.42594551238097,0.0382426736328802,11.08739096,45.31508667,0.0002847556829807165,0.00043920559890394246
0.0035,1.90601464225897,-0.0635401724154081,2.42528778825824,0.0264036353952726,11.25491605,45.40764521,0.0002888908621595643,0.0004440047204104769
0.004,1.90585021125559,-0.0674865187864866,2.42479449516633,0.0167022012071592,11.06481666,45.56428274,0.00029299777711594524,0.00044880805879191993
0.0045,1.90617907326236,-0.064526759007039,2.42561665031958,0.0319942923535938,11.10105436,45.47291085,0.0002971417228418558,0.0004537297785318642
0.005,1.90617907326236,-0.0674865187864866,2.42528778825824,0.0224572892932233,11.15689605,45.20947501,0.00030124018467659794,0.0004585228838981271
0.0055,1.90585021125559,-0.0651844834018811,2.42594551238097,0.0382426736328802,11.10521278,45.39043882,0.0003052926905517879,0.0004634007888968114
0.006,1.90601464225897,-0.0628824480214088,2.42528778825824,0.0264036353952726,11.24303484,45.10267669,0.0003093808109879094,0.00046813277197972197
0.0065,1.90617907326236,-0.0648556212044179,2.42495892619696,0.0180176499147015,11.41353023,45.1821821,0.0003134548085963706,0.0004728822816047443
0.007,1.90617907326236,-0.0622247236277464,2.42594551238097,0.0377493803750255,11.21511399,45.49605048,0.0003174979520266571,0.00047774723172558695
