time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,ppgA_Red_AGC,ppgA_IR_AGC
0.0,2.63674610446124,-0.0609092748414319,1.8300475192123,0.0352829140830891,10.6930773057647,34.0176451050414,-0.0067700724339635945,-0.004398513020583403
0.0005,2.63641724236523,-0.0646911901057179,1.82971865720985,0.0291989638772986,10.6206019134313,33.8058284495621,-0.010808109203019058,-0.008106100638004292
0.001,2.63674610446124,-0.0609092748414319,1.83037638121476,0.0420245886038775,10.6580277307838,33.7180165027528,-0.008271505632055027,-0.0019490407241631886
0.0015,2.63691053550927,-0.0592649638604314,1.82988308821107,0.0351184829968021,10.7411962137892,33.9043202277402,-0.007373406310991908,-0.007297325775536763
0.002,2.63674610446124,-0.0592649638604314,1.82988308821107,0.042189019689337,10.6253543981745,34.1588562086943,-0.009749537498440996,-0.0077015765022841656
0.0025,2.63707496655732,-0.0554830486120994,1.83037638121476,0.0403802777482016,10.7566417892045,33.8740607055289,-0.00716969916231051,-0.003155378523741399
0.003,2.63625281131724,-0.0579495150771437,1.8300475192123,0.0310077058332021,10.7120872447373,33.782095490965,-0.016068404914304907,-0.006806776946175593
0.0035,2.63707496655732,-0.0515367022778339,1.83054081221599,0.0467930900742284,10.7429783955679,33.7749756033859,-0.008483966997192411,-0.0022063368915195853
0.004,2.63740382865345,-0.0452883206065285,1.83021195021352,0.0415312953473813,10.6295128223248,33.9529727928643,-0.0057843223150479284,-0.0057910487367525704
0.0045,2.63740382865345,-0.0443017340296003,1.83037638121476,0.0509038671906122,10.6639683367128,33.9743324556017,-0.0063175014008391445,-0.00440067380526153
0.005,2.63789712179777,-0.0372311969168428,1.83070524321723,0.0489306941762743,10.5291165821254,34.0805374453238,-0.001854862423335792,-0.0013185495623593859
0.0055,2.63740382865345,-0.040026525538229,1.83037638121476,0.043504468372305,10.7411962137892,33.9784857233562,-0.007188805686898907,-0.004761540271125217
0.006,2.63806155284591,-0.0359157481559098,1.83103410521972,0.0566589551330393,10.6526811854477,34.1891157309056,-0.0009377161584466125,0.001717429432840097
0.0065,2.63806155284591,-0.0336137128274637,1.83070524321723,0.0489306941762743,10.6479287007046,33.9298331582321,-0.0011843567766634878,-0.0016101999595399194
0.007,2.63789712179777,-0.0357513170608863,1.83054081221599,0.0523837469495188,10.9128797251362,34.1250367426934,-0.002992170030813504,-0.0032320039037814284
0.0075,2.63822598389406,-0.032133832975602,1.83103410521972,0.0538636267068442,10.7447605773466,34.0728242337797,0.00021859980311590937,0.0017862193274606635
0.008,2.63806155284591,-0.0349291615860793,1.83054081221599,0.0467930900742284,10.6764436091636,34.1481763773256,-0.0014165783435357634,-0.0029984007647993922
0.0085,2.63806155284591,-0.0359157481559098,1.83119853622098,0.0583032659693492,10.5760473689641,33.987978906795,-0.0013203639766928303,0.003789313515930436
0.009,2.63822598389406,-0.0295029354653096,1.83103410521972,0.053370333454578,10.7453546379395,34.0336648520945,0.0005060772438884794,0.002415688328410417
0.0095,2.63806155284591,-0.0316405396920198,1.83054081221599,0.0589609903033287,10.9449589971526,34.1149502352896,-0.0008726251878523255,-0.0021893982533414003
0.01,2.6385548459904,-0.0270364690542031,1.83119853622098,0.0571522483841365,10.7667408192838,34.1606361805891,0.004405692878769524,0.004768719423949431
0.0105,2.63822598389406,-0.0304895220310504,1.83054081221599,0.04909512526091,10.6289187617319,34.1196968270091,0.0015373159602537502,-0.0013797569477309389
0.011,2.63822598389406,-0.03246269516476,1.83136296722223,0.0604408700536458,10.7400080926034,34.2288684365558,0.002026334832607914,0.007312342654443129
0.0115,2.6385548459904,-0.0275297623360537,1.83103410521972,0.0517260226124223,10.5974335503084,34.1754692797123,0.005865589746295016,0.004529099300610483
