time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
0.0,2.62507150008904,-0.0617314303327207,1.82297698616342,0.0347896208241688,10.0966404704971,62.1400143946988,0.0024422785286765695,0.0036937964017107914
0.0005,2.62507150008904,-0.0523588577631452,1.82248369316029,0.0244304623456803,9.88337271764741,61.9810035720981,0.002443829347607857,0.0036941726290887784
0.001,2.6245782069482,-0.0597582571545109,1.82231926215926,0.0280479462677472,10.1239672577703,62.1506942260675,0.0024452935759119066,0.0036945575889071446
0.0015,2.62474263799513,-0.0591005327624469,1.82248369316029,0.0273902219189956,9.73069914527314,62.1542541698571,0.0024467857330276173,0.00369495098065435
0.002,2.62441377590128,-0.0653489145006444,1.82215483115823,0.0190042364445191,9.99446204851896,62.2224864258238,0.002448190256420158,0.0036952704624491467
0.0025,2.6245782069482,-0.0617314303327207,1.82281255516237,0.0306788436595798,9.94277877693701,62.3209782040018,0.002449605406069299,0.003695664011069374
0.003,2.62507150008904,-0.0582783772728396,1.82248369316029,0.0224572892932233,9.87921429349714,62.385650516179,0.0024510146365578902,0.0036959344723883764
0.0035,2.6245782069482,-0.0614025681361421,1.82215483115823,0.0250881866958625,10.2701061636227,62.3577642898274,0.0024522863632976686,0.003696180315444118
0.004,2.62490706904208,-0.0566340662951994,1.82264812416133,0.0270613597445007,10.1560465297867,62.2349462290873,0.002453601132422499,0.003696483506318687
0.0045,2.62474263799513,-0.0618958614310416,1.82231926215926,0.0196619607973314,9.99683829089055,62.2652057512986,0.0024548271345475004,0.0036966796559130544
0.005,2.62490706904208,-0.0561407730023165,1.82314141716447,0.0331453099598168,9.97307586717471,62.3168249362473,0.0024560463841883026,0.0036969662392160683
0.0055,2.62523593113602,-0.0526877199574161,1.82248369316029,0.0306788436595798,10.0479275018796,62.3203848800369,0.002457242359748181,0.0036970803240246562
0.006,2.6245782069482,-0.0531810132489794,1.82231926215926,0.0259103421331428,10.0847592586392,62.5185550843228,0.0024582997697351356,0.003697218916350496
0.0065,2.62523593113602,-0.0495635291152187,1.82281255516237,0.0321587234402564,9.86555089986053,62.4805823505674,0.0024594484582557614,0.003697398206385322
0.007,2.62523593113602,-0.0513722711808343,1.82248369316029,0.0264036353952726,9.82277853717202,62.5636477056574,0.0024604911065323597,0.0036974703041084606
0.0075,2.62523593113602,-0.0508789778899612,1.82330584816552,0.0426823129455973,10.1002048340545,62.6793458788183,0.0024614934924637203,0.003697632682889052
0.008,2.62523593113602,-0.0493990980184698,1.82314141716447,0.0334741721328453,10.1667396204588,62.5956871997635,0.002462455395002592,0.0036976719152084967
0.0085,2.62507150008904,-0.053674306540731,1.82264812416133,0.0357762073418316,10.0485215624725,62.566614325482,0.0024633600994974202,0.0036976536981127976
0.009,2.62540036218301,-0.051043408986898,1.82347027916658,0.0415312953473813,10.0152541692703,62.6556129202212,0.002464273173440907,0.00369774227237818
0.0095,2.62507150008904,-0.0553186175145975,1.82297698616342,0.0344607586514565,10.0508978048441,62.7962306999091,0.00246507937686454,0.0036976747120258764
0.01,2.62507150008904,-0.0513722711808343,1.82379914116871,0.0467930900742284,9.93446192863647,62.6544262722914,0.002465877062562987,0.0036977142732272043
0.0105,2.62507150008904,-0.0492346669217419,1.82314141716447,0.0390648290622439,10.0776305315244,62.6645127796951,0.002466633046418543,0.003697581535165653
0.011,2.62540036218301,-0.0502212535024228,1.82281255516237,0.0433400372870027,10.2273338009342,62.9148954928948,0.0024673801588353367,0.00369745701933799
0.0115,2.62556479323002,-0.0438084407414172,1.82347027916658,0.0449843481391416,9.89406580831954,62.6544262722914,0.0024680691987279996,0.003697406207665332
0.012,2.62523593113602,-0.0479192181486696,1.82330584816552,0.0375849492890345,10.0906998645681,62.7778376569964,0.0024686672415792535,0.0036972484659110955
0.0125,2.62540036218301,-0.0421641297821587,1.82396357216978,0.0558367997141546,10.0360462900217,62.7101987249946,0.0024692726831073526,0.0036971485273436548
0.013,2.62572922427704,-0.0405198188249782,1.82330584816552,0.0407091399194941,9.8560459303742,62.8152170667868,0.002469852618390527,0.0036968927632631443
0.0135,2.62556479323002,-0.0443017340296003,1.82297698616342,0.0397225534053803,10.1007988946473,62.8709895194901,0.0024703413837818683,0.0036966452144693105
0.014,2.62556479323002,-0.0434795785493992,1.82347027916658,0.0441621927133176,10.1471356208932,62.8205569824712,0.002470804637142092,0.003696454883287792
0.0145,2.62507150008904,-0.049892391308779,1.82314141716447,0.0334741721328453,9.92555101974303,63.0044874115989,0.002471176268255536,0.0036961574256434183
0.015,2.62523593113602,-0.0507145467930452,1.82363471016764,0.0484374009222497,10.0978285916829,62.8739561393147,0.002471570992855037,0.0036959173633291783
0.0155,2.62507150008904,-0.0517011333748543,1.82314141716447,0.0379138114609968,9.96832338243154,63.0620398361969,0.0024718899515463865,0.0036955538587920703
0.016,2.62507150008904,-0.0586072394686195,1.82281255516237,0.0418601575183984,10.0330759870572,63.0976392740926,0.0024721823403944104,0.003695181703061023
0.0165,2.62507150008904,-0.0584428083707191,1.82330584816552,0.0392292601480575,10.0330759870572,63.0839928228992,0.002472431591754547,0.003694866419984411
0.017,2.62441377590128,-0.066828794390463,1.82281255516237,0.0296922571382374,10.0604027743304,62.8644629558759,0.0024725716412636054,0.003694427182665142
0.0175,2.62424934485437,-0.0697885541752313,1.82330584816552,0.041038002090708,9.92020447440696,63.0994192459873,0.0024727170130797397,0.0036940612996418133
0.018,2.62424934485437,-0.0737349005655837,1.82297698616342,0.030514412572739,10.2344625280489,63.4328673142769,0.002472834424822268,0.003693587949636313
0.0185,2.62408491380748,-0.0763657981659346,1.82248369316029,0.0273902219189956,10.0206007146064,63.1130656971807,0.002472890832734057,0.0036930726677376984
0.019,2.62424934485437,-0.0707751407716762,1.82297698616342,0.0316654301802091,9.93683817100805,63.1528184028309,0.002472935470825874,0.0036926302618426428
0.0195,2.62424934485437,-0.0740637627653306,1.82231926215926,0.0272257908317581,10.0140660480845,63.1445118673219,0.002472919035209402,0.0036920469133936134
0.02,2.62408491380748,-0.0735704694657421,1.82281255516237,0.0333097410463409,9.47287684795628,63.2056242357095,0.0024728414964133865,0.0036915527096077977
0.0205,2.62408491380748,-0.0730771761663444,1.82264812416133,0.0237727379951798,9.99683829089055,63.4696534001024,0.002472735597698669,0.0036909668364219386
