State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,p1_mmhg,p2_mmhg
Normal,IR,23,0.0047025629496262,4.766745112029943,0.9441381440097568,3.822606968020186,0.2469880246408766,1.324112789431567,0.3414716653626324,3.8776651879019006,0.0047025629496262,10.387560562540967,66.23829474553376
Normal,IR,24,0.0046991301980471,4.764711398201991,0.9494739872756648,3.815237410926325,0.2488636708574149,1.3205375730659643,0.3428472583992297,3.85167896407169,0.0046991301980471,10.390283922670752,62.40981439084787
Ischaemia,Red,1,0.0017834633727099,1.8020020681681777,0.6008386897010144,1.2011633784671631,0.5002139596261758,0.4791969539444281,0.1310907566119499,3.6554595177364746,0.0017221410986245,10.651161788119548,39.55644600722615
Ischaemia,Red,2,0.001714638526403,1.6990915506832986,0.3420612415264109,1.357030309156888,0.2520660291949785,0.5053056868549463,0.1185391731385558,4.262773844932377,0.0017146449704373,10.646784143962252,41.484471310696975
Ischaemia,Red,3,0.0017142136809512,1.709997634221484,0.3076732236723021,1.4023244105491817,0.2194023161529437,0.4732939944095092,0.0890864650750969,5.312748620236957,0.0017142136809512,10.649876753519386,37.178620875239126
Ischaemia,Red,4,0.0016702520760944,1.7544277249371976,0.2912049086947146,1.4632228162424832,0.199016107090594,0.4755129398989853,0.1205018972562407,3.9461033454754073,0.0016702520760944,10.649954563808809,38.705804651666874
Ischaemia,Red,5,0.0018064748644825,1.8320398889824296,0.4242932320111708,1.4077466569712584,0.3013988560441905,0.3899979201408535,0.106339749995001,3.667470726225961,0.0018019940264976,10.660575202385095,41.233032713515854
Ischaemia,Red,6,0.0017755081032417,1.834747114202598,0.5313669822341189,1.303380131968479,0.4076838131877934,0.490548370678877,0.1256171490564643,3.905106702098275,0.0017730607957818,10.664020054929077,38.4595663645313
Ischaemia,Red,7,0.002009640606216,1.782875686544966,0.4359350108894355,1.3469406756555304,0.3236482636306712,0.5354887570786262,0.1052103872293749,5.089694764749584,0.0020096518622227,10.6597845193842,37.84277562242416
Ischaemia,Red,8,0.0016776179751797,1.819821541768204,0.2740632158655262,1.5457583259026777,0.1773001712318006,0.529851658803224,0.124186819365056,4.266569202047822,0.0016776424082855,10.666865255721643,40.65688582638662
Ischaemia,Red,9,0.0019493867755644,1.7813315236564804,0.2954692426859034,1.4858622809705768,0.1988537204759653,0.5871316692718573,0.068447249583077,8.577870883756017,0.0019493872633979,10.66027793912371,39.69297613380982
Ischaemia,Red,10,0.0015852769638599,1.740177322597707,0.3580018516520328,1.382175470945674,0.2590133157312441,0.4039671776494043,0.1802035195802289,2.241727456768973,0.0015854276353486,10.662049171550295,37.17754428308786
Ischaemia,Red,11,0.0017490731846048,1.8267707386703191,0.3493192487591117,1.4774514899112077,0.2364336502040451,0.3039544917645789,0.1183780469912158,2.56765928725901,0.001736117221172,10.661101004251046,39.95403030203981
Ischaemia,Red,12,0.0018818800405267,1.750182087335359,0.3343023086808222,1.4158797786545363,0.2361092472120045,0.5504333656121102,0.1021669312418165,5.387588321599897,0.0018820045705015,10.666596880112618,41.08459352791378
Ischaemia,Red,13,0.0015350761342194,1.7224635562784545,0.3445488886292571,1.377914667649197,0.2500509623118228,0.4180127444822494,0.2262876943476056,1.847262378484137,0.0015354049506107,10.661655227839477,36.89545550058281
Ischaemia,Red,14,0.0017655344430425,1.861350853527619,0.8755705533282856,0.9857803001993336,0.8882004977693685,0.4529069262754938,0.1783174431039826,2.5398913218567696,0.0015485853052434,10.674923978870451,39.23197667559646
Ischaemia,Red,15,0.0016776414413515,1.880462603136602,0.5814055602597685,1.299057042876833,0.4475596845017783,0.4711892527835423,0.1488260641311271,3.166039870330701,0.0016543720256457,10.67856452196268,41.452354568137395
Ischaemia,Red,16,0.0019006210229066,1.9043245586660889,0.3319435629815792,1.5723809956845096,0.2111088622239886,0.5653450719107111,0.14149291379302,3.995571627973641,0.0019006210229066,10.682044319247419,37.392157006836385
Ischaemia,Red,17,0.0018031075818223,1.7888902874222286,0.7703290708726142,1.0185612165496143,0.7562913827429156,0.4926143500424406,0.1549756713935269,3.178656014927362,0.0016852255621371,10.677540641058453,38.569400402834184
Ischaemia,Red,18,0.0016800453371554,1.67535542230817,0.3196930361589211,1.355662386149249,0.2358205401471728,0.4515735436418625,0.1138001760083958,3.968126935133621,0.0016800453371554,10.680215777445992,41.080319268605656
Ischaemia,Red,19,0.0014576391482255,1.5934809946297963,0.2997517006100951,1.293729294019701,0.2316958439417779,0.4318404971495325,0.1032790258663027,4.181299092698267,0.0014578058711651,10.68571398295695,38.922564742816306
Ischaemia,Red,20,0.0016384358856305,1.837882812048198,0.7190212421007487,1.1188615699474491,0.6426364631815173,0.5099889422140236,0.1926440577016631,2.647312085814837,0.0016257971863359,10.685386434253571,37.84579715380007
Ischaemia,Red,21,0.0016889256859204,1.9034712836136465,0.349199357691363,1.5542719259222837,0.2246706974933957,0.5017491275951879,0.1771226315538591,2.8327781898532653,0.0016889363137378,10.690470894033945,40.466683846611616
Ischaemia,Red,22,0.0017957556956393,1.6446146641418509,0.3762630235818808,1.26835164055997,0.2966551321806647,0.5252432790955646,0.0870450078076547,6.03415741263653,0.0017963307530913,10.685143684787768,40.09493078314633
Ischaemia,Red,23,0.0016364510276805,1.7445684509237942,0.3108313126787954,1.4337371382449986,0.2167979780863291,0.4448367254993204,0.2085693170841318,2.1328004124397837,0.0016368009252767,10.679078908546646,37.11825469899096
Ischaemia,Red,24,0.0018416931393347,1.9827600988471177,0.3697564856627526,1.613003613184365,0.2292347534998917,0.5301194451731671,0.1715350056024373,3.0904446781073505,0.001841856679683,10.678458755880651,39.772612774410646
Ischaemia,IR,1,0.0030488792951187,3.1479990205496735,0.5833512936025554,2.564647726947118,0.2274586437245164,0.898741894691192,0.2304785337921235,3.899460309400433,0.0030488792951187,10.651161788119548,39.55644600722615
Ischaemia,IR,2,0.0030276270693865,3.123603238064854,0.584635749657522,2.5389674884073328,0.2302651579143527,0.9000453645471582,0.2092629566823359,4.301025746823598,0.0030276374320589,10.646784143962252,41.484471310696975
Ischaemia,IR,3,0.0030407621651938,3.1211619780870112,0.5608327041990477,2.5603292738879637,0.2190471006674077,0.8993200067111913,0.2123445534512751,4.23519224813812,0.0030407628191272,10.649876753519386,37.178620875239126
Ischaemia,IR,4,0.0030693298518486,3.1611624953145,0.584769921957324,2.576392573357176,0.2269723674895312,0.8931712584703212,0.2253802716193149,3.962952267530132,0.0030693385439197,10.649954563808809,38.705804651666874
Ischaemia,IR,5,0.0030630768154683,3.186923352112367,0.5847944812621885,2.602128870850179,0.2247369405156024,0.9073727627347724,0.2288154877311521,3.9655216162679263,0.0030630768154683,10.660575202385095,41.233032713515854
Ischaemia,IR,6,0.0030530525304314,3.13991833876222,0.5734938190089531,2.5664245197532667,0.2234602321614696,0.902901888832323,0.2212536019711413,4.080846055333782,0.0030530525304314,10.664020054929077,38.4595663645313
Ischaemia,IR,7,0.0030099904595075,3.151800451215604,0.5816194291268236,2.5701810220887813,0.2262951224556714,0.8784417256552364,0.228859541514961,3.8383443392409777,0.0030099904595075,10.6597845193842,37.84277562242416
Ischaemia,IR,8,0.0030454187704018,3.20288652145305,0.5927087071655578,2.6101778142874927,0.2270759884331294,0.8935829166780149,0.2352084001710099,3.7991114094068457,0.0030454187704018,10.666865255721643,40.65688582638662
Ischaemia,IR,9,0.0030479847760339,3.180860578191863,0.6172011912517252,2.563659386940137,0.2407500756129648,0.8964648856997938,0.2255480561715053,3.9746070124325414,0.0030479847760339,10.66027793912371,39.69297613380982
Ischaemia,IR,10,0.0030119831973797,3.10369792415918,0.5842767702954905,2.519421153863689,0.2319091309523482,0.8818345382435914,0.2141931146266073,4.117006934517254,0.0030119831973797,10.662049171550295,37.17754428308786
Ischaemia,IR,11,0.0029896423905517,3.1476565070408205,0.5780904754948186,2.5695660315460014,0.2249759174886841,0.8623372075661935,0.2370045145541401,3.6384843098387702,0.0029896464331743,10.661101004251046,39.95403030203981
Ischaemia,IR,12,0.003021305546088,3.139734804858089,0.5693130271487424,2.5704217777093463,0.2214862292584879,0.898226080963805,0.2093441153593395,4.290667924541363,0.0030213414569572,10.666596880112618,41.08459352791378
Ischaemia,IR,13,0.0029676783067775,3.0725640436731294,0.589458469891805,2.483105573781324,0.237387598866433,0.85819679392957,0.2161959934560025,3.969531443255998,0.0029676783067775,10.661655227839477,36.89545550058281
Ischaemia,IR,14,0.0030252294510402,3.155315809862845,0.6122459367048096,2.5430698731580357,0.2407507332641671,0.8623375166534543,0.2507104340146325,3.439575700320173,0.0030252294510402,10.674923978870451,39.23197667559646
Ischaemia,IR,15,0.0030720338114788,3.1737542765879896,0.6013332957510443,2.572420980836945,0.2337616199800231,0.9014114893078408,0.235120975035122,3.8338199693718913,0.0030720636521341,10.67856452196268,41.452354568137395
