Depth,State,Pulse_Index,Combined_PI_Ratio,Combined_Amplitude_Ratio,Combined_Delta_A_Ratio,Red_Amplitude,Red_PI,Red_Max_Start_Datum_Diff,Red_AUC,Red_S_AUC,Red_D_AUC,Red_AUC_Ratio,Red_Start_Datum_Area,Red_End_Datum_Area,Red_Datum_Area_Ratio,Red_Rise_Time,Red_Fall_Time,Red_Pulse_Width,Red_Rise_Decay_Time_Ratio,Red_PW50,Red_Systolic_Width,Red_Diastolic_Width,Red_Width_Ratio,Red_Delta_T,Red_Upslope,Red_Downslope,Red_Onset_End_Slope,Red_Slope_Ratio,Red_Upslope_Length,Red_Downslope_Length,Red_Slope_Length_Ratio,Red_Upslope_Length_Ratio,Red_Downslope_Length_Ratio,Red_Length_Height_Ratio,Red_SDPPG_b_a,Red_SDPPG_c_a,Red_SDPPG_d_a,Red_SDPPG_e_a,Red_DNP,Red_Skewness,Red_Kurtosis,Red_Variance,Red_RWI,Red_IPAR,IR_Amplitude,IR_PI,IR_Max_Start_Datum_Diff,IR_AUC,IR_S_AUC,IR_D_AUC,IR_AUC_Ratio,IR_Start_Datum_Area,IR_End_Datum_Area,IR_Datum_Area_Ratio,IR_Rise_Time,IR_Fall_Time,IR_Pulse_Width,IR_Rise_Decay_Time_Ratio,IR_PW50,IR_Systolic_Width,IR_Diastolic_Width,IR_Width_Ratio,IR_Delta_T,IR_Upslope,IR_Downslope,IR_Onset_End_Slope,IR_Slope_Ratio,IR_Upslope_Length,IR_Downslope_Length,IR_Slope_Length_Ratio,IR_Upslope_Length_Ratio,IR_Downslope_Length_Ratio,IR_Length_Height_Ratio,IR_SDPPG_b_a,IR_SDPPG_c_a,IR_SDPPG_d_a,IR_SDPPG_e_a,IR_DNP,IR_Skewness,IR_Kurtosis,IR_Variance,IR_RWI,IR_IPAR
3,Ischaemia,9,0.47255852182704133,0.6809707929262823,0.4723674472044943,0.0019091982662367759,0.07239696256865204,0.0012408974805936093,1.7301417042565614,0.4686836414312189,1.2614580628253425,0.3715411991932048,0.5437205129420398,0.10764965888144867,5.0508335844866865,0.232,0.779,1.011,0.29781771498102466,0.5315,0.6065,0.4045,1.4993819526577548,0.0,8.590050769274058,-4.86161243795766,0.060794833008432934,1.7669139362137234,1.0527643321416922,1.559432336569215,0.6750945888362729,0.4030187867213378,0.5969812132403801,2.612196805271343,-1.0012505631372155,0.23731825263010214,-0.9221022063613716,0.9588148333817897,0.5110361316615724,0.23034311458861392,-1.099425026438198,0.08416350842324448,0.5209567568493034,0.712658336133585,0.002803641827185347,0.15320209984141117,0.0014848587317001804,2.885549417845441,0.4172065701334615,2.4683428477119804,0.16902294205332416,0.9068029245377249,0.18869225096569903,4.805724238363098,0.15,0.8225,0.9725,0.18237082064652024,0.546,0.5835,0.389,1.4999999996143958,0.0,11.752116956681732,-2.008312999522559,-0.015356345427538628,5.851735739842553,1.0085244752271607,1.3120871157606335,0.7686413981480507,0.43459425916010863,0.5654057407967995,2.320611673527061,-1.027999850184974,0.2459112645462176,-0.3035145936211738,0.20055778253628215,0.550783206548954,-0.1872898003653892,-1.3602338676443169,0.10235495103336693,0.5507832261391528,0.6639708667681795
3,Ischaemia,10,0.43563742734294814,0.6277191951933345,0.43544833742213757,0.0017657704146966401,0.0669597801235968,0.0010916817884389295,1.7131989584550325,0.19953459663214165,1.5136643618228907,0.13182222007173502,0.54171703384196,0.122652338212737,4.416687372569274,0.1235,0.8475,0.971,0.14572271384711236,0.6175,0.5825,0.3885,1.4993564989705646,0.0,12.764590682937637,-5.988553372905585,-0.07179819379194685,2.131498191278746,0.9466449626460786,2.434758423419532,0.3888044717297533,0.27995623548468135,0.7200437644857451,3.3814035772248108,-1.05210535529954,0.5955265531837288,-0.524803466111549,0.9879563592685245,0.4721906788320812,-0.22613435529464948,-1.3078956275361644,0.08617784436442494,0.5116749327352442,0.6567636773398029,0.0028129940353040688,0.15370528692749347,0.0014843187270823636,2.936923613374374,0.42420116873126196,2.5127224446431127,0.16882133942757455,0.91339201445624,0.19510088895635533,4.68163942703718,0.152,0.8225,0.9745,0.18480243158847387,0.5395,0.5845,0.39,1.4987179483336621,0.0,11.785680580834025,-2.0723890236611737,-0.0035652426099822064,5.687002027951404,1.0208628216223847,1.3154342232530223,0.7760652744918104,0.436957630802093,0.5630423691551042,2.3362971276955276,-0.9420273637790054,0.2729953723813235,-0.2577629337816155,0.20099287180797826,0.5370295914356894,-0.18669605709797965,-1.3575006569856152,0.1037451849145238,0.5370296104730184,0.6567404931830475
3,Ischaemia,11,0.4866815676885283,0.7013845246971712,0.48649159187170987,0.0019507761985288205,0.0739605895767503,0.0012766490070448867,1.693327718859594,0.2604799160870908,1.4328478027725033,0.18179175454985058,0.5790304458977884,0.06226624341494569,9.29926735918804,0.1415,0.841,0.9825,0.16825208083611745,0.524,0.5895,0.393,1.4999999996183206,0.0,11.894094389741781,-5.492311249077943,0.07975773758069238,2.1655900130426913,1.01947951974315,1.7758997072757337,0.5740636791081215,0.36470168693136423,0.6352983130328624,2.7953793700350875,-1.1027681531163835,0.5362483832429475,-0.640866096722301,0.4841351200129534,0.5310446953566549,-0.14832272859804463,-1.1435584676106574,0.07511799742114826,0.5310447225257758,0.6955170786287154,0.0027813218850710067,0.15196915112271447,0.0014526153731615368,2.9522930965368426,0.4376019050895832,2.5146911914472594,0.17401814845517152,0.9246755933194258,0.19975725418879642,4.628996311606227,0.155,0.8255,0.9805,0.1877649908918516,0.5335,0.588,0.3925,1.4980891715928433,0.0,11.751739465050775,-2.1901916144756797,0.0016632951447495194,5.365621613580836,1.0254791562048835,1.3298428604037116,0.7711280683316654,0.43538809085558583,0.5646119091019571,2.3553221010566094,-0.9281482594640548,0.24444433597587462,-0.28259190055709105,0.2593870846156825,0.5355887197184156,-0.1521211975844296,-1.3693369985735426,0.10571052651817517,0.5355887389214815,0.6691627615177788
3,Ischaemia,12,0.39511903019179834,0.5694277136424005,0.39493689868462634,0.001587295746444969,0.060177646292238686,0.0009094394713166871,1.6559928944234423,0.5569085593013134,1.0990843351221287,0.5067022988629534,0.4074532274508821,0.21473840014418294,1.8974399873872563,0.266,0.5985,0.8645,0.4444444443701847,0.6275,0.5185,0.346,1.4985549128616893,0.182,10.017400731975329,-4.873521749844372,-0.09827479432802379,2.055474715402608,1.0293198037971594,1.3017260019288925,0.7907346109648603,0.44156996024039935,0.5584300397167015,2.331045952349373,-0.7855246063191081,0.25258264852640666,-0.4055920794088377,0.46504684733243806,0.746184285316504,-0.6116428675405505,-0.6343676713267037,0.08417861049010258,0.7461843322516686,0.4772517415379663,0.0027875279890205978,0.15230256642113782,0.0014632823624148462,2.870385492765054,0.40832408379145263,2.4620614089736015,0.16584642539240826,0.9258291014795188,0.17161368964980758,5.394844099146565,0.1455,0.8255,0.971,0.17625681403073812,0.5295,0.5825,0.3885,1.4993564989705646,0.0,12.236401924450092,-1.9735308560572093,0.02455065282606666,6.200258732349586,1.0219108018728982,1.3093690374922318,0.7804604909186383,0.43834754823228655,0.5616524517248187,2.3312799227645193,-0.9542806134903139,0.3019542219833422,-0.2536112162263015,0.20896965064354375,0.5366573866845192,-0.18041494400130553,-1.3811619558731794,0.10401912012306198,0.5366574058829431,0.6930536820428046
3,Ischaemia,13,0.41159960040014393,0.5931623478502638,0.41141205166467565,0.0016802344064265056,0.0637017998492843,0.0008910471247446075,1.6934735466001103,0.32176501815191855,1.3717085284481918,0.2345724411967262,0.19861424146222517,0.16370360211389368,1.2132551683420965,0.284,0.7035,0.9875,0.40369580662349736,0.5205,0.5925,0.395,1.499999999620253,0.065,9.990058676085937,-3.852568008603839,0.03698035100979074,2.5930908042417657,1.1482712152039245,1.408759596412516,0.8150938017008375,0.4490642857890056,0.5509357141718866,2.5570309635437187,-0.5638879762936864,0.9612656978172194,-0.898001094955809,0.8660600231191206,0.7289413991986997,-0.11140849621667753,-1.5488771262915193,0.12208351088807118,0.7289414425091214,0.27023232119462365,0.0028326719543136348,0.1547664178252217,0.0014734228407111204,2.9056212576989178,0.4272724306221436,2.4783488270767746,0.17240205492334726,0.8917884404618941,0.20788632856888886,4.28978878107127,0.1545,0.8185,0.973,0.18875992667211242,0.5405,0.5835,0.3895,1.49807445404414,0.0,11.340013734302033,-2.1497754359694454,-0.03676857906753093,5.274975955179586,0.990108045625175,1.3141471210128384,0.7534225275985367,0.4296868072240487,0.5703131927325532,2.3042552477532294,-0.9890331328311592,0.2637773951397153,-0.23724741937291358,0.2477985121294314,0.5461834707826354,-0.19279641802878383,-1.3364759338060757,0.09949170523543505,0.5461834900095816,0.6425898873254922
3,Ischaemia,14,0.45170429096440573,0.650897673112395,0.4515119335595499,0.0018491976427901043,0.07011154285805025,0.0012543333385410319,1.6717389106964502,0.24800195859657587,1.4237369520998742,0.1741908561222478,0.3987706217846141,0.13536040418972245,2.945991657435465,0.2275,0.8595,1.087,0.26468877251138,0.54,0.652,0.435,1.4988505743680804,0.0535,12.272226734969422,-4.224193553617511,0.03903897296668612,2.9052235838410443,1.0971248351909202,1.5787205646561433,0.6949455525464617,0.41001054665289133,0.5899894533097372,2.6758455442825295,-0.31170812574157014,0.6311518438915174,-0.4594847193716567,0.5060012683743823,0.5652780581221902,0.10467379144073828,-1.1702444901197173,0.08131439405363891,0.5692057418947293,0.5019402598646423,0.0028409958340426013,0.1552155685529228,0.0014816270632305915,2.9316799175071204,0.42165628002779004,2.51002363747933,0.16798896779889924,0.928021312709329,0.18313075613118823,5.067533885666778,0.1495,0.8285,0.978,0.18044659020151518,0.539,0.5865,0.3915,1.498084290805087,0.0,11.832680927141894,-2.0882143733342104,0.029261581856529363,5.666411014920008,1.0228195272331937,1.3118257529969637,0.7796916052444596,0.4381048957846608,0.5618951041725062,2.3346453621736973,-0.9782216763275605,0.3008278387167942,-0.2817092588037691,0.18363699725758248,0.5405024267421472,-0.18130732458285048,-1.37938872706215,0.10027070323428607,0.5405024457132015,0.6718811382177846
3,Ischaemia,15,0.4177731734984851,0.6019807631489034,0.417592099752217,0.0016393582642584494,0.06215575938456582,0.0009829303286172982,1.6694276691527845,0.4317318072608387,1.2376958618919458,0.34881897929755556,0.4940023086902152,0.21771271180195373,2.269055878155097,0.2175,0.7365,0.954,0.2953156822409619,0.726,0.572,0.382,1.4973821985608946,0.0,10.965066871103772,-5.531105307036626,-0.08950977533050031,1.9824368299326833,0.9681982849674126,2.0812057193452165,0.465210274948458,0.31750410361053655,0.6824958963566701,3.0494041900197444,-0.7321010274104899,0.4440354832960807,-0.19933433700364894,0.5478331392348925,0.6549295812533521,-0.3478085020857227,-0.9832344018480264,0.07709022164315944,0.6549296211382224,0.5987290031101966,0.0027232734074176196,0.14877871330342943,0.0014450526391768057,2.829086658790232,0.4087591309471656,2.4203275278430665,0.16888587442318298,0.9030103111882503,0.1706413278890816,5.2918617185517265,0.1495,0.8255,0.975,0.1811023621827859,0.5325,0.585,0.39,1.4999999996153845,0.0,11.959576009704676,-2.1757228158950284,0.007815419541856883,5.496828879939459,1.023170287923628,1.3304297135686873,0.7690524928988656,0.4347256488916586,0.5652743510658533,2.353600087682358,-1.0129221812788347,0.3079726430913827,-0.31367036239472074,0.19936103445692716,0.5413962554360304,-0.1719127307284708,-1.370349703181274,0.10759376714898447,0.5413962752622398,0.6894336816736885
3,Ischaemia,16,0.4302214049339211,0.6199167155241535,0.43003348812626635,0.0017385186215634256,0.06591224333450825,0.0008261392375957803,1.8105717920919164,0.8295045809068005,0.9810672111851162,0.8455124902403156,0.46258578423977365,0.1962425517928391,2.3572144765645673,0.369,0.5925,0.9615,0.6227848100214709,0.5405,0.5765,0.385,1.4974025970136615,0.152,9.271529451176661,-4.094958002044677,-0.03229047771222063,2.2641329767779856,1.3818549205352921,1.3338173550765524,1.0360150999477595,0.508844507083637,0.49115549287953986,2.715672431546385,-0.8882917203638203,0.44900652020010084,-0.48063563394734304,0.5530078127496606,0.671886088591412,-0.2859579661307234,-1.1543861757576266,0.0789203931622611,0.6718861271712692,0.4734704595541188,0.002804438912575212,0.15320539209646256,0.00145705752114937,2.906599094062373,0.44339721643046126,2.463201877631912,0.18000847613786994,0.9045763805808378,0.22013256391559766,4.109234745099972,0.157,0.818,0.975,0.19193154031883478,0.5435,0.585,0.39,1.4999999996153845,0.0,11.374086455387555,-2.0168596966720997,-0.03286707941317351,5.639503071825625,0.9953950994550413,1.3254774621056673,0.75097097297954,0.428888305156567,0.5711116948003457,2.32087264408573,-0.9269283971182234,0.22755632042424417,-0.2165425313110422,0.2862929103089573,0.5627505963224199,-0.16333573609809798,-1.3174936834872084,0.09968238951316967,0.5627506163325686,0.6579811532615049
3,Ischaemia,17,0.4180147641159499,0.6022087275003319,0.417824964548029,0.0017188326465889356,0.06517628593174918,0.0010072796153966137,1.7545197998346316,0.5184852254053176,1.2360345744293137,0.41947469438932045,0.5083814156727671,0.11074306517907864,4.590638830446113,0.2525,0.749,1.0015,0.3371161548281554,0.5935,0.6005,0.401,1.497506234040522,0.0,9.384938874524948,-5.98430326136031,0.08000411645606013,1.5682592382918115,1.0605472615598668,1.6768811013571736,0.63245227144505,0.3874246631941049,0.6125753367693645,2.737428521904199,-0.9195292548566089,0.6066704013426707,-0.6561853413480406,0.42708288625284785,0.6344451784079008,-0.25724435496399356,-1.3676249288955138,0.0905786499147699,0.6750027190175714,0.6192742278259387,0.0028542140089909533,0.1559186118422214,0.0015067870877672864,2.945944403411601,0.4473084429613414,2.49863596045026,0.1790210538964761,0.9253295413794028,0.2052722854556558,4.507815260470302,0.1555,0.82,0.9755,0.1896341463183373,0.544,0.585,0.3905,1.4980793850196978,0.0,11.497224612731657,-1.8566295810023803,0.016082634897705624,6.19252473932099,1.0247283370891334,1.2947896743277751,0.791424551282436,0.4417850312009372,0.5582149687559503,2.319518092451393,-0.9502121388827915,0.2565825044972087,-0.17729869524932812,0.20617664924174495,0.5538124769384783,-0.17290226955278135,-1.3224846307775795,0.0976410481244824,0.553812496286424,0.666902901197546
3,Ischaemia,18,0.4730226801713429,0.6815638467759885,0.4728330466580634,0.0018968818075003656,0.07191455413291796,0.0012186607698010052,1.753975510011795,0.2375886462487244,1.5163868637630706,0.15668075997668268,0.5710689389459278,0.14911341060274397,3.82976243554879,0.138,0.85,0.988,0.16235294115737026,0.567,0.5925,0.3955,1.498103665866472,0.0,12.021677675902538,-4.256818336858714,-0.05621075183686881,2.8240992977143184,0.9651444263733502,1.7196276071429293,0.5612519956694354,0.3594884088066649,0.6405115911560879,2.684772174783876,-1.059154757185095,0.4058243949958706,-0.27889771400315033,0.35082880827576235,0.561061965409419,-0.07666929567684205,-1.2645412589328506,0.07579016516956535,0.565288522700338,0.6637373043721917,0.0027831313945374725,0.15203192662017723,0.0014398026689455153,2.94315516655932,0.4407709730018783,2.5023841935574422,0.17614040806326184,0.904129098711318,0.2158561671158532,4.188572003167281,0.157,0.8225,0.9795,0.19088145894335787,0.541,0.5875,0.392,1.4987244894135907,0.0,11.430793543419725,-2.0426154381095785,-0.014880344591554056,5.596155463036744,1.0120524075534314,1.3111119274417233,0.7719038979768758,0.4356353066654575,0.5643646932914979,2.3231644182358764,-0.9732407583895686,0.24995768767854845,-0.21445134722877154,0.1753534494970196,0.5585800980915404,-0.19936442000468915,-1.3434751641053364,0.1010483631536621,0.5585801181058846,0.6430341961186142
3,Ischaemia,19,0.4568683005314352,0.6582794797845579,0.45667712644389885,0.0018554704325932268,0.07034281014283353,0.0011171966015543044,1.7040378878023428,0.6906857876710415,1.0133521001313015,0.6815851938466302,0.4946213903426512,0.18729421258496443,2.6408791988390057,0.273,0.583,0.856,0.46826758139480834,0.531,0.5135,0.3425,1.4992700725549573,0.1155,13.853816126281117,-5.518861519106281,0.0572773174873206,2.5102670320804794,1.573859145569966,1.3751609754522265,1.144490844017696,0.5336888461008752,0.4663111538652153,2.9490202796638094,-0.9597692579350475,0.6719738414073997,-0.6512482226404434,0.39182744564985855,0.6466752581165066,-0.2500396173199259,-0.6640674053115339,0.06866828485916027,0.6468675202502197,0.5863761798576024,0.0028186665751339206,0.15396735884531976,0.001475287849144496,2.912525105437123,0.419608727309581,2.492916378127542,0.16832041819546387,0.9311867693557052,0.18470809125991522,5.04139673849604,0.1495,0.8315,0.981,0.17979555018883997,0.539,0.5885,0.3925,1.4993630569428373,0.0,11.876126564492836,-1.933602864415917,0.027567777610855198,6.141967816884703,1.02282254080173,1.3130611523250475,0.7789603240585666,0.43787391631165007,0.5621260836455396,2.3358837757651294,-1.0644615449708124,0.33598600616279284,-0.34173860877606976,0.20090861907051552,0.5472436773598336,-0.1664487261538952,-1.36478723030958,0.1001421513634811,0.5472436967200937,0.686693823558198
3,Ischaemia,20,0.4153292068762255,0.5983365188331504,0.41514595724002534,0.0016520529716410961,0.0626393635146057,0.001064654838226765,1.6375833482212443,0.28515855257668166,1.3524247956445625,0.21084984057815265,0.36848995662720246,0.14646159903527234,2.515949291847238,0.2455,0.8435,1.089,0.2910491997283878,0.609,0.653,0.436,1.497706421674838,0.0,9.986793237070856,-6.757992572801527,0.05238713929583111,1.477775112851752,1.0699971177200247,2.2115606534396615,0.4838199287039521,0.32606377589667934,0.6739362240728475,3.281557969466672,-0.4248688262552338,0.44341517472963166,-0.8190326649762096,0.7287164970251194,0.4731187868418859,0.04747879342485794,-1.1801029154325395,0.08419131221569423,0.5726610428014218,0.464165734773301,0.0027610765176579984,0.15081857553768085,0.0014622262407455616,2.8678700453229466,0.40276572659896864,2.4651043187239776,0.16338688935935794,0.9118700687517831,0.1909692032676911,4.774958750789117,0.147,0.8315,0.9785,0.17678893563718712,0.5345,0.587,0.3915,1.4993614300129343,0.0,11.899293682782343,-2.153962860508585,-0.011685332681836993,5.524372727308906,1.0108260303959378,1.3375213314334333,0.7557457264902475,0.43044144438898363,0.5695585555684333,2.3483474466464114,-1.057964264264249,0.36107165693255105,-0.2930493958747108,0.25415812364557644,0.5371097716793998,-0.16318327610876568,-1.3765858733822465,0.10253104672510349,0.5371097910786002,0.6792740204182286
3,Ischaemia,21,0.39451281127368665,0.5683326455598633,0.39432807085216426,0.0016082706271815217,0.060978075143055185,0.0009258143181795664,1.6140716998508453,0.343340134302228,1.2707315655486173,0.27019092275950307,0.46060384061968074,0.12483112678258688,3.689815610275741,0.199,0.7655,0.9645,0.25996080989419196,0.648,0.5785,0.386,1.4987046628241698,0.0,9.155764449248409,-6.075349557926643,-0.12203245522139126,1.5070350046199361,0.9177100746656905,1.7477503204885314,0.5250807646006691,0.3442970213699846,0.6557029785924984,2.6654605606222455,-0.691376434588529,0.39759773491602496,-0.403724513948761,0.4275445436922058,0.5778202209812197,-0.47936983900044183,-1.1493869124173095,0.08555142931685501,0.6306492794333055,0.5607986232213501,0.0028298050145684544,0.1545655032089843,0.0015308464419213613,2.876458086916859,0.42292181042716903,2.4535362764896904,0.17237234862286696,0.918000350343262,0.19407889914314982,4.730036876359002,0.1485,0.82,0.9685,0.1810975609535247,0.526,0.581,0.3875,1.4993548383227469,0.0,11.830080088222758,-1.8374987252913115,0.005263037058225924,6.438143289434629,1.0222677038164312,1.3055907413587637,0.7829924580150056,0.43914513182333165,0.5608548681337105,2.3278585272045587,-1.0737246151428395,0.2388921807757878,-0.2556289683450289,0.17385853399416923,0.5304183514398869,-0.17747108016432364,-1.3368617432540781,0.09818917893830593,0.5304183701308345,0.6757995399470605
3,Ischaemia,22,0.433259810583582,0.6241870206878136,0.43307783816877976,0.0016926025652678788,0.06417053659896443,0.000990117346107214,1.856454515314082,0.2078563881443302,1.6485981271697514,0.1260806892268899,0.5335731929299077,0.2192242655042242,2.4339148381192084,0.1275,0.82,0.9475,0.15548780485908686,0.509,0.5685,0.379,1.4999999996042217,0.0,12.832476238276058,-4.231081437536318,-0.012489260435131024,3.032906935831726,1.003715381971848,1.7412633416235894,0.5764293992305153,0.3656550680365903,0.6343449319269795,2.74497888549597,-1.1534504034330852,0.7523515981298516,-0.5393460123077506,0.2977804652925979,0.509973340646864,-0.3047701527931371,-1.0034492323565292,0.08289278254464555,0.509973370725405,0.59281612629282,0.0027116912828210344,0.14811097336459464,0.001427092674615782,2.856157034890286,0.41731266281875323,2.4388443720715327,0.17111082100215377,0.8843156104234151,0.18691839893310266,4.731024955262995,0.155,0.824,0.979,0.18810679609367637,0.549,0.587,0.392,1.4974489792098342,0.0,11.595544867838896,-1.995441195557504,0.00631492862249707,5.8110180811507846,1.0246376626014757,1.3189372417538152,0.7768661237901733,0.43721139898433453,0.5627886009729958,2.343574990545775,-1.0490489381064874,0.33292463864788335,-0.2662993783076706,0.20879092008396613,0.542735664374051,-0.20161327268127535,-1.342663118910247,0.10473236913492405,0.5427356843344328,0.6560424159128903
3,Ischaemia,23,0.41001254665513603,0.5907196691171277,0.4098274536552825,0.0016538992041048393,0.06269909271441769,0.0009513894456555041,1.8766877085752376,0.3400621959128888,1.536625512662349,0.22130453587326454,0.5243323523721025,0.17531115491010385,2.9908670235039136,0.197,0.823,1.02,0.2393681652200039,0.5185,0.612,0.408,1.499999999632353,0.0,7.68942090830285,-6.571447511538622,0.013741827549871433,1.1701258961110466,1.0316386882904591,1.670599274025165,0.6175261202784208,0.38177196184759454,0.6182280381153992,2.7022381254312915,-0.6658962049220216,0.39009628652443845,-0.45565298174235547,0.45669046048222167,0.5040231198361633,-0.15501483846555833,-1.42166585580156,0.09807705176299421,0.5040231502606,0.5614488529545446,0.0027998037504062484,0.1529199267796583,0.0015279332393879743,2.845813861148182,0.4291847766021884,2.4166290845459937,0.1775964624977021,0.8926213901845587,0.18935874347802217,4.713916945782694,0.1585,0.8265,0.985,0.19177253476203598,0.5265,0.591,0.394,1.4999999996192892,0.0,11.494150547814229,-1.721683461238456,-0.0014408197955457572,6.676111379311588,1.0248838418522037,1.313009482978956,0.7805608832686349,0.4383792155625329,0.5616207843946934,2.3378934080994136,-0.9959543422093529,0.2388997640739631,-0.2187322587246896,0.1996008410938794,0.5241365376801536,-0.12346720856395023,-1.3632833561530964,0.10048238747710107,0.5241365563482141,0.6667683597371845
3,Ischaemia,24,0.4358687106993417,0.6279224373802367,0.4356823915161269,0.001741062249588184,0.06600624400674246,0.0010616825862209646,1.5452630112458134,0.5570266212658209,0.9882363899799924,0.5636572654653332,0.5620198719190296,0.08352154376853355,6.7290407467044995,0.2385,0.725,0.9635,0.32896551719600475,0.4835,0.578,0.3855,1.4993514911804533,0.1465,11.956228075252795,-4.44676273900285,0.18382063326294884,2.688748821724859,1.1016718686394822,1.4483064717315393,0.7606621181815888,0.43203185342977696,0.567968146531007,2.54997848657709,-0.9119108312750274,0.3203241867330134,-0.3423138039055443,0.3480340542887946,0.3950638817304776,0.12352635879147703,-1.5598515962363444,0.09940133471532547,0.3950639043819394,0.8727049068901901,0.0027727344702951663,0.15143605867245483,0.0014803287897768502,2.863200418402692,0.4094185739025581,2.4537818445001336,0.16685206747435066,0.908220609248207,0.209263697415217,4.340077232851933,0.148,0.822,0.97,0.1800486617785829,0.529,0.582,0.388,1.499999999613402,0.0,12.001577451941102,-1.6879662562806175,-0.007607933733355975,7.110081381410554,1.0155683660849377,1.3111887062786836,0.7745402024471313,0.4364737419749763,0.5635262579820456,2.3267571560465563,-1.0566373111774057,0.31498978844472153,-0.2407315273852474,0.2237495191863134,0.5332844478347103,-0.144992601263619,-1.309264836801323,0.10010888139540675,0.5332844670145415,0.6770361606918636
3,Ischaemia,25,0.4460721709959351,0.6426659701698856,0.4458852589529853,0.0017789260955738736,0.06743551537824131,0.0010500049248670157,1.5743278470716726,0.24663967593042008,1.3276881711412525,0.18576626746613042,0.46116908554714997,0.16502194309690132,2.79459250456705,0.163,0.8,0.963,0.20374999997453125,0.7005,0.5775,0.3855,1.4980544743195707,0.0,8.327101344120592,-6.633658726423562,-0.2089163811622427,1.25528033433889,0.8280127547989806,2.445657601043405,0.3385644639756049,0.25293101160780196,0.7470689883616515,3.2736705395401082,-0.9145588863354148,0.24784004856489683,-0.3245650548355841,0.1995326847075041,0.5008715972847024,-0.37092797223633944,-0.902825228923231,0.08075799471427725,0.6982120622765471,0.5683410879626619,0.0027680414303514877,0.15117623402919586,0.0014756101896862134,2.847098061019827,0.44391365348131906,2.403184407538508,0.18471893046174154,0.8908806347596365,0.1864925679678549,4.777030226939079,0.16,0.819,0.979,0.19536019533634186,0.5325,0.587,0.392,1.4974489792098342,0.0,11.363133855253693,-1.992357794973941,0.012274027394098132,5.703360050764366,1.0266850491932775,1.3022109448847257,0.7884168483972618,0.44084624292363545,0.5591537570334257,2.32889607798027,-1.0173283825147537,0.21791697199121163,-0.2388944058880085,0.26128172685352347,0.5335252594571597,-0.1537506011637853,-1.358450791337083,0.10138447586332275,0.5335252786782751,0.6642092838124839
3,Ischaemia,26,0.4273607172500679,0.6157059714810794,0.42717411000576583,0.0017180719155243482,0.06512628679773963,0.0009891113533167114,1.8181852483297374,0.3948119835500788,1.4233732647796584,0.2773776867190623,0.5589615562410466,0.152639790787154,3.6619648978311603,0.194,0.7855,0.9795,0.2469764480907732,0.5485,0.5875,0.392,1.4987244894135907,0.1925,11.20818397706364,-5.289897498243022,0.08341851681793525,2.11879038876924,1.0456826075018544,1.8439604038885815,0.5670851745189261,0.3618725923388393,0.6381274076265544,2.8896431792925106,-0.8522778007128546,0.42283742905300126,-0.8939407521932451,0.7082040167622509,0.6650123675645659,-0.1870760925340703,-1.3375856299128963,0.09073193214501439,0.665012406204964,0.6334182219636787,0.0027904096005775822,0.15239183175775173,0.0014830928443176458,2.8716155140391852,0.4224417821146492,2.449173731924536,0.17248338759760026,0.8953932855052787,0.2028488794907205,4.4140903677253505,0.1545,0.827,0.9815,0.18681983069083194,0.533,0.5885,0.393,1.4974554703568814,0.0,11.405043282129384,-1.8869744800751178,-0.017537177206179685,6.0440898390268405,1.0081594977766004,1.3184669456456786,0.7646452579108237,0.4333138654825688,0.5666861344744504,2.3266265265690045,-0.9337191971032436,0.27450647131825234,-0.3177979901488121,0.23945303907848903,0.5348095811770235,-0.1493129834151107,-1.3510115199231354,0.09910451981107449,0.534809600289531,0.6607753577278781
3,Ischaemia,27,0.3933741046590584,0.5667416469587812,0.39319477995226315,0.0015586472796338961,0.05908034339403048,0.000889369243666968,1.7763196851105654,0.5300194003329308,1.2463002847776345,0.42527423508129075,0.5180310945239477,0.14884691730004412,3.4802944096697437,0.256,0.7555,1.0115,0.3388484446937329,0.6765,0.6065,0.405,1.4975308638277702,0.1505,11.475907046649013,-6.215819374112925,-0.050815963808528264,1.8462420407932372,1.0972898790015067,2.0036104801567958,0.547656288392378,0.35386170204577777,0.6461382979219735,3.10090055779639,-1.0515957210894267,0.594976409936384,-0.4178239808699334,0.37055283208259426,0.3758274411085217,-0.3274680845214591,-1.2823009177077886,0.10353232763625123,0.7241617202907517,0.6024394102463142,0.0027501900227796233,0.150188684917397,0.0014428357860033674,2.88522972462942,0.41580003785707964,2.4694296867723398,0.16837897433059204,0.9108833987430014,0.1851686028842136,4.91921083846303,0.148,0.8245,0.9725,0.17950272890485108,0.551,0.5835,0.389,1.4999999996143958,0.0,11.987447182037272,-2.2378476728330554,0.01137831454759051,5.356685947406695,1.0225144656918954,1.316010221182976,0.776980641301591,0.43724766789382324,0.5627523320634149,2.3385247716724047,-1.0096903172314078,0.20548930543910177,-0.25674540892454717,0.2125118907095713,0.5690074534894746,-0.23601282132434928,-1.3478759136264453,0.10202304074232176,0.5690074741223243,0.6663238401294197
