time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.0,2.63674610446124,-0.0609092748414319,1.8300475192123,0.0352829140830891,10.6930773057647,34.0176451050414
0.0005,2.63641724236523,-0.0646911901057179,1.82971865720985,0.0291989638772986,10.6206019134313,33.8058284495621
0.001,2.63674610446124,-0.0609092748414319,1.83037638121476,0.0420245886038775,10.6580277307838,33.7180165027528
0.0015,2.63691053550927,-0.0592649638604314,1.82988308821107,0.0351184829968021,10.7411962137892,33.9043202277402
0.002,2.63674610446124,-0.0592649638604314,1.82988308821107,0.042189019689337,10.6253543981745,34.1588562086943
0.0025,2.63707496655732,-0.0554830486120994,1.83037638121476,0.0403802777482016,10.7566417892045,33.8740607055289
0.003,2.63625281131724,-0.0579495150771437,1.8300475192123,0.0310077058332021,10.7120872447373,33.782095490965
0.0035,2.63707496655732,-0.0515367022778339,1.83054081221599,0.0467930900742284,10.7429783955679,33.7749756033859
0.004,2.63740382865345,-0.0452883206065285,1.83021195021352,0.0415312953473813,10.6295128223248,33.9529727928643
0.0045000000000000005,2.63740382865345,-0.0443017340296003,1.83037638121476,0.0509038671906122,10.6639683367128,33.9743324556017
0.005,2.63789712179777,-0.0372311969168428,1.83070524321723,0.0489306941762743,10.5291165821254,34.0805374453238
0.0055,2.63740382865345,-0.040026525538229,1.83037638121476,0.043504468372305,10.7411962137892,33.9784857233562
0.006,2.63806155284591,-0.0359157481559098,1.83103410521972,0.0566589551330393,10.6526811854477,34.1891157309056
0.006500000000000001,2.63806155284591,-0.0336137128274637,1.83070524321723,0.0489306941762743,10.6479287007046,33.9298331582321
0.007,2.63789712179777,-0.0357513170608863,1.83054081221599,0.0523837469495188,10.9128797251362,34.1250367426934
0.0075,2.63822598389406,-0.032133832975602,1.83103410521972,0.0538636267068442,10.7447605773466,34.0728242337797
0.008,2.63806155284591,-0.0349291615860793,1.83054081221599,0.0467930900742284,10.6764436091636,34.1481763773256
0.0085,2.63806155284591,-0.0359157481559098,1.83119853622098,0.0583032659693492,10.5760473689641,33.987978906795
0.009000000000000001,2.63822598389406,-0.0295029354653096,1.83103410521972,0.053370333454578,10.7453546379395,34.0336648520945
0.0095,2.63806155284591,-0.0316405396920198,1.83054081221599,0.0589609903033287,10.9449589971526,34.1149502352896
0.01,2.6385548459904,-0.0270364690542031,1.83119853622098,0.0571522483841365,10.7667408192838,34.1606361805891
0.0105,2.63822598389406,-0.0304895220310504,1.83054081221599,0.04909512526091,10.6289187617319,34.1196968270091
0.011,2.63822598389406,-0.03246269516476,1.83136296722223,0.0604408700536458,10.7400080926034,34.2288684365558
0.0115,2.6385548459904,-0.0275297623360537,1.83103410521972,0.0517260226124223,10.5974335503084,34.1754692797123
0.012,2.63822598389406,-0.032133832975602,1.83054081221599,0.054028057790894,10.6639683367128,34.2199685770819
0.0125,2.63806155284591,-0.0309828153141992,1.83086967421848,0.053699195622775,10.8582261505897,34.0354448239893
0.013000000000000001,2.63789712179777,-0.0378889212978065,1.83054081221599,0.0439977616280939,10.7566417892045,34.3730461600333
0.0135,2.63789712179777,-0.0390399389652908,1.83119853622098,0.0541924888749242,10.5950573079368,34.0924039246224
0.014,2.63789712179777,-0.0396976633471666,1.83054081221599,0.045970934649483,10.890899483199,34.1903023788355
0.0145,2.63773269074965,-0.0418352675905564,1.83037638121476,0.0469575211591187,10.5837701566718,34.3878792591565
0.015,2.63789712179777,-0.0372311969168428,1.83037638121476,0.0472863833288404,10.713869426516,33.9873855828301
0.0155,2.63773269074965,-0.0416708364947865,1.83021195021352,0.0362695006003964,10.7471368197182,34.3801660476124
0.016,2.63773269074965,-0.0408486810162482,1.83070524321723,0.0474508144136719,10.7471368197182,34.1256300666583
0.0165,2.63773269074965,-0.0393688011561872,1.8300475192123,0.0365983627726743,10.6859485786499,34.3908458789811
0.017,2.63756825970155,-0.0482480803418125,1.82971865720985,0.0379138114609968,10.8499093022892,34.1938623226251
0.0175,2.63740382865345,-0.0495635291152187,1.83037638121476,0.0393936912338515,10.8023844548575,34.2431082117141
0.018000000000000002,2.63691053550927,-0.056798497392869,1.82988308821107,0.0311721369199836,10.5320868850898,34.2828609173642
0.0185,2.63723939760538,-0.0548253242222176,1.83037638121476,0.0413668642618432,10.8986222709067,34.3896592310513
0.019,2.63723939760538,-0.054167599832671,1.82988308821107,0.0313365680067452,10.3443637377347,34.1707226879929
0.0195,2.63707496655732,-0.0563052040999232,1.82955422620864,0.0316654301802091,10.7916913641854,34.5694363924245
0.02,2.63723939760538,-0.0531810132489794,1.8300475192123,0.0341318964786652,10.7673348798767,34.2828609173642
0.0205,2.63691053550927,-0.0556474797096222,1.82971865720985,0.0291989638772986,10.7798101523275,34.4774711778606
0.021,2.63740382865345,-0.0518655644718957,1.83037638121476,0.0441621927133176,10.6146613075024,34.2941340726979
0.021500000000000002,2.63756825970155,-0.0459460449915637,1.82988308821107,0.0333097410463409,10.560007732956,34.4555181911583
0.022,2.63723939760538,-0.0531810132489794,1.82938979520743,0.0379138114609968,10.8546617870324,34.2798942975396
0.0225,2.63707496655732,-0.0554830486120994,1.83021195021352,0.0384071047187923,10.9924838445842,34.5694363924245
0.023,2.63674610446124,-0.0605804126450636,1.8300475192123,0.0318298612669113,10.7453546379395,34.4638247266673
0.0235,2.63707496655732,-0.0549897553196566,1.83070524321723,0.0458065035644752,10.6841663968712,34.5676564205297
0.024,2.63658167341323,-0.051043408986898,1.83021195021352,0.0364339316865452,10.7619883345406,34.4834044175099
0.0245,2.63740382865345,-0.051043408986898,1.83021195021352,0.0392292601480575,10.6948594875433,34.762860004991
0.025,2.63756825970155,-0.0451238895103217,1.83070524321723,0.0466286589893185,10.6372356100324,34.8002394147815
0.025500000000000002,2.63740382865345,-0.0480836492452306,1.83037638121476,0.0408735710051109,10.7590180315761,34.5546032933013
0.026000000000000002,2.63773269074965,-0.0459460449915637,1.83103410521972,0.0545213510429262,10.6122850651308,34.7539601455171
0.0265,2.63756825970155,-0.0424929919738441,1.83070524321723,0.0466286589893185,10.8273349997592,34.8316855849227
0.027,2.63756825970155,-0.044466165125703,1.83037638121476,0.0482729698375357,10.6901070028002,34.7456536100081
0.0275,2.63789712179777,-0.0415064053990373,1.83070524321723,0.0517260226124223,10.5475324605051,34.7159874117617
0.028,2.63756825970155,-0.0441373029335185,1.83054081221599,0.0439977616280939,10.7602061527619,34.81210589408
0.0285,2.63756825970155,-0.0390399389652908,1.83103410521972,0.0581388348858057,10.4869382800297,34.9622168572068
0.029,2.63806155284591,-0.0346002993963013,1.83103410521972,0.0499172806837952,10.9301074823302,34.6590283111286
0.029500000000000002,2.63789712179777,-0.0385466456791017,1.83070524321723,0.0494239874301227,10.4667402198713,34.2662478463463
0.03,2.63789712179777,-0.0364090414411044,1.83086967421848,0.0543569199589349,10.99367196577,35.0363823528228
0.0305,2.63773269074965,-0.0429862852615281,1.83070524321723,0.045970934649483,10.7108991235515,34.7533668215522
0.031,2.63756825970155,-0.0416708364947865,1.83136296722223,0.0574811105514374,10.8386221510242,34.8874580376259
0.0315,2.63789712179777,-0.0401909566337913,1.83070524321723,0.0476152454984838,10.6152553680953,34.8595718112743
0.032,2.63756825970155,-0.0443017340296003,1.83054081221599,0.0449843481391416,10.6336712464751,34.9592502373822
0.0325,2.63773269074965,-0.0401909566337913,1.83086967421848,0.0500817117683136,10.4732748863931,35.0862215658768
0.033,2.63773269074965,-0.0451238895103217,1.83054081221599,0.041038002090708,10.794067606557,34.8085459502905
0.0335,2.63773269074965,-0.0449594584141358,1.83103410521972,0.0528770402021362,10.8362459086526,35.1449606384046
0.034,2.63773269074965,-0.0446305962218265,1.83037638121476,0.0430111751163393,10.6811960939067,35.1307208632464
0.0345,2.63723939760538,-0.0505501156961502,1.8300475192123,0.0377493803750255,10.8148597273083,35.051215451946
0.035,2.63756825970155,-0.0487413736316833,1.83054081221599,0.0433400372870027,10.9307015429231,35.1853066680197
0.035500000000000004,2.63723939760538,-0.0548253242222176,1.8300475192123,0.0323231545268993,10.6051563380161,35.0529954238408
0.036000000000000004,2.63723939760538,-0.0512078400838557,1.83070524321723,0.0449843481391416,10.6907010633931,35.2096329505818
0.0365,2.63756825970155,-0.0484125114384152,1.83021195021352,0.0351184829968021,10.6497108824833,35.1093612005089
0.037,2.63707496655732,-0.054167599832671,1.82988308821107,0.0369272249448733,10.6776317303494,35.257692191741
0.0375,2.63723939760538,-0.0523588577631452,1.83021195021352,0.0379138114609968,10.7073347599942,35.4048365350431
0.038,2.63707496655732,-0.0581139461749812,1.82988308821107,0.0298566882251773,10.5362453092401,35.0707951427886
0.0385,2.63691053550927,-0.0566340662951994,1.83054081221599,0.042189019689337,10.6675327002701,35.3093113766897
0.039,2.63707496655732,-0.0554830486120994,1.8300475192123,0.0308432747464009,10.7322853048958,35.55376085024
0.0395,2.63707496655732,-0.0612381370378843,1.82922536420622,0.0244304623456803,10.6859485786499,35.6736122911555
0.04,2.63674610446124,-0.0610737059396476,1.83021195021352,0.0339674653922399,10.9467411789313,35.5899536121006
0.0405,2.63674610446124,-0.0643623279083811,1.82988308821107,0.0257459110457265,10.7394140320105,35.5193480602742
