time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg
0.0,2.58692349758458,-0.0941243571109533,1.76591942902939,-6.97699265709987e-05,29.4731148289859,75.364018925014
0.0005,2.58708792862819,-0.0901780106571791,1.76624829102893,0.0106182509181113,29.5616298573274,75.751459474112
0.001,2.58758122175912,-0.0817920244838382,1.76624829102893,0.0086450778454955,29.4529167688274,75.5141298881408
0.0015,2.58741679071546,-0.0817920244838382,1.76624829102893,0.0037121451512825,29.5883625840077,75.5058233526318
0.002,2.58774565280279,-0.0729127450665876,1.76674158402827,0.01440016596588,29.6632142187126,75.5277763393342
0.0025,2.58823894593388,-0.0694596919765856,1.76624829102893,0.0111115441858133,29.6198477954312,75.6909404296894
0.003,2.58791008384647,-0.0717617273688829,1.76657715302848,0.0214707027659194,29.6388577344039,75.5568492136156
0.0035,2.58807451489017,-0.0681442431828482,1.76674158402827,0.016866632295672,29.5444021001334,75.6992469651984
0.004,2.58791008384647,-0.0727483139668519,1.76641272202871,0.011933699631582,29.5533130090269,75.6713607388467
0.0045000000000000005,2.58823894593388,-0.0683086742819914,1.76690601502805,0.0222928582053891,29.6091547047591,75.4755638304205
0.005,2.58840337697761,-0.0674865187864866,1.76657715302848,0.0137424416105081,29.7160856114804,75.990569031978
0.0055,2.58807451489017,-0.0689663986787755,1.76657715302848,0.0245948934332557,29.5895507051935,75.5277763393342
0.006,2.58807451489017,-0.0664999321925778,1.76690601502805,0.0198263918854846,29.6049962806088,75.512943240211
0.006500000000000001,2.58791008384647,-0.0714328651697293,1.76657715302848,0.013578010521615,29.5842041598575,75.628048089407
0.007,2.58807451489017,-0.0692952608772944,1.76707044602784,0.0262392043079159,29.7849966402563,75.7781590525338
0.0075,2.58840337697761,-0.0701174163739616,1.76674158402827,0.0175243566495231,29.4844019802509,75.7360330510239
0.008,2.58791008384647,-0.0748859182650689,1.76690601502805,0.0270613597445007,29.5378674336116,75.5657490730896
0.0085,2.58807451489017,-0.0714328651697293,1.76707044602784,0.0214707027659194,29.8830166380842,75.8819907463962
0.009000000000000001,2.58758122175912,-0.0775168158677972,1.76657715302848,0.0165377701186265,29.8004422156716,75.677293978496
0.0095,2.58774565280279,-0.078174540269329,1.76707044602784,0.0239371690828347,29.638263673811,75.726539867585
0.01,2.58758122175912,-0.080641006778104,1.76657715302848,0.0148934592321987,29.6703429458274,75.7579860377262
0.0105,2.58725235967182,-0.0849162154046678,1.76641272202871,0.0275546530062133,29.8354917906525,75.9116569446426
0.011,2.58741679071546,-0.0847517843033795,1.76657715302848,0.0132491483437688,29.6988578542864,75.6345746530212
0.0115,2.58692349758458,-0.0908357350652839,1.76608386002916,0.0046987316915754,29.6263824619531,76.0083687509259
0.012,2.58708792862819,-0.0901780106571791,1.76641272202871,0.0142357348770671,29.7071747025869,75.8410513928162
0.0125,2.58675906654098,-0.0910001661673636,1.76608386002916,0.0027255586102635,29.6685607640487,75.834524829202
