Amplitude_episode_mean,Amplitude_episode_std,Amplitude_episode_min,Amplitude_episode_max,AUC_episode_mean,AUC_episode_std,AUC_episode_min,AUC_episode_max,S_AUC_episode_mean,S_AUC_episode_std,S_AUC_episode_min,S_AUC_episode_max,D_AUC_episode_mean,D_AUC_episode_std,D_AUC_episode_min,D_AUC_episode_max,AUC_Ratio_episode_mean,AUC_Ratio_episode_std,AUC_Ratio_episode_min,AUC_Ratio_episode_max,Start_Datum_Area_episode_mean,Start_Datum_Area_episode_std,Start_Datum_Area_episode_min,Start_Datum_Area_episode_max,End_Datum_Area_episode_mean,End_Datum_Area_episode_std,End_Datum_Area_episode_min,End_Datum_Area_episode_max,Datum_Area_Ratio_episode_mean,Datum_Area_Ratio_episode_std,Datum_Area_Ratio_episode_min,Datum_Area_Ratio_episode_max,Max_Start_Datum_Diff_episode_mean,Max_Start_Datum_Diff_episode_std,Max_Start_Datum_Diff_episode_min,Max_Start_Datum_Diff_episode_max,BPM_mean,BPM_std,N_Pulses_total,N_Windows,State,Channel
3.160467632262348,0.11258485025640994,3.0289026149369676,3.3191198491560785,3319.4921872225755,155.08568147141634,3111.80579495563,3520.482645805128,761.3365199523317,58.84713804877964,680.0077166573265,836.8797036267513,2558.1556672702436,96.32878226666656,2431.7980782983027,2683.6029421783765,0.31082489944795016,0.01029395933426377,0.29483530607915787,0.3231720663519196,881.3843572355588,34.12174053980958,858.9717781759911,940.3561746616551,257.7555573503653,39.97794193575703,193.74930686704099,297.7816258091185,3.6456790136171877,0.6371143378400249,3.154866257059383,4.7309332169550276,3.146316899099028,0.12072592753311172,3.0046497534219676,3.3139772171147674,60.0,0.0,29,4,Normal,Red
3.1708092552368172,0.0054408206819362235,3.163961294975362,3.178550781442179,3219.2774430326963,10.786766060259486,3204.4755560636377,3230.225290705207,629.8950501091678,1.6397667885638687,627.8023196994496,632.2612011743429,2589.3823929235286,10.5844932705367,2575.3253978443595,2601.1170393580164,0.24328318008745173,0.0011581464025354933,0.24136312946502267,0.24431001314677173,898.9880912923478,2.1585649616623206,895.4977970665987,901.3108028198136,233.6500395322676,3.403816054353871,229.41991386002715,238.48633196584115,3.853576317271424,0.05480455287524794,3.7762959165081633,3.9291560733108617,3.17081065660162,0.005440921527780659,3.163961294975362,3.178550859490174,60.0,0.0,29,4,Normal,IR
3.175695176374718,0.06986404949855266,3.0653920041644525,3.252785971249813,3220.7827986742236,39.04978581287228,3176.190511747056,3280.104894959323,781.8538308600752,93.22555964538208,664.1524196564261,924.0380360468001,2438.9289678141486,78.8616896899294,2356.066858912523,2564.813404831519,0.3404265393237441,0.06176750687078902,0.26272031166764637,0.4322506124237033,865.3292054718725,17.404442737297515,838.2743013530607,884.209721958818,239.71459117400792,31.304484383106384,205.1309105713806,275.72235777138627,3.9252716790074564,0.5243053488378608,3.2403812603473594,4.576602374039941,3.1391727056997727,0.08630154230469265,3.036223655373411,3.248898641128025,60.0,0.0,29,4,Ischaemia,Red
3.1723094118268764,0.01604129846336653,3.1525820762857424,3.196076704098995,3297.6030157278083,11.602982467155353,3278.542489320839,3309.122851353221,613.540744561757,4.336099287589964,607.8665561489072,619.8809728079962,2684.062271166051,12.22518542264875,2666.472814595287,2696.159682657553,0.2286117936930609,0.0021917032512299706,0.22546222356122167,0.23144782213557694,930.9321792690378,6.848210559809818,924.3531703452726,941.7543661457551,237.81338085980076,3.389197293026938,233.39855517674135,241.37060804360976,3.9267844009965227,0.07975750683990963,3.847950093422956,4.04047751181928,3.1723187627422846,0.016037472871908043,3.1525918166926625,3.1960796596320606,60.0,0.0,28,4,Ischaemia,IR
3.109739990986927,0.10691734868450939,2.957821789346182,3.2245515410317647,3329.976596661805,145.3157683698109,3166.448182112541,3549.11737645547,739.845063316499,40.89476050824108,671.6319538943047,777.8250330350738,2590.1315333453067,113.76286197735388,2491.6255855570025,2771.292343420397,0.3008620752899583,0.012225768795709566,0.2823143329279842,0.31230137054075957,873.6604703141902,19.841535582462527,853.4519557088895,898.0908889806951,270.756732808417,27.93998861379556,246.83042181593353,316.09725548554877,3.381103662509168,0.2590117622052917,2.976211875275304,3.6400402282319475,3.0953554695824916,0.10801324825384857,2.9468558663424664,3.200058630739735,60.0,0.0,29,4,Congestion,Red
3.0026640369131288,0.07371673433955467,2.9132760801168907,3.101899810840686,3158.8463227858438,64.2679100123203,3087.151041845083,3252.556651363676,650.7636769952877,9.602724274358396,638.593386188642,663.0973767351876,2508.082645790556,54.830994563631855,2448.5576556564415,2589.4592746284884,0.25957871724049136,0.002006518970994979,0.2561975525594837,0.26126249981124866,816.9934842566433,25.02876286097082,789.4810116177027,853.5841034281636,220.05586021752873,4.467483797102024,215.25131439164923,224.57107876465537,3.7177903013804317,0.05647727221068358,3.66187311337225,3.8090360644246464,3.002668736460069,0.07371708313218395,2.9132791071125954,3.1019054636610206,60.0,0.0,29,4,Congestion,IR
